ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.51092e-05,-4.91855e-05,-2.44773e-05,-4.21542e-05,1.70049e-05,-1.3587e-05,2.19969e-05,7.16761e-06,3
-1.81683e-05,-4.41102e-05,-1.90581e-05,-2.74353e-05,-4.57129e-07,-1.40716e-05,2.10725e-05,9.34339e-06,3
-9.95471e-06,-4.83968e-05,-1.40741e-05,-1.41581e-05,-9.34194e-06,-1.0743e-05,1.58826e-05,1.0181e-05,3
-1.83518e-06,-6.61311e-05,-9.44507e-06,-3.52104e-06,-1.22971e-05,-6.71231e-06,1.10532e-05,1.03239e-05,3
2.26953e-05,-7.36744e-05,-4.39603e-06,6.17231e-06,-1.13863e-05,-3.9369e-06,1.05388e-05,1.08642e-05,3
5.28881e-05,-3.27883e-05,6.94369e-08,1.35269e-05,-9.80282e-06,-4.01029e-06,1.40632e-05,1.33702e-05,3
6.04942e-05,5.08662e-05,3.00309e-06,1.4179e-05,-1.02636e-05,-8.51647e-06,1.84121e-05,1.52976e-05,3
3.86318e-05,0.00011746,5.97449e-06,1.0116e-05,-9.13918e-06,-1.5012e-05,2.13475e-05,1.28002e-05,3
1.12688e-05,0.000120339,1.1008e-05,1.11805e-05,-1.90974e-06,-1.93757e-05,2.36552e-05,9.30503e-06,3
3.5648e-06,6.22849e-05,1.72449e-05,1.87431e-05,9.09118e-06,-1.98493e-05,2.24932e-05,9.01904e-06,3
7.43416e-06,-2.02321e-05,2.32952e-05,2.7608e-05,2.05907e-05,-1.52361e-05,1.53009e-05,9.65025e-06,3
-2.21201e-06,-7.36575e-05,2.82516e-05,3.36202e-05,2.79478e-05,-8.91951e-06,7.5088e-06,1.09844e-05,3
-3.02517e-05,-7.15595e-05,2.83959e-05,3.19669e-05,2.72035e-05,-5.23233e-06,7.6143e-06,1.36821e-05,3
-5.63692e-05,-3.29946e-05,2.29221e-05,2.2881e-05,1.86196e-05,-6.83871e-06,1.31413e-05,1.49987e-05,3
-6.00858e-05,2.52889e-05,1.30867e-05,1.44721e-05,8.23087e-06,-1.24504e-05,1.75631e-05,1.3427e-05,3
-4.75574e-05,8.3831e-05,2.66111e-06,1.21064e-05,6.77479e-06,-1.68651e-05,2.0291e-05,1.03579e-05,3
-3.87457e-05,0.000128487,-3.61755e-06,1.13202e-05,1.34111e-05,-1.75894e-05,1.90365e-05,5.60944e-06,3
-4.32011e-05,0.000133036,-7.44047e-06,8.46672e-06,2.14426e-05,-1.22607e-05,1.14388e-05,-9.29137e-07,3
-5.3055e-05,9.04925e-05,-1.19552e-05,5.08041e-06,2.20248e-05,-3.99231e-06,-9.65324e-09,-7.52732e-06,3
-5.25643e-05,3.8998e-05,-1.48711e-05,4.80818e-06,1.58141e-05,4.34983e-06,-9.33529e-06,-1.40136e-05,3
-4.461e-05,1.3922e-05,-1.40237e-05,8.23396e-06,1.15153e-05,1.09629e-05,-1.25668e-05,-2.00554e-05,3
-4.2471e-05,1.54307e-05,-1.11874e-05,1.28572e-05,1.2328e-05,1.37723e-05,-7.43573e-06,-1.86741e-05,3
