ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-6.81778e-05,-2.35844e-05,-1.8239e-05,-1.0278e-05,6.24196e-05,-1.40122e-05,8.52372e-06,-6.08414e-05,3
-8.45614e-05,-4.37782e-05,-1.66699e-05,-1.41992e-05,3.12035e-05,-1.52227e-05,4.68074e-06,-4.49641e-05,3
-8.81854e-05,-4.34135e-05,-1.67558e-05,-1.88659e-05,1.0152e-05,-1.69268e-05,4.96341e-06,-3.32193e-05,3
-7.52781e-05,-3.58539e-05,-1.86571e-05,-2.4543e-05,2.06416e-06,-1.7445e-05,8.74345e-06,-2.52358e-05,3
-5.54716e-05,-4.25761e-05,-1.83197e-05,-3.01476e-05,1.21539e-06,-1.55472e-05,1.07733e-05,-1.84001e-05,3
-3.7729e-05,-5.05717e-05,-1.38196e-05,-3.37479e-05,8.32486e-07,-1.18636e-05,8.26168e-06,-1.24823e-05,3
-2.00982e-05,-2.17035e-05,-8.29265e-06,-3.2461e-05,-3.92935e-06,-8.51556e-06,4.01563e-06,-6.09899e-06,3
1.1593e-05,3.97359e-05,-5.68178e-06,-2.70397e-05,-1.42884e-05,-6.26314e-06,2.71265e-06,1.42953e-06,3
5.65646e-05,8.75293e-05,-5.80926e-06,-2.01053e-05,-2.8526e-05,-6.37687e-06,8.93566e-06,9.59723e-06,3
8.70826e-05,8.865e-05,-7.23632e-06,-1.41785e-05,-4.20939e-05,-9.57866e-06,2.05344e-05,1.65931e-05,3
9.72305e-05,6.52828e-05,-9.1088e-06,-9.68406e-06,-4.62669e-05,-1.29451e-05,2.63171e-05,2.11033e-05,3
9.98854e-05,3.9212e-05,-8.7887e-06,-5.10412e-06,-3.28233e-05,-1.29825e-05,2.13713e-05,2.25336e-05,3
7.95281e-05,-3.42506e-06,-5.55614e-06,-2.14414e-06,-4.95222e-06,-9.75133e-06,1.33639e-05,2.37844e-05,3
3.17028e-05,-5.87217e-05,-4.20778e-06,-2.72625e-06,2.72132e-05,-3.62427e-06,1.04884e-05,2.97954e-05,3
-2.36276e-05,-9.11702e-05,-8.33778e-06,-5.49667e-06,4.87569e-05,3.29898e-06,8.7976e-06,3.88487e-05,3
-7.76375e-05,-9.43841e-05,-1.0629e-05,-8.60552e-06,5.27172e-05,6.93631e-06,2.28911e-06,4.11571e-05,3
-0.00012269,-9.08134e-05,-9.56759e-06,-1.05828e-05,4.4847e-05,6.2572e-06,-7.56717e-06,3.55551e-05,3
-0.000143853,-0.000103383,-1.02091e-05,-1.2687e-05,3.17057e-05,3.14848e-06,-1.47871e-05,2.57166e-05,3
-0.000141382,-0.000136779,-1.22531e-05,-1.52385e-05,2.35993e-05,-2.28038e-06,-1.50029e-05,9.83589e-06,3
-0.000124836,-0.000153108,-1.22918e-05,-1.53376e-05,2.23429e-05,-8.61197e-06,-9.35605e-06,-1.10709e-05,3
-0.00010368,-0.000126971,-9.64973e-06,-1.23507e-05,2.34469e-05,-1.33814e-05,8.88736e-07,-3.36003e-05,3
-7.86734e-05,-5.21877e-05,-8.40366e-06,-7.12529e-06,1.72368e-05,-1.68054e-05,1.40913e-05,-5.2729e-05,3
-4.95394e-05,5.25312e-05,-9.0705e-06,-3.34311e-06,-4.04644e-06,-1.89129e-05,2.60124e-05,-6.40666e-05,3
-2.23353e-05,0.000158748,-8.37432e-06,-3.03805e-07,-2.91447e-05,-1.77766e-05,3.24574e-05,-6.08194e-05,3
-7.01369e-07,0.000233854,-4.56004e-06,2.08604e-06,-3.9142e-05,-1.25902e-05,3.15769e-05,-3.97329e-05,3
1.35486e-05,0.000253449,-8.10642e-08,4.24319e-06,-2.86571e-05,-9.4625e-06,2.55284e-05,-3.43958e-06,3
2.26207e-05,0.000216893,1.9301e-06,5.84664e-06,-7.65199e-06,-1.23526e-05,2.24853e-05,3.3504e-05,3
2.63832e-05,0.000145408,8.0959e-07,6.30177e-06,1.54595e-05,-1.79145e-05,2.40914e-05,4.76717e-05,3
2.81955e-05,7.31391e-05,-1.51763e-06,6.76445e-06,3.69926e-05,-2.15082e-05,2.27587e-05,3.27573e-05,3
3.04877e-05,1.41685e-05,-3.59888e-06,6.99179e-06,5.58874e-05,-2.13322e-05,1.51451e-05,9.76736e-06,3
3.37874e-05,-2.56019e-05,-5.92652e-06,6.95347e-06,6.75994e-05,-1.81292e-05,6.27326e-06,-9.21103e-07,3
3.33494e-05,-3.36605e-05,-7.79228e-06,6.66198e-06,6.74926e-05,-1.5045e-05,1.44847e-06,-2.11672e-06,3
2.5568e-05,-8.52923e-06,-7.32168e-06,6.75062e-06,5.49696e-05,-1.53482e-05,-1.16513e-07,-3.89186e-06,3
1.03606e-05,1.89299e-05,-5.61804e-06,4.9934e-06,3.75409e-05,-1.73939e-05,-1.35186e-06,-6.04723e-06,3
-1.06012e-05,1.66912e-05,-7.31142e-06,9.16547e-07,2.47511e-05,-1.71804e-05,-4.18135e-06,-7.5435e-06,3
-3.55756e-05,-1.0565e-05,-1.2952e-05,-2.21564e-06,1.88309e-05,-1.5736e-05,-5.84429e-06,-1.08955e-05,3
