ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
3.57701e-05,2.87963e-05,-6.11221e-06,2.31199e-05,8.53496e-05,6.82461e-06,8.28314e-05,1.61677e-06,1
4.80182e-05,2.20984e-05,-2.77143e-06,5.30875e-05,0.000161734,6.17514e-06,4.90164e-05,1.4756e-06,1
4.16245e-05,9.64044e-06,-2.22304e-07,9.40496e-05,0.000215957,-1.35228e-06,2.33886e-05,-1.05633e-06,1
2.61614e-05,-3.65256e-06,4.36686e-07,0.000121265,0.000220327,-6.63386e-06,1.1363e-05,-3.77879e-06,1
1.12266e-05,-1.34546e-05,-9.2187e-07,0.00012277,0.000182231,-2.07791e-06,6.50773e-06,-5.1986e-06,1
-3.21026e-06,-1.51312e-05,-3.43371e-06,9.68145e-05,0.000116018,6.21456e-06,5.11796e-06,-5.87123e-06,1
-1.86887e-05,-5.77357e-06,-3.90563e-06,5.54182e-05,4.42922e-05,1.08351e-05,5.89334e-06,-6.15972e-06,1
-3.58215e-05,1.00806e-05,-2.55691e-06,1.5836e-05,-9.41037e-06,9.13377e-06,6.47985e-06,-7.74931e-06,1
-5.72032e-05,2.39804e-05,-1.55594e-06,-7.70547e-06,-3.34914e-05,4.0178e-06,5.04083e-06,-9.54997e-06,1
-8.06446e-05,2.97736e-05,-3.04838e-06,-1.50642e-05,-3.73772e-05,-1.21943e-06,-2.18491e-06,-1.02225e-05,1
-9.53956e-05,2.87125e-05,-7.37743e-06,-1.71379e-05,-4.30931e-05,-2.47622e-06,-1.74263e-05,-9.22702e-06,1
-9.55369e-05,2.39164e-05,-1.32418e-05,-2.12863e-05,-6.36438e-05,-8.12541e-07,-3.53044e-05,-8.28074e-06,1
-8.1404e-05,1.90019e-05,-1.78546e-05,-2.43205e-05,-9.21342e-05,-1.17156e-06,-4.12416e-05,-8.84647e-06,1
-6.23497e-05,1.36557e-05,-2.06198e-05,-2.63796e-05,-0.000114971,-5.81779e-06,-3.23566e-05,-1.0429e-05,1
-4.96326e-05,8.3141e-06,-2.10127e-05,-3.15624e-05,-0.0001314,-1.35443e-05,-1.47212e-05,-1.13074e-05,1
-4.6744e-05,4.54227e-06,-1.84641e-05,-3.75306e-05,-0.000140256,-1.97313e-05,5.05926e-06,-1.19328e-05,1
-4.5865e-05,4.34055e-06,-1.44462e-05,-3.82118e-05,-0.000127655,-1.99817e-05,2.5439e-05,-1.17831e-05,1
-4.16818e-05,6.90084e-06,-1.05623e-05,-3.17504e-05,-7.88428e-05,-1.31636e-05,4.28378e-05,-9.23253e-06,1
-3.528e-05,9.91334e-06,-7.61531e-06,-2.36207e-05,-3.0651e-07,-4.21509e-06,5.5207e-05,-4.90413e-06,1
-3.10844e-05,1.31958e-05,-6.00049e-06,-1.96855e-05,7.48476e-05,-3.03813e-07,6.19298e-05,-1.64678e-06,1
-3.03217e-05,1.62812e-05,-6.05283e-06,-2.21928e-05,0.000125145,-3.7793e-06,6.21936e-05,-5.5953e-07,1
-2.96729e-05,1.84e-05,-5.70631e-06,-2.74158e-05,0.000146415,-8.66929e-06,5.40129e-05,-2.5193e-07,1
-2.78059e-05,1.79177e-05,-3.32911e-06,-3.64011e-05,0.000126454,-1.04247e-05,4.27301e-05,3.41794e-07,1
-2.63424e-05,1.60303e-05,-2.63155e-06,-4.88351e-05,7.72884e-05,-1.09373e-05,3.25691e-05,1.17928e-06,1
-2.60985e-05,1.56031e-05,-6.05985e-06,-5.74322e-05,3.34578e-05,-1.18492e-05,2.33269e-05,9.10877e-07,1
-2.53293e-05,1.53848e-05,-9.75455e-06,-5.83392e-05,1.55366e-05,-1.00449e-05,1.90621e-05,-7.26906e-07,1
-2.47533e-05,1.54438e-05,-1.04963e-05,-5.58944e-05,3.168e-05,-5.78582e-06,2.07395e-05,-1.62721e-06,1
-3.28132e-05,1.75766e-05,-9.38274e-06,-5.61159e-05,6.76797e-05,-3.57735e-06,2.49633e-05,-9.2139e-07,1
-5.45214e-05,2.02544e-05,-9.45111e-06,-5.92946e-05,8.6783e-05,-5.18109e-06,2.53943e-05,4.73302e-07,1
-7.42899e-05,2.07631e-05,-9.7312e-06,-5.95826e-05,7.70643e-05,-8.68827e-06,2.06005e-05,3.06031e-06,1
-7.80442e-05,1.78229e-05,-8.66795e-06,-5.10461e-05,5.27971e-05,-1.11454e-05,1.38729e-05,3.72311e-06,1
