ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.29332e-05,1.61556e-05,8.26602e-06,0.000123246,-3.30031e-05,-2.66145e-06,1.86328e-05,1.44747e-07,8
-2.71281e-05,-2.36245e-05,5.09037e-06,0.000142682,8.58415e-06,-4.86092e-06,1.88557e-05,-1.35378e-06,8
-2.71974e-05,-4.61729e-05,2.77537e-06,0.000125368,3.08574e-05,-5.89504e-06,1.79509e-05,-8.12905e-07,8
-2.29145e-05,-2.51568e-05,5.69232e-06,8.07288e-05,4.64996e-05,-3.89712e-06,1.65642e-05,2.76231e-06,8
-1.68551e-05,2.98425e-05,9.80587e-06,2.92357e-05,7.66021e-05,6.17347e-07,1.44101e-05,1.16789e-05,8
-1.43053e-05,7.722e-05,5.89543e-06,-3.11917e-06,0.000106016,4.4147e-06,1.24668e-05,2.06186e-05,8
-2.00173e-05,9.58194e-05,-7.89833e-06,-9.37069e-06,0.000109376,6.17521e-06,9.60236e-06,2.23126e-05,8
-2.96765e-05,9.28819e-05,-2.1548e-05,-1.94021e-06,8.57241e-05,7.35812e-06,5.70834e-06,1.58029e-05,8
-3.63499e-05,9.42591e-05,-2.62268e-05,1.9832e-07,5.28459e-05,7.17087e-06,2.54681e-06,6.43311e-06,8
-3.38625e-05,0.000117043,-2.33724e-05,-1.12303e-05,2.51835e-05,3.40358e-06,9.28081e-07,1.20439e-06,8
-1.4953e-05,0.000147279,-2.00146e-05,-2.54148e-05,8.22537e-06,-3.45444e-06,8.69859e-07,2.62374e-06,8
2.4977e-05,0.000174386,-1.82848e-05,-2.19596e-05,4.15333e-06,-8.37866e-06,1.9732e-06,5.33062e-06,8
7.18186e-05,0.000198518,-1.44316e-05,1.23214e-06,1.77491e-05,-7.95635e-06,3.63612e-06,2.45421e-06,8
9.58441e-05,0.000214536,-5.62321e-06,2.05055e-05,4.41681e-05,-4.21646e-06,5.74161e-06,-5.19146e-06,8
8.33063e-05,0.000194299,5.3082e-06,1.88928e-05,6.1308e-05,-2.28503e-07,7.54073e-06,-1.19178e-05,8
4.55863e-05,0.000102619,1.55263e-05,6.46572e-06,4.46548e-05,2.16402e-06,8.07805e-06,-1.49013e-05,8
-4.57791e-06,-4.11449e-05,2.29485e-05,1.53232e-06,3.14378e-06,1.71668e-06,9.00257e-06,-1.52378e-05,8
-6.04282e-05,-0.000130752,2.68222e-05,4.78536e-06,-2.47628e-05,-1.60008e-06,1.1834e-05,-1.37146e-05,8
-0.00010837,-0.000139571,2.91671e-05,4.51682e-06,-2.44049e-05,-5.41447e-06,1.48913e-05,-1.17466e-05,8
-0.000128143,-0.000171755,3.02033e-05,-3.30754e-06,-1.25865e-05,-6.12416e-06,1.62977e-05,-1.01938e-05,8
-0.000114791,-0.000249172,2.38151e-05,-1.26562e-05,-1.78776e-06,-3.01877e-06,1.64996e-05,-8.97438e-06,8
-8.66492e-05,-0.000247867,7.46658e-06,-2.32685e-05,1.09217e-05,-3.32108e-07,1.55179e-05,-6.00973e-06,8
-6.14616e-05,-0.000108856,-1.8028e-05,-4.28812e-05,2.70475e-05,-5.84597e-07,1.45352e-05,1.09686e-05,8
-5.0101e-05,2.64175e-05,-4.4783e-05,-6.49995e-05,3.26747e-05,-3.67083e-06,1.51776e-05,4.15149e-05,8
-4.99742e-05,6.10931e-05,-5.70388e-05,-7.69064e-05,2.25941e-05,-6.77929e-06,1.63462e-05,5.97613e-05,8
-4.4915e-05,5.42077e-05,-5.48956e-05,-7.70727e-05,5.71731e-06,-7.4669e-06,1.6487e-05,5.5541e-05,8
-2.90403e-05,4.73237e-05,-4.60808e-05,-5.80096e-05,-4.4532e-06,-6.95774e-06,1.42992e-05,3.69524e-05,8
-1.28098e-05,4.40033e-05,-3.94553e-05,-2.58576e-05,1.1609e-06,-8.00163e-06,1.18563e-05,8.12956e-06,8
-8.67524e-06,2.3223e-05,-3.78117e-05,-8.73891e-06,1.00307e-05,-9.76993e-06,1.05542e-05,-2.60228e-05,8
-1.18437e-05,-5.0264e-06,-3.95228e-05,-2.27002e-05,1.42875e-05,-9.43378e-06,1.0807e-05,-5.11627e-05,8
-1.71916e-05,-1.51063e-05,-3.98093e-05,-5.29258e-05,1.35822e-05,-7.08177e-06,1.30764e-05,-5.90249e-05,8
-2.35043e-05,-4.60324e-06,-3.48191e-05,-7.04036e-05,1.15448e-05,-5.05662e-06,1.73411e-05,-5.56293e-05,8
-2.93314e-05,1.01234e-05,-2.61082e-05,-6.44052e-05,3.83078e-06,-4.3827e-06,2.21155e-05,-5.18102e-05,8
-3.45318e-05,1.53737e-05,-1.82843e-05,-4.92131e-05,-1.69586e-05,-4.89637e-06,2.39828e-05,-4.83183e-05,8
-3.85429e-05,8.60576e-06,-1.4943e-05,-4.49225e-05,-3.8895e-05,-6.43269e-06,2.35642e-05,-3.89849e-05,8
-4.17451e-05,-1.20107e-05,-1.24291e-05,-5.37828e-05,-4.50216e-05,-6.97306e-06,2.27681e-05,-2.42666e-05,8
-4.12678e-05,-3.19245e-05,-8.58459e-06,-6.13002e-05,-3.19831e-05,-6.28438e-06,2.27717e-05,-9.50103e-06,8
-3.3763e-05,-3.67308e-05,-3.04969e-06,-5.36045e-05,-1.27787e-05,-5.30115e-06,2.33164e-05,2.38746e-07,8
-2.11762e-05,-1.57073e-05,2.48058e-06,-3.01209e-05,5.63815e-06,-5.38678e-06,2.26683e-05,5.82296e-06,8
-1.25247e-05,2.36688e-05,6.61868e-06,2.12264e-06,3.86364e-05,-7.05028e-06,1.91239e-05,9.61021e-06,8
-9.53324e-06,6.49335e-05,7.57771e-06,3.59812e-05,0.000103571,-8.44439e-06,1.46419e-05,1.38428e-05,8
-7.22867e-06,8.07383e-05,7.77229e-06,6.38297e-05,0.000167126,-6.95816e-06,1.21128e-05,1.8476e-05,8
-4.11814e-06,6.56126e-05,8.63856e-06,7.43672e-05,0.000169427,-3.89437e-06,1.03833e-05,2.17192e-05,8
-4.39021e-06,3.91349e-05,9.12042e-06,5.54847e-05,0.000116439,-1.71729e-06,9.2376e-06,1.88976e-05,8
-1.13464e-05,2.73693e-05,8.65498e-06,1.50508e-05,7.55441e-05,-2.09759e-06,1.02503e-05,1.01351e-05,8
-2.58279e-05,3.31038e-05,8.07982e-06,-1.83258e-05,6.97665e-05,-5.55625e-06,8.71256e-06,2.50137e-06,8
-4.61962e-05,4.75222e-05,1.01306e-05,-2.59383e-05,6.46532e-05,-8.53603e-06,-2.37651e-06,4.43956e-07,8
-6.31373e-05,6.28378e-05,1.29786e-05,-1.33733e-05,3.47421e-05,-9.58682e-06,-1.92693e-05,4.35751e-07,8
-6.25543e-05,6.66133e-05,1.15616e-05,3.24142e-06,-8.6472e-06,-8.66207e-06,-3.03904e-05,-1.23473e-06,8
-5.0242e-05,4.37503e-05,7.26445e-06,1.47594e-05,-4.05477e-05,-8.04167e-06,-3.18302e-05,-1.72649e-06,8
-3.61811e-05,-3.82395e-06,1.57807e-06,1.90641e-05,-4.77792e-05,-1.00763e-05,-2.67328e-05,4.95313e-07,8
-2.06017e-05,-3.64455e-05,-8.73601e-06,1.80531e-05,-1.39244e-05,-1.27503e-05,-1.5937e-05,1.79984e-06,8
-8.37579e-06,-2.86557e-05,-2.08087e-05,1.53694e-05,5.01374e-05,-1.68568e-05,-6.95288e-07,3.01674e-06,8
-4.65364e-07,7.75931e-06,-3.12211e-05,1.34098e-05,9.08323e-05,-2.1595e-05,1.6478e-05,4.22023e-06,8
2.10538e-06,5.08843e-05,-3.80184e-05,1.48872e-05,7.28297e-05,-2.33823e-05,3.2413e-05,4.07692e-06,8
3.62781e-07,8.44888e-05,-3.59417e-05,1.76812e-05,1.64317e-05,-2.12113e-05,4.48114e-05,3.54745e-06,8
8.04068e-07,0.000100064,-2.48168e-05,2.07493e-05,-2.54388e-05,-1.71199e-05,5.22372e-05,1.84781e-06,8
