ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.83531e-05,1.05744e-05,-3.3559e-06,-4.52157e-05,7.20219e-06,-1.2207e-05,1.94611e-05,2.27687e-05,7
-2.87394e-05,1.00449e-05,-4.11486e-06,-3.0743e-05,3.87456e-06,-1.28787e-05,1.75121e-05,2.69411e-05,7
-2.79578e-05,7.46322e-06,-6.8232e-06,-1.08359e-05,2.71624e-06,-1.29115e-05,1.62149e-05,3.26033e-05,7
-2.71837e-05,6.47657e-06,-1.16998e-05,-1.74505e-06,5.84272e-06,-1.37088e-05,1.50251e-05,2.9451e-05,7
-2.67009e-05,7.87567e-06,-1.75251e-05,-6.46546e-06,9.01959e-06,-1.47336e-05,1.4602e-05,4.59124e-06,7
-2.57752e-05,1.05184e-05,-1.87063e-05,-1.54558e-05,1.10326e-05,-1.43094e-05,1.47789e-05,-3.88125e-05,7
-2.47257e-05,1.32725e-05,-1.37594e-05,-1.87167e-05,9.64298e-06,-1.13879e-05,1.16112e-05,-8.45981e-05,7
-2.43193e-05,1.60119e-05,-6.81633e-06,-1.43999e-05,5.54072e-06,-7.3787e-06,4.94516e-06,-0.000117074,7
-2.45269e-05,1.77127e-05,-3.15398e-06,1.907e-06,1.71402e-06,-5.19142e-06,-4.841e-07,-0.000122169,7
-2.53964e-05,1.94813e-05,-1.6568e-06,3.18523e-05,1.78667e-06,-4.33429e-06,-8.00194e-07,-9.98215e-05,7
-2.69689e-05,2.02436e-05,5.58658e-07,6.12371e-05,4.99914e-06,-4.36822e-06,2.48535e-06,-6.5928e-05,7
-2.80564e-05,1.88421e-05,3.8946e-06,7.55271e-05,8.18832e-06,-4.9454e-06,6.74906e-06,-3.77667e-05,7
-2.91005e-05,1.62043e-05,4.59042e-06,6.74236e-05,1.09917e-05,-6.71598e-06,8.89649e-06,-2.04587e-05,7
-3.10092e-05,1.35001e-05,1.56116e-06,3.99619e-05,1.34531e-05,-9.40829e-06,9.40438e-06,-9.94712e-06,7
-3.28548e-05,1.15992e-05,-2.5027e-06,2.43082e-06,1.63876e-05,-1.12557e-05,9.4624e-06,-1.08402e-06,7
-3.40106e-05,1.08959e-05,-5.61956e-06,-3.57164e-05,1.92672e-05,-1.17074e-05,1.07743e-05,1.0102e-05,7
-3.54089e-05,1.04059e-05,-7.97419e-06,-6.60949e-05,2.07073e-05,-1.18086e-05,1.21026e-05,2.66187e-05,7
-3.67482e-05,9.94931e-06,-9.68892e-06,-7.89925e-05,1.83762e-05,-1.25653e-05,1.19036e-05,3.98597e-05,7
-3.74657e-05,1.12028e-05,-9.74753e-06,-7.02473e-05,1.52591e-05,-1.30535e-05,1.2165e-05,3.92829e-05,7
-3.75795e-05,1.41479e-05,-7.54381e-06,-4.73777e-05,1.47811e-05,-1.19548e-05,1.54966e-05,2.53168e-05,7
-3.66725e-05,1.63855e-05,-3.69518e-06,-2.42711e-05,1.78603e-05,-9.19073e-06,2.22128e-05,6.90627e-06,7
-3.55498e-05,1.55571e-05,-1.24961e-06,-1.00707e-05,2.18409e-05,-7.13598e-06,2.80707e-05,-3.86612e-06,7
-3.58215e-05,1.36261e-05,-2.20679e-06,-4.69322e-06,2.21468e-05,-6.29535e-06,2.83305e-05,-3.68673e-07,7
-3.63092e-05,1.2568e-05,-8.11319e-06,-8.16261e-07,1.77429e-05,-5.98131e-06,2.2082e-05,1.59615e-05,7
-3.62137e-05,1.1563e-05,-1.60647e-05,6.15128e-06,1.18617e-05,-5.93739e-06,1.14907e-05,3.48754e-05,7
-3.68334e-05,1.06103e-05,-1.99668e-05,1.3916e-05,6.38095e-06,-6.9237e-06,4.71318e-06,4.58852e-05,7
-3.76621e-05,1.18605e-05,-1.49803e-05,1.67459e-05,5.32854e-06,-8.49875e-06,8.23826e-06,4.40838e-05,7
-3.73113e-05,1.45311e-05,-3.60941e-06,1.02358e-05,9.43456e-06,-7.30551e-06,1.27748e-05,3.04074e-05,7
-3.5515e-05,1.65299e-05,5.37422e-06,-6.57149e-06,1.43198e-05,-4.10485e-06,1.21006e-05,1.08835e-05,7
-3.33192e-05,1.78846e-05,9.96554e-06,-3.06127e-05,1.72872e-05,-1.86925e-06,9.16361e-06,-7.99543e-06,7
-3.1825e-05,1.71518e-05,1.17504e-05,-4.7626e-05,1.80244e-05,-3.82242e-06,5.98802e-06,-1.99017e-05,7
-3.25066e-05,1.59317e-05,1.10172e-05,-4.64896e-05,1.78546e-05,-8.66476e-06,7.56249e-06,-2.56104e-05,7
