ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.17406e-05,3.00429e-05,-7.05729e-05,-4.94901e-06,7.03511e-06,-8.65739e-06,6.82709e-05,7.03896e-06,0
-3.11362e-05,2.85872e-05,-9.61083e-05,-1.56092e-07,9.18752e-06,-7.54757e-06,7.28915e-05,3.70123e-06,0
-3.12117e-05,2.76178e-05,-0.000104311,2.60777e-06,1.44604e-05,-5.75014e-06,7.11456e-05,2.0879e-06,0
-3.04479e-05,2.76323e-05,-9.57683e-05,1.89154e-06,1.86586e-05,-3.7891e-06,6.41171e-05,2.02723e-06,0
-2.83989e-05,2.76133e-05,-7.67554e-05,-1.81355e-06,1.91678e-05,-3.27613e-06,5.24179e-05,2.715e-06,0
-2.64786e-05,2.65414e-05,-5.87225e-05,-6.69526e-06,1.76775e-05,-3.29067e-06,3.41645e-05,2.46964e-06,0
-2.58956e-05,2.51239e-05,-4.51026e-05,-9.3955e-06,1.5876e-05,-3.31876e-06,1.10706e-05,-2.42487e-07,0
-2.60143e-05,2.40386e-05,-3.4741e-05,-9.20543e-06,1.43869e-05,-5.17813e-06,-1.0251e-05,-2.85879e-06,0
-2.80351e-05,2.31822e-05,-2.44161e-05,-8.54576e-06,1.29582e-05,-8.56594e-06,-2.42327e-05,-2.70038e-06,0
-3.12013e-05,2.24162e-05,-1.4029e-05,-7.25375e-06,1.28881e-05,-1.12253e-05,-2.95237e-05,-1.29369e-06,0
-3.21517e-05,2.03489e-05,-6.24251e-06,-3.74371e-06,1.34604e-05,-1.2144e-05,-2.77651e-05,-4.57643e-07,0
-3.02417e-05,1.74082e-05,-1.55594e-06,1.02772e-06,1.357e-05,-1.13202e-05,-2.28197e-05,-8.92291e-07,0
-2.88039e-05,1.42666e-05,1.52409e-06,3.59698e-06,1.14766e-05,-9.24881e-06,-1.74025e-05,-2.25064e-06,0
-2.93326e-05,1.27418e-05,3.14294e-06,3.21369e-06,8.94634e-06,-6.87707e-06,-1.25334e-05,-2.97623e-06,0
-3.0142e-05,1.51751e-05,4.60086e-06,1.96077e-06,7.89035e-06,-6.10107e-06,-8.05262e-06,-3.34091e-06,0
-2.92512e-05,2.04986e-05,6.51208e-06,1.45839e-06,8.21803e-06,-7.19352e-06,-4.38331e-06,-4.32493e-06,0
-2.64768e-05,2.45684e-05,6.83515e-06,2.01994e-06,9.07588e-06,-9.26561e-06,-2.03804e-06,-4.8342e-06,0
-2.55983e-05,2.54185e-05,4.31934e-06,2.32974e-06,1.07919e-05,-1.06044e-05,3.11169e-07,-3.04269e-06,0
-2.70132e-05,2.28662e-05,1.27971e-06,8.99402e-07,1.23658e-05,-1.10514e-05,4.7346e-06,2.97127e-07,0
-2.83184e-05,2.0047e-05,-9.69017e-07,-2.22453e-06,1.29468e-05,-1.12127e-05,9.52446e-06,1.18619e-06,0
-2.89978e-05,2.22909e-05,-3.87047e-06,-3.64854e-06,1.32098e-05,-1.06783e-05,1.08033e-05,-4.76626e-07,0
-2.96208e-05,2.91581e-05,-3.63695e-06,1.62826e-06,1.4798e-05,-9.9435e-06,9.16653e-06,-2.87483e-06,0
-2.95136e-05,3.25715e-05,-4.67034e-07,1.20889e-05,1.77284e-05,-1.0002e-05,8.31537e-06,-4.36648e-06,0
-2.85191e-05,3.1822e-05,9.84667e-07,1.97285e-05,1.93469e-05,-9.48719e-06,7.93651e-06,-4.31932e-06,0
-2.78262e-05,3.04925e-05,7.34828e-07,2.12333e-05,1.98423e-05,-9.81852e-06,6.77424e-06,-5.85682e-06,0
-2.67369e-05,2.98694e-05,-2.9689e-07,1.81171e-05,1.95525e-05,-1.23235e-05,5.88533e-06,-9.02095e-06,0
-2.63475e-05,3.07397e-05,-3.10457e-07,1.17317e-05,1.78719e-05,-1.32434e-05,6.81988e-06,-1.04305e-05,0
-2.6948e-05,2.98952e-05,6.39069e-07,3.33352e-06,1.46293e-05,-1.21445e-05,7.6206e-06,-8.27901e-06,0
-2.75824e-05,2.68525e-05,1.33931e-06,-2.98204e-06,1.21424e-05,-1.0693e-05,7.27747e-06,-5.84776e-06,0
-2.83225e-05,2.26715e-05,1.14378e-06,-6.26626e-06,1.24816e-05,-1.05972e-05,7.04722e-06,-5.3944e-06,0
-2.85821e-05,1.77966e-05,1.45758e-07,-1.18879e-05,1.22187e-05,-1.16976e-05,8.04536e-06,-5.82863e-06,0
-2.91869e-05,1.29845e-05,-4.14663e-07,-2.18222e-05,9.60994e-06,-1.26839e-05,1.00102e-05,-5.96422e-06,0
-2.94281e-05,1.05866e-05,1.27742e-07,-3.22341e-05,7.78653e-06,-1.23061e-05,1.10528e-05,-5.29614e-06,0
-2.96326e-05,9.84241e-06,2.67305e-07,-3.75131e-05,8.10408e-06,-1.12965e-05,1.23342e-05,-5.45497e-06,0
-3.03436e-05,9.41786e-06,-2.37681e-06,-3.63834e-05,8.00157e-06,-1.22693e-05,1.42796e-05,-7.44149e-06,0
-3.12612e-05,9.18372e-06,-6.82909e-06,-2.92264e-05,6.36336e-06,-1.3807e-05,1.55435e-05,-8.67242e-06,0
-3.09279e-05,8.13526e-06,-1.06164e-05,-1.65256e-05,5.03409e-06,-1.38066e-05,1.63457e-05,-8.05979e-06,0
-2.9118e-05,5.10131e-06,-1.10168e-05,-2.08497e-06,4.48401e-06,-1.23988e-05,1.73792e-05,-7.12039e-06,0
-2.68692e-05,5.11421e-07,-8.87138e-06,6.51379e-06,3.8047e-06,-1.0845e-05,1.79325e-05,-6.57408e-06,0
-2.6159e-05,-3.87224e-06,-6.68354e-06,5.26978e-06,3.12319e-06,-9.74101e-06,1.7984e-05,-6.43435e-06,0
-2.7941e-05,-7.00292e-06,-5.48027e-06,-2.43448e-06,2.86101e-06,-9.94001e-06,1.76963e-05,-6.24991e-06,0
-2.96418e-05,-7.79175e-06,-3.34395e-06,-1.19091e-05,3.65841e-06,-1.15188e-05,1.69863e-05,-6.03901e-06,0
-2.95851e-05,-7.30966e-06,8.52282e-07,-1.97802e-05,7.19383e-06,-1.26371e-05,1.63841e-05,-5.62695e-06,0
-2.77975e-05,-6.82497e-06,4.39122e-06,-2.286e-05,1.14879e-05,-1.08477e-05,1.566e-05,-5.49626e-06,0
-2.63912e-05,-7.0883e-06,5.54051e-06,-2.30635e-05,1.31696e-05,-7.70498e-06,1.47411e-05,-5.5346e-06,0
-2.6262e-05,-6.78425e-06,5.619e-06,-2.32826e-05,1.2002e-05,-7.31957e-06,1.36198e-05,-4.20692e-06,0
-2.71702e-05,-4.77149e-06,4.94559e-06,-1.88461e-05,1.14592e-05,-9.28583e-06,1.16607e-05,-3.49959e-06,0
-2.69132e-05,-4.03822e-06,3.90745e-06,-9.37136e-06,1.25732e-05,-9.49718e-06,1.06158e-05,-2.80618e-06,0
-2.50082e-05,-6.91923e-06,2.59502e-06,4.85342e-07,1.59058e-05,-7.38103e-06,1.1095e-05,5.82495e-07,0
-2.40442e-05,-1.28931e-05,7.03821e-07,2.56805e-06,1.8601e-05,-7.6078e-06,1.1359e-05,2.27231e-06,0
-2.43827e-05,-1.78166e-05,-8.55885e-07,-1.87e-06,1.83244e-05,-9.73707e-06,1.11652e-05,1.30946e-06,0
-2.45647e-05,-1.76394e-05,-1.42945e-06,-5.6286e-06,1.75659e-05,-1.03009e-05,1.22711e-05,7.72936e-07,0
-2.48124e-05,-1.64137e-05,-9.08509e-07,-7.06767e-06,1.55492e-05,-8.77547e-06,1.30568e-05,-6.32841e-07,0
-2.74277e-05,-1.49887e-05,-1.18719e-06,-6.80648e-06,1.33413e-05,-7.9641e-06,9.14044e-06,-3.45745e-06,0
-3.04823e-05,-1.27802e-05,-2.23005e-06,-9.21884e-06,1.36444e-05,-8.69186e-06,1.44575e-06,-5.25228e-06,0
-3.13245e-05,-1.05484e-05,-4.06833e-06,-1.24988e-05,1.54434e-05,-1.00933e-05,-3.6797e-06,-5.10944e-06,0
-3.12034e-05,-5.84598e-06,-5.91668e-06,-1.35738e-05,1.62145e-05,-1.18153e-05,-4.09654e-06,-3.4966e-06,0
