ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-4.3578e-05,2.16629e-06,-1.35178e-05,-2.82966e-05,2.24463e-05,-1.2574e-05,1.57867e-05,4.536e-06,0
-4.4037e-05,5.31209e-06,-1.01174e-05,-2.99285e-05,2.9465e-05,-1.32166e-05,1.50007e-05,6.26985e-06,0
-3.986e-05,7.79982e-06,-7.23633e-06,-2.80173e-05,3.18007e-05,-1.20419e-05,1.37806e-05,6.40979e-06,0
-2.98803e-05,8.77059e-06,-7.04452e-06,-2.3973e-05,3.02325e-05,-1.11468e-05,1.21221e-05,4.13363e-06,0
-1.90465e-05,8.9428e-06,-7.70497e-06,-1.66901e-05,2.64902e-05,-1.198e-05,1.254e-05,1.1976e-06,0
-1.34181e-05,1.0342e-05,-7.59927e-06,-7.14878e-06,2.34951e-05,-1.27313e-05,1.4878e-05,-8.03748e-07,0
-1.51307e-05,1.25798e-05,-8.88583e-06,7.54267e-07,2.16655e-05,-1.19498e-05,1.73751e-05,-1.51424e-06,0
-2.22629e-05,1.3397e-05,-1.14296e-05,6.71964e-06,1.70396e-05,-1.2016e-05,1.85863e-05,-2.02885e-07,0
-2.95372e-05,1.49105e-05,-1.23892e-05,1.28947e-05,1.15641e-05,-1.32657e-05,1.7901e-05,1.55669e-06,0
-3.47655e-05,1.80922e-05,-1.12564e-05,1.77276e-05,1.03927e-05,-1.38548e-05,1.57675e-05,1.4805e-06,0
-4.04218e-05,2.10837e-05,-8.58733e-06,1.86969e-05,1.29042e-05,-1.35799e-05,1.39555e-05,1.52723e-06,0
-4.48449e-05,2.24298e-05,-6.91164e-06,1.77879e-05,1.197e-05,-1.13364e-05,1.48257e-05,1.90024e-06,0
-4.51306e-05,2.00922e-05,-6.11711e-06,1.44933e-05,4.54102e-06,-9.26337e-06,1.76992e-05,3.34404e-06,0
-4.3051e-05,1.41688e-05,-6.38847e-06,2.60121e-06,-2.09854e-06,-9.04007e-06,2.13307e-05,4.10133e-06,0
-4.11126e-05,1.08205e-05,-6.8572e-06,-1.38244e-05,-4.08267e-06,-8.73179e-06,2.34487e-05,4.27674e-06,0
-3.87603e-05,1.12528e-05,-6.29012e-06,-2.10435e-05,-2.13854e-06,-7.83068e-06,2.38421e-05,4.44358e-06,0
-2.94501e-05,1.21349e-05,-7.38472e-06,-1.73147e-05,3.08678e-06,-6.44878e-06,2.25817e-05,3.63374e-06,0
-1.351e-05,1.42111e-05,-9.82924e-06,-8.98119e-06,9.1457e-06,-5.58285e-06,2.1021e-05,4.59497e-06,0
-4.68722e-07,1.75879e-05,-1.03889e-05,-9.11838e-07,1.26395e-05,-5.10396e-06,2.03431e-05,6.03313e-06,0
4.30269e-06,2.02673e-05,-9.388e-06,6.54137e-06,1.25103e-05,-4.35378e-06,1.81109e-05,5.65263e-06,0
1.17127e-06,2.10201e-05,-7.75784e-06,1.28213e-05,1.20387e-05,-4.5723e-06,1.51614e-05,4.19144e-06,0
-7.92679e-06,2.21726e-05,-6.11697e-06,1.58413e-05,1.43391e-05,-5.43304e-06,1.12993e-05,3.95976e-06,0
-1.90643e-05,2.31403e-05,-5.23549e-06,1.57876e-05,1.74302e-05,-6.12772e-06,8.72724e-06,4.03628e-06,0
-2.6598e-05,2.20542e-05,-5.58211e-06,1.36407e-05,1.91442e-05,-6.49455e-06,8.17838e-06,4.00428e-06,0
-2.98916e-05,1.98294e-05,-6.97598e-06,1.03955e-05,2.02322e-05,-7.2602e-06,8.7936e-06,4.32608e-06,0
-3.08171e-05,1.91951e-05,-7.6008e-06,5.99382e-06,2.14107e-05,-7.76357e-06,9.37743e-06,4.39998e-06,0
-3.15535e-05,2.03018e-05,-6.39233e-06,7.8465e-07,2.20512e-05,-7.34015e-06,9.35357e-06,3.16307e-06,0
-3.38589e-05,2.20049e-05,-3.79862e-06,-4.50769e-06,2.16834e-05,-6.25447e-06,9.44414e-06,1.1922e-06,0
-3.85527e-05,2.23409e-05,-1.67789e-06,-8.24221e-06,2.00268e-05,-4.34947e-06,1.02531e-05,1.51247e-06,0
-4.41675e-05,1.93509e-05,-8.67774e-07,-9.48681e-06,1.72983e-05,-3.14531e-06,1.12799e-05,2.6998e-06,0
-4.79211e-05,1.54971e-05,-1.32102e-06,-9.55169e-06,1.44647e-05,-3.74909e-06,1.09628e-05,2.42413e-06,0
-4.84657e-05,1.22746e-05,-2.67638e-06,-9.60599e-06,1.25593e-05,-5.92828e-06,1.02219e-05,2.28599e-06,0
-4.73429e-05,8.33054e-06,-4.12503e-06,-8.87309e-06,1.27822e-05,-8.65186e-06,1.01218e-05,1.97389e-06,0
-4.54326e-05,4.80313e-06,-4.29715e-06,-8.1604e-06,1.333e-05,-1.07221e-05,1.14265e-05,-4.58626e-07,0
-4.28285e-05,5.06492e-06,-4.48079e-06,-7.5274e-06,1.16173e-05,-1.22444e-05,1.27993e-05,-2.61972e-06,0
-4.15163e-05,6.23614e-06,-5.03996e-06,-6.55644e-06,8.88572e-06,-1.26172e-05,1.23078e-05,-2.54765e-06,0
-4.11156e-05,4.11392e-06,-5.03128e-06,-7.27984e-06,8.15145e-06,-1.10785e-05,8.63942e-06,-1.89421e-06,0
-4.07169e-05,-1.43234e-06,-5.44953e-06,-1.0502e-05,8.96761e-06,-1.10447e-05,7.19986e-06,-2.22063e-06,0
-3.97544e-05,-4.88833e-06,-5.87296e-06,-1.1375e-05,9.79858e-06,-1.4304e-05,9.64335e-06,-1.92366e-06,0
-3.81399e-05,-3.62374e-06,-5.61303e-06,-9.31555e-06,1.04639e-05,-1.70832e-05,1.24642e-05,1.33156e-07,0
-3.59037e-05,8.87299e-07,-6.23087e-06,-9.24861e-06,1.1585e-05,-1.71666e-05,1.45487e-05,2.71341e-06,0
-3.3648e-05,8.00839e-06,-8.31934e-06,-1.05337e-05,1.1921e-05,-1.67463e-05,1.47935e-05,3.67095e-06,0
-3.19446e-05,1.18394e-05,-9.90623e-06,-1.02103e-05,1.16381e-05,-1.68163e-05,1.29467e-05,1.72233e-06,0
-2.86443e-05,1.33426e-05,-8.9861e-06,-6.4905e-06,1.21538e-05,-1.6781e-05,1.08434e-05,7.77249e-07,0
-2.12583e-05,1.69164e-05,-6.43656e-06,-1.69336e-06,1.21259e-05,-1.47454e-05,1.00996e-05,2.55222e-06,0
-1.4163e-05,2.47586e-05,-4.83019e-06,3.03822e-07,1.18017e-05,-1.18045e-05,1.06613e-05,4.47685e-06,0
-1.22492e-05,3.66309e-05,-4.79116e-06,-3.28491e-06,1.02821e-05,-1.04563e-05,1.14884e-05,4.59417e-06,0
-1.0913e-05,4.74705e-05,-5.51236e-06,-9.9332e-06,7.69497e-06,-1.00519e-05,1.06143e-05,2.51234e-06,0
-2.80263e-06,5.46507e-05,-6.73644e-06,-1.41645e-05,5.23482e-06,-9.91192e-06,8.56005e-06,8.09816e-07,0
8.50045e-06,5.94963e-05,-8.76467e-06,-1.44543e-05,4.83703e-06,-1.09538e-05,8.61147e-06,1.67392e-06,0
1.25948e-05,6.17222e-05,-9.07355e-06,-1.24944e-05,8.87344e-06,-1.36846e-05,1.14708e-05,4.1244e-06,0
5.67356e-06,5.58053e-05,-7.20353e-06,-1.15434e-05,1.61107e-05,-1.62142e-05,1.43972e-05,6.42867e-06,0
-9.17444e-06,4.2134e-05,-5.09866e-06,-1.20553e-05,2.27173e-05,-1.71123e-05,1.55904e-05,7.0221e-06,0
-2.66822e-05,2.66816e-05,-4.42448e-06,-1.25493e-05,2.37863e-05,-1.57397e-05,1.485e-05,6.46564e-06,0
-4.277e-05,1.29286e-05,-5.29084e-06,-1.29802e-05,1.85973e-05,-1.27317e-05,1.3577e-05,6.51548e-06,0
-5.57201e-05,6.77919e-07,-6.62495e-06,-1.33842e-05,1.27358e-05,-9.86919e-06,1.2356e-05,6.38561e-06,0
-6.50424e-05,-9.77357e-06,-8.01562e-06,-1.2433e-05,1.0726e-05,-8.77602e-06,1.12998e-05,5.86954e-06,0
-6.88964e-05,-1.69811e-05,-9.79765e-06,-1.04677e-05,1.09755e-05,-9.52014e-06,1.03206e-05,5.40658e-06,0
-6.77052e-05,-2.03529e-05,-1.14545e-05,-9.31131e-06,1.09189e-05,-1.14008e-05,1.04457e-05,4.0267e-06,0
-6.39842e-05,-2.25007e-05,-1.20268e-05,-8.5933e-06,1.04317e-05,-1.36309e-05,1.17608e-05,1.42676e-06,0
-6.06794e-05,-2.49454e-05,-1.28907e-05,-6.35238e-06,9.62637e-06,-1.61994e-05,1.25784e-05,-1.08767e-06,0
-5.78604e-05,-2.53559e-05,-1.44668e-05,-2.95433e-06,7.90067e-06,-1.9451e-05,1.25371e-05,-1.97034e-06,0
-5.37191e-05,-2.18813e-05,-1.51489e-05,-7.35491e-07,6.344e-06,-2.31155e-05,1.19279e-05,4.71338e-07,0
-4.65562e-05,-1.44711e-05,-1.46264e-05,-3.18838e-07,6.40389e-06,-2.84164e-05,1.07183e-05,5.59605e-06,0
-3.67052e-05,-4.82653e-06,-1.10284e-05,-1.30793e-06,7.61245e-06,-3.76244e-05,9.36367e-06,8.8908e-06,0
-2.81318e-05,2.08922e-06,-6.45168e-06,-2.85529e-06,8.47189e-06,-3.78622e-05,8.46876e-06,8.38052e-06,0
-2.11421e-05,2.89763e-06,-7.0359e-06,-2.47079e-06,9.2289e-06,-1.65082e-05,8.35948e-06,5.33373e-06,0
-1.66277e-05,5.98987e-07,-9.6571e-06,-2.61721e-06,1.02084e-05,1.26019e-05,9.02821e-06,1.73596e-06,0
-1.50281e-05,7.21323e-07,-1.13138e-05,-5.92909e-06,1.19654e-05,2.83355e-05,1.09309e-05,-8.98129e-07,0
-1.59566e-05,5.5576e-06,-1.07216e-05,-7.97636e-06,1.32177e-05,2.38581e-05,1.28754e-05,-3.54609e-06,0
-1.79804e-05,1.23557e-05,-9.12995e-06,-7.753e-06,1.13653e-05,1.07011e-05,1.32629e-05,-4.48429e-06,0
-1.93585e-05,2.27146e-05,-8.64387e-06,-7.13555e-06,9.45297e-06,1.31675e-06,1.31563e-05,-2.96603e-06,0
-2.09445e-05,3.34151e-05,-7.18195e-06,-7.3306e-06,9.76651e-06,-1.8666e-06,1.26034e-05,-1.76484e-07,0
-2.23005e-05,3.99619e-05,-3.94012e-06,-8.2433e-06,1.01838e-05,-1.41092e-06,1.23995e-05,-9.82054e-08,0
-2.33951e-05,4.35697e-05,-3.6807e-07,-7.42196e-06,9.26189e-06,-2.2151e-07,1.22846e-05,-4.25464e-06,0
-2.39696e-05,4.53368e-05,1.66559e-06,-5.20458e-06,8.71123e-06,-7.79116e-07,1.12229e-05,-7.86727e-06,0
-2.57235e-05,4.27593e-05,1.43912e-06,-3.19436e-06,9.97141e-06,-3.95676e-06,1.02117e-05,-7.85806e-06,0
-2.94779e-05,3.34692e-05,-5.77829e-07,-1.04602e-06,1.26541e-05,-7.5957e-06,9.79503e-06,-6.23573e-06,0
-3.37166e-05,1.90989e-05,-2.22919e-06,1.06201e-06,1.54262e-05,-9.553e-06,1.0301e-05,-5.24894e-06,0
-3.29144e-05,4.49965e-06,-2.46938e-06,3.16007e-06,1.66981e-05,-8.97506e-06,1.18586e-05,-3.60255e-06,0
-1.95009e-05,-6.45603e-06,-2.29354e-06,6.76178e-06,1.61999e-05,-7.15654e-06,1.4904e-05,-2.8465e-06,0
3.65792e-06,-1.42362e-05,-4.02678e-06,1.04365e-05,1.48111e-05,-5.61896e-06,1.78592e-05,-3.62886e-06,0
1.95125e-05,-1.93501e-05,-8.03243e-06,1.16066e-05,1.37557e-05,-5.83522e-06,1.78013e-05,-5.02628e-06,0
1.62627e-05,-2.3026e-05,-1.27721e-05,1.18753e-05,1.39309e-05,-7.28499e-06,1.48332e-05,-6.37063e-06,0
4.41318e-09,-2.64369e-05,-1.61365e-05,1.203e-05,1.43396e-05,-8.56564e-06,1.05224e-05,-6.4084e-06,0
-1.8955e-05,-2.87301e-05,-1.6606e-05,1.11367e-05,1.47843e-05,-8.80274e-06,6.06786e-06,-3.96404e-06,0
-3.55042e-05,-2.59843e-05,-1.60396e-05,8.95378e-06,1.65103e-05,-8.90756e-06,2.75998e-06,-1.10734e-06,0
-4.95771e-05,-2.07689e-05,-1.78894e-05,6.48163e-06,1.72125e-05,-8.26351e-06,2.74952e-06,-1.99271e-07,0
-5.99034e-05,-1.56042e-05,-2.13777e-05,5.05912e-06,1.61517e-05,-6.42389e-06,6.12317e-06,2.57107e-07,0
-6.59405e-05,-1.16394e-05,-2.26083e-05,2.7409e-06,1.68101e-05,-6.33397e-06,1.084e-05,2.37159e-06,0
-6.80776e-05,-1.19724e-05,-1.98791e-05,8.44077e-07,1.85569e-05,-6.42076e-06,2.01896e-05,4.28185e-06,0
-6.68133e-05,-1.79464e-05,-1.70836e-05,-1.21396e-06,1.6507e-05,-6.74805e-06,4.00507e-05,4.69822e-06,0
-6.45127e-05,-2.78126e-05,-1.63259e-05,-4.28744e-06,1.32582e-05,-9.23151e-06,5.92259e-05,4.31221e-06,0
-6.11158e-05,-3.6665e-05,-1.71501e-05,-5.6423e-06,1.17913e-05,-1.12957e-05,6.82382e-05,3.98964e-06,0
-5.60045e-05,-4.04263e-05,-1.67702e-05,-7.65857e-06,1.09976e-05,-1.0666e-05,6.77123e-05,4.683e-06,0
-4.81478e-05,-3.57333e-05,-1.4155e-05,-1.25012e-05,1.12857e-05,-9.2528e-06,5.62501e-05,5.61887e-06,0
-4.00177e-05,-2.51205e-05,-1.32027e-05,-1.59646e-05,1.07556e-05,-8.39239e-06,4.10693e-05,5.04538e-06,0
-3.3345e-05,-1.30006e-05,-1.34164e-05,-1.46617e-05,9.26451e-06,-7.67335e-06,2.46142e-05,3.93937e-06,0
-2.82919e-05,-1.91716e-06,-1.26144e-05,-1.30381e-05,8.04447e-06,-7.34605e-06,6.81906e-06,4.95449e-06,0
-2.54927e-05,1.01973e-05,-9.48404e-06,-1.27757e-05,8.97953e-06,-8.27412e-06,-1.33093e-05,7.4085e-06,0
-2.35659e-05,2.31733e-05,-6.87135e-06,-1.22042e-05,1.09989e-05,-9.59819e-06,-3.0891e-05,9.48814e-06,0
-2.38194e-05,3.01773e-05,-6.57879e-06,-9.29996e-06,1.24408e-05,-1.0316e-05,-3.81913e-05,8.82393e-06,0
-2.53059e-05,3.20567e-05,-7.52413e-06,-6.56406e-06,1.3118e-05,-9.79327e-06,-3.61199e-05,6.49242e-06,0
-2.66752e-05,3.33892e-05,-7.11026e-06,-7.54657e-06,1.22417e-05,-8.16505e-06,-3.11385e-05,4.41322e-06,0
-2.70204e-05,3.44945e-05,-3.98558e-06,-1.03094e-05,1.06168e-05,-7.49481e-06,-2.9984e-05,3.90838e-06,0
-2.74101e-05,3.33105e-05,-8.20808e-07,-1.0491e-05,1.01416e-05,-7.38713e-06,-3.14629e-05,4.78658e-06,0
-2.79018e-05,3.02656e-05,6.0544e-07,-6.16886e-06,1.07076e-05,-7.13268e-06,-3.02809e-05,5.72549e-06,0
-2.68695e-05,2.70212e-05,-3.7513e-07,-2.56688e-06,1.16059e-05,-7.14319e-06,-2.28918e-05,5.18622e-06,0
-2.48473e-05,2.47545e-05,-3.17403e-06,-3.58891e-06,1.38727e-05,-7.33756e-06,-1.29696e-05,4.01905e-06,0
-2.37405e-05,2.49412e-05,-6.01762e-06,-7.23465e-06,1.63773e-05,-6.23496e-06,-4.71429e-06,5.15368e-06,0
-2.4403e-05,2.73251e-05,-6.18661e-06,-9.08678e-06,1.82315e-05,-5.10565e-06,-6.66897e-10,6.8975e-06,0
-2.59231e-05,2.75872e-05,-3.492e-06,-7.57285e-06,1.9156e-05,-5.52036e-06,3.75558e-06,5.91444e-06,0
-2.75597e-05,2.33476e-05,-1.10149e-06,-5.00503e-06,1.87291e-05,-7.04745e-06,8.37403e-06,3.11696e-06,0
-2.78423e-05,1.85685e-05,-1.33264e-06,-5.46828e-06,1.69705e-05,-8.5881e-06,1.25587e-05,1.37098e-06,0
-2.67502e-05,1.594e-05,-3.85109e-06,-6.48259e-06,1.52969e-05,-9.12589e-06,1.40414e-05,1.41507e-06,0
-2.47819e-05,1.54792e-05,-7.05685e-06,-5.52249e-06,1.43897e-05,-8.73425e-06,1.45886e-05,8.11662e-07,0
-2.41485e-05,1.54986e-05,-8.34526e-06,-4.46708e-06,1.37978e-05,-9.03969e-06,1.57564e-05,-2.03997e-06,0
-2.6565e-05,1.4654e-05,-7.08929e-06,-4.27982e-06,1.29944e-05,-9.38532e-06,1.65351e-05,-3.93924e-06,0
-3.01254e-05,1.20766e-05,-4.11897e-06,-3.74855e-06,1.31375e-05,-1.04785e-05,1.79187e-05,-4.50798e-06,0
-3.07218e-05,1.05602e-05,-9.80573e-07,-2.16237e-06,1.3888e-05,-1.36188e-05,1.94742e-05,-6.13357e-06,0
-2.88836e-05,1.12632e-05,6.08319e-07,-1.94688e-06,1.44462e-05,-1.53482e-05,1.94696e-05,-7.05224e-06,0
-2.80373e-05,1.17149e-05,1.51995e-06,-2.1919e-06,1.46812e-05,-1.39874e-05,1.84584e-05,-5.75775e-06,0
-2.79615e-05,1.16263e-05,3.69542e-06,-1.45597e-06,1.46562e-05,-1.06181e-05,1.79307e-05,-4.45199e-06,0
