ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.1562e-05,1.53917e-05,-8.48418e-06,1.46455e-05,1.28975e-05,-4.75727e-06,1.28312e-05,-6.80462e-06,0
-3.11745e-05,1.44812e-05,-7.86142e-06,1.65394e-05,1.30095e-05,-5.65954e-06,1.38229e-05,-4.42805e-06,0
-3.17491e-05,1.44935e-05,-7.09529e-06,1.46417e-05,1.2225e-05,-5.57245e-06,1.53207e-05,-1.19445e-06,0
-3.26413e-05,1.19301e-05,-6.44815e-06,9.13819e-06,1.02281e-05,-4.62002e-06,1.75501e-05,-4.53566e-07,0
-3.37731e-05,8.30728e-06,-5.79964e-06,2.78276e-06,8.50428e-06,-3.22808e-06,1.88226e-05,-2.23965e-06,0
-3.52114e-05,7.0472e-06,-6.84866e-06,-6.30473e-07,7.25769e-06,-1.62869e-06,1.80071e-05,-4.39409e-06,0
-3.6055e-05,8.22557e-06,-9.29745e-06,-1.38433e-07,6.17638e-06,-5.6482e-07,1.62496e-05,-5.93244e-06,0
-3.63721e-05,8.68347e-06,-1.08485e-05,1.39716e-06,5.72018e-06,-1.28413e-06,1.59349e-05,-6.05683e-06,0
-3.6309e-05,7.20712e-06,-1.02417e-05,1.03047e-06,4.97973e-06,-2.94293e-06,1.60762e-05,-5.43415e-06,0
-3.54746e-05,5.34676e-06,-8.49965e-06,-1.37298e-06,3.49263e-06,-3.77461e-06,1.66859e-05,-4.20179e-06,0
-3.42525e-05,4.91833e-06,-6.92154e-06,-5.90655e-06,2.66951e-06,-3.61397e-06,1.76891e-05,-2.12319e-06,0
-3.24214e-05,6.35399e-06,-6.67891e-06,-1.21521e-05,3.39043e-06,-3.75276e-06,1.86447e-05,-7.2885e-07,0
-3.04473e-05,8.84701e-06,-6.66012e-06,-1.72118e-05,3.8644e-06,-5.09839e-06,1.96577e-05,-1.68227e-06,0
-2.94354e-05,1.28018e-05,-5.41811e-06,-2.06314e-05,2.66585e-06,-6.18455e-06,1.91791e-05,-3.61752e-06,0
-2.94577e-05,1.63702e-05,-7.10199e-06,-2.30371e-05,1.98802e-06,-8.14338e-06,1.63405e-05,-6.51067e-06,0
-3.10581e-05,1.79955e-05,-1.13429e-05,-2.64281e-05,2.95559e-06,-1.07372e-05,1.41762e-05,-8.50227e-06,0
-3.27221e-05,1.85647e-05,-1.42413e-05,-3.24597e-05,4.21967e-06,-1.09678e-05,1.34732e-05,-7.27773e-06,0
-3.19617e-05,1.81564e-05,-1.48239e-05,-3.89851e-05,5.48916e-06,-1.08604e-05,1.20569e-05,-4.62506e-06,0
-2.98616e-05,1.63683e-05,-1.34254e-05,-4.17989e-05,7.76251e-06,-1.10692e-05,9.68868e-06,-2.80963e-06,0
