ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.25349e-05,1.25903e-05,-1.18613e-06,-2.4838e-06,1.8427e-05,-6.64135e-06,-6.66766e-07,5.38035e-06,0
-3.30324e-05,1.22149e-05,-2.27832e-06,-4.60049e-06,1.83404e-05,-4.86142e-06,-1.23817e-06,5.03019e-06,0
-3.3632e-05,1.2033e-05,-4.19092e-06,-8.42449e-06,1.96205e-05,-5.58902e-06,5.20949e-07,2.83263e-06,0
-3.26071e-05,1.26347e-05,-5.8146e-06,-1.25606e-05,2.18635e-05,-7.72957e-06,-6.38648e-07,1.64513e-06,0
-3.05893e-05,1.32955e-05,-6.81604e-06,-1.72295e-05,2.26881e-05,-8.91366e-06,-1.45175e-06,1.85342e-06,0
-2.87099e-05,1.35129e-05,-5.84328e-06,-2.23461e-05,2.26347e-05,-8.33481e-06,5.00336e-07,3.20835e-06,0
-2.7339e-05,1.39167e-05,-4.11031e-06,-2.33473e-05,2.24183e-05,-8.13679e-06,6.27273e-06,5.6194e-06,0
-2.6996e-05,1.54594e-05,-3.888e-06,-1.98017e-05,2.22591e-05,-8.03972e-06,5.1042e-06,6.25134e-06,0
-2.76643e-05,1.71492e-05,-2.639e-06,-1.51077e-05,2.104e-05,-8.16071e-06,-2.06288e-05,5.90799e-06,0
-2.86303e-05,1.72677e-05,-3.67578e-07,-1.01891e-05,1.98815e-05,-9.44864e-06,-6.39859e-05,7.98148e-06,0
-2.9694e-05,1.66222e-05,1.42489e-07,-5.29795e-06,2.07838e-05,-1.0333e-05,-9.3404e-05,1.01874e-05,0
-3.03253e-05,1.57822e-05,-1.67591e-06,-1.01667e-07,2.0113e-05,-9.5451e-06,-8.59379e-05,8.50698e-06,0
-3.12631e-05,1.69189e-05,-3.45263e-06,4.30871e-06,1.80267e-05,-8.14483e-06,-4.92126e-05,5.1802e-06,0
-3.30646e-05,1.82365e-05,-3.26759e-06,7.73372e-06,1.63712e-05,-8.12243e-06,-7.36157e-06,2.50169e-06,0
-3.33768e-05,1.69104e-05,-1.08509e-06,8.77624e-06,1.52112e-05,-8.67505e-06,2.91152e-05,1.28478e-06,0
-3.26919e-05,1.51796e-05,1.54418e-06,8.65937e-06,1.31878e-05,-8.83014e-06,5.64397e-05,1.01077e-06,0
-3.24036e-05,1.41384e-05,1.53188e-06,1.0186e-05,1.13867e-05,-7.97336e-06,7.19284e-05,1.24153e-06,0
-3.19306e-05,1.38225e-05,-7.26247e-07,1.22135e-05,1.13176e-05,-7.75404e-06,7.93892e-05,1.0732e-06,0
-3.06879e-05,1.38398e-05,-2.59667e-06,1.19504e-05,1.17221e-05,-8.81042e-06,8.31505e-05,-2.23203e-07,0
-3.02468e-05,1.46885e-05,-3.05571e-06,7.64214e-06,1.0724e-05,-9.13266e-06,8.51865e-05,-5.45758e-07,0
-3.16176e-05,1.48627e-05,-3.40927e-06,3.28005e-06,7.95e-06,-8.32262e-06,8.71754e-05,5.68924e-07,0
-3.2703e-05,1.41209e-05,-4.91317e-06,1.90746e-06,6.23997e-06,-7.18938e-06,9.17024e-05,7.03375e-07,0
-3.21465e-05,1.3567e-05,-5.71543e-06,1.70053e-06,7.35774e-06,-5.91111e-06,9.70412e-05,-4.38165e-07,0
-3.05486e-05,1.35262e-05,-3.68758e-06,-5.04937e-07,9.17154e-06,-5.04196e-06,0.000100568,-5.74696e-07,0
-3.02245e-05,1.33513e-05,-3.07009e-07,-4.43002e-06,8.71399e-06,-5.70084e-06,9.96809e-05,3.42477e-07,0
-3.22772e-05,1.34486e-05,3.84306e-07,-8.00105e-06,6.975e-06,-6.83248e-06,9.3015e-05,1.2143e-06,0
-3.43366e-05,1.33307e-05,-3.80932e-06,-8.04512e-06,6.81091e-06,-8.98643e-06,8.09922e-05,1.92863e-06,0
-3.35713e-05,1.41695e-05,-1.16553e-05,-6.08161e-06,8.71785e-06,-1.12754e-05,6.61919e-05,3.90761e-06,0
-3.06441e-05,1.65832e-05,-2.02856e-05,-4.81248e-06,1.0365e-05,-1.22496e-05,4.66888e-05,5.8728e-06,0
-2.91094e-05,1.80551e-05,-2.76016e-05,-3.45401e-06,1.00051e-05,-1.23406e-05,2.1614e-05,5.98873e-06,0
-2.99501e-05,1.90263e-05,-3.23752e-05,-1.80459e-06,8.89445e-06,-1.16292e-05,3.83357e-07,4.12413e-06,0
-3.07185e-05,1.80315e-05,-3.2275e-05,-5.33762e-07,8.89088e-06,-1.03522e-05,-1.28387e-05,2.31089e-06,0
-3.07149e-05,1.4024e-05,-2.77578e-05,-6.78802e-08,9.45319e-06,-9.46228e-06,-2.0002e-05,2.37427e-06,0
