ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.32488e-05,5.62061e-05,-5.8601e-07,6.35436e-05,1.48339e-05,-1.99974e-05,1.59136e-05,-5.8597e-06,0
-3.25356e-05,6.53852e-05,-9.81611e-07,7.19402e-05,1.30557e-05,-1.86494e-05,1.06533e-05,-5.84627e-06,0
-3.12552e-05,6.15109e-05,-4.73405e-07,5.74282e-05,1.56013e-05,-1.77347e-05,1.85039e-06,-5.59005e-06,0
-2.92585e-05,4.60897e-05,-1.33892e-06,3.31797e-05,1.91794e-05,-1.69897e-05,-3.86704e-06,-5.69417e-06,0
-2.81196e-05,2.83148e-05,-6.26158e-06,1.93627e-05,1.95541e-05,-1.58826e-05,-1.93534e-06,-6.31141e-06,0
-2.79592e-05,9.38085e-06,-1.27119e-05,1.81029e-05,1.7466e-05,-1.44602e-05,3.23623e-06,-5.20415e-06,0
-2.75611e-05,-1.89047e-05,-1.57159e-05,1.92344e-05,1.58227e-05,-1.31942e-05,7.87758e-06,-3.80751e-06,0
-2.74774e-05,-5.24463e-05,-1.51987e-05,1.7683e-05,1.46204e-05,-1.17827e-05,1.29809e-05,-5.3283e-06,0
-2.80835e-05,-7.22871e-05,-1.53505e-05,1.54873e-05,1.40012e-05,-1.1732e-05,1.66118e-05,-7.57985e-06,0
-2.7726e-05,-7.20421e-05,-1.63876e-05,1.61215e-05,1.39361e-05,-1.33331e-05,1.84627e-05,-7.36517e-06,0
-2.8491e-05,-6.17881e-05,-1.84847e-05,1.87665e-05,1.37e-05,-1.33752e-05,1.97671e-05,-5.11176e-06,0
-2.87539e-05,-4.84759e-05,-1.87878e-05,2.01334e-05,1.28343e-05,-1.34303e-05,2.05984e-05,-3.21337e-06,0
-2.89337e-05,-3.64619e-05,-1.67441e-05,1.61698e-05,1.18365e-05,-1.40701e-05,2.26819e-05,-1.39615e-06,0
-3.15329e-05,-2.64266e-05,-1.30825e-05,7.81175e-06,1.10173e-05,-1.42445e-05,2.55057e-05,1.48212e-07,0
-3.39645e-05,-1.72121e-05,-9.37516e-06,-2.718e-06,8.78097e-06,-1.46584e-05,2.87536e-05,1.80563e-06,0
-3.40771e-05,-7.96828e-06,-7.52348e-06,-1.35904e-05,6.54265e-06,-1.64833e-05,3.08189e-05,3.23381e-06,0
-3.2704e-05,4.4935e-08,-8.01456e-06,-2.48525e-05,7.18318e-06,-1.83696e-05,3.0184e-05,3.45961e-06,0
-3.2384e-05,4.66623e-06,-1.06089e-05,-3.40503e-05,1.01043e-05,-1.7582e-05,3.06897e-05,2.18109e-06,0
-3.32109e-05,7.14833e-06,-1.37512e-05,-3.54582e-05,1.26072e-05,-1.61461e-05,3.31266e-05,3.58087e-08,0
-3.39687e-05,7.84776e-06,-1.58472e-05,-2.63156e-05,1.39873e-05,-1.48525e-05,3.42725e-05,-1.26928e-06,0
-3.46208e-05,7.6154e-06,-1.68346e-05,-1.14437e-05,1.47023e-05,-1.26223e-05,3.37808e-05,-2.74618e-07,0
-3.55803e-05,7.1161e-06,-1.75077e-05,-1.59229e-07,1.4499e-05,-1.01924e-05,3.35912e-05,1.6494e-06,0
-3.55931e-05,7.70145e-06,-1.6799e-05,2.5316e-06,1.26962e-05,-1.04147e-05,3.36144e-05,2.37412e-06,0
-3.48104e-05,9.45299e-06,-1.54303e-05,-1.51023e-06,1.00972e-05,-1.23932e-05,3.13831e-05,1.67798e-06,0
-3.40668e-05,1.23471e-05,-1.49227e-05,-9.43223e-06,8.61269e-06,-1.28166e-05,2.79717e-05,7.03132e-07,0
-3.34918e-05,1.83517e-05,-1.63297e-05,-2.13875e-05,8.15529e-06,-1.2262e-05,2.71373e-05,5.35323e-07,0
-3.28889e-05,2.94456e-05,-1.82135e-05,-3.24382e-05,7.37849e-06,-1.30187e-05,2.73755e-05,9.22495e-07,0
-3.27253e-05,4.26404e-05,-1.85835e-05,-3.56317e-05,5.91146e-06,-1.3642e-05,2.49437e-05,9.96211e-07,0
-3.24791e-05,5.1341e-05,-1.76515e-05,-3.24466e-05,5.80768e-06,-1.21622e-05,2.03933e-05,-5.15865e-07,0
-3.07528e-05,5.30783e-05,-1.62232e-05,-3.00764e-05,7.86895e-06,-9.75065e-06,1.58491e-05,-1.64979e-06,0
-2.95666e-05,4.74408e-05,-1.39133e-05,-3.29276e-05,9.40204e-06,-9.55449e-06,1.23219e-05,-5.1593e-07,0
-2.90772e-05,3.44451e-05,-1.22982e-05,-3.92864e-05,8.80169e-06,-1.16678e-05,1.01077e-05,1.14666e-06,0
-2.84563e-05,1.57655e-05,-1.23554e-05,-4.04829e-05,7.41647e-06,-1.37542e-05,8.92146e-06,5.20727e-07,0
-2.82977e-05,-3.15206e-06,-1.31284e-05,-3.14967e-05,9.06226e-06,-1.38159e-05,9.39718e-06,-6.07955e-07,0
-2.89234e-05,-1.335e-05,-1.23262e-05,-1.92789e-05,1.16713e-05,-1.27964e-05,9.93642e-06,-5.55377e-07,0
-2.98145e-05,-1.26671e-05,-1.21722e-05,-1.25852e-05,1.19409e-05,-1.315e-05,9.36399e-06,1.46552e-06,0
-3.01149e-05,-3.89078e-06,-1.45918e-05,-9.70243e-06,1.22501e-05,-1.3061e-05,1.0132e-05,4.32773e-06,0
-3.02177e-05,6.67039e-06,-1.61602e-05,-8.67065e-06,1.21473e-05,-1.07482e-05,1.08416e-05,6.02292e-06,0
-2.98052e-05,1.30714e-05,-1.56382e-05,-1.09811e-05,1.11912e-05,-7.48703e-06,9.25617e-06,6.12651e-06,0
-2.73337e-05,1.85172e-05,-1.29327e-05,-1.2218e-05,1.20143e-05,-4.66424e-06,5.53863e-06,5.15373e-06,0
-2.53965e-05,2.78573e-05,-1.07104e-05,-1.06495e-05,1.49982e-05,-3.0997e-06,1.92581e-06,5.39392e-06,0
-2.49576e-05,4.12019e-05,-9.85477e-06,-8.85452e-06,1.71691e-05,-4.191e-06,2.41069e-06,5.15138e-06,0
-2.5659e-05,5.12896e-05,-9.06927e-06,-9.43178e-06,1.63163e-05,-6.00453e-06,5.92228e-06,3.64885e-06,0
-2.79771e-05,5.47734e-05,-7.20237e-06,-8.35335e-06,1.33537e-05,-7.22707e-06,9.96622e-06,2.31583e-06,0
-3.01036e-05,5.13392e-05,-6.05893e-06,3.58905e-07,1.02881e-05,-7.24977e-06,1.48249e-05,2.50302e-06,0
-3.14331e-05,4.25391e-05,-5.31951e-06,1.23475e-05,8.58509e-06,-5.03115e-06,2.0326e-05,3.55849e-06,0
-3.28467e-05,3.10398e-05,-4.00108e-06,1.84424e-05,8.46257e-06,-7.43028e-07,2.32689e-05,5.42595e-06,0
-3.53441e-05,1.8872e-05,-3.11359e-06,1.7319e-05,8.00676e-06,1.88901e-06,2.28361e-05,6.37041e-06,0
-3.74734e-05,7.31016e-06,-2.87485e-06,1.59472e-05,6.05269e-06,9.02724e-07,2.09447e-05,4.37732e-06,0
-3.87277e-05,-2.27737e-06,-3.60533e-06,1.72759e-05,2.7545e-06,-7.51117e-07,1.85432e-05,1.1239e-06,0
-3.94869e-05,-8.10955e-06,-4.72465e-06,1.83597e-05,-8.29066e-07,-2.00133e-06,1.62011e-05,-9.9611e-07,0
-3.95494e-05,-8.7927e-06,-4.98935e-06,1.66162e-05,-3.37646e-06,-3.74965e-06,1.49649e-05,-7.98284e-07,0
-3.86413e-05,4.99012e-07,-4.76586e-06,1.24797e-05,-4.20094e-06,-5.4982e-06,1.69e-05,6.59085e-07,0
-3.75846e-05,1.98363e-05,-4.92046e-06,5.34369e-06,-3.50167e-06,-5.08115e-06,2.17489e-05,1.60902e-06,0
-3.66742e-05,4.00292e-05,-4.47519e-06,-2.08135e-06,-1.77977e-06,-2.01509e-06,2.71075e-05,7.43555e-07,0
-3.6273e-05,4.87631e-05,-3.36174e-06,-5.16662e-06,1.29102e-06,3.99541e-07,3.11208e-05,2.55505e-07,0
-3.58396e-05,4.22198e-05,-7.05886e-07,-5.53112e-06,4.90075e-06,-3.83679e-07,3.20362e-05,1.38904e-06,0
-3.50406e-05,2.57408e-05,1.52383e-06,-6.63886e-06,7.88147e-06,-2.03625e-06,2.96672e-05,3.05642e-06,0
-3.48128e-05,8.62768e-06,1.64999e-06,-7.07594e-06,1.14667e-05,-2.74415e-06,2.6162e-05,3.88898e-06,0
-3.51025e-05,-5.42924e-06,1.67831e-06,-6.18369e-06,1.8024e-05,-3.59971e-06,1.98334e-05,3.70532e-06,0
-3.56249e-05,-1.24914e-05,5.78926e-06,-7.40981e-06,2.61693e-05,-5.11637e-06,1.22099e-05,4.07327e-06,0
-3.51648e-05,-1.33869e-05,9.8165e-06,-1.09584e-05,3.16451e-05,-5.10678e-06,4.80752e-06,3.77337e-06,0
-3.32215e-05,-1.34535e-05,7.72222e-06,-1.50007e-05,3.18828e-05,-4.98183e-06,-2.21548e-06,2.64498e-06,0
