ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.20886e-05,-3.67398e-05,-7.25466e-08,-5.71108e-06,1.05132e-05,-5.77626e-06,8.8896e-06,-2.41489e-07,0
-3.26942e-05,-3.13552e-05,-2.03088e-06,-9.04839e-06,1.34399e-05,-7.34284e-06,9.70396e-06,1.54198e-06,0
-3.08687e-05,-2.15687e-05,-4.4226e-06,-1.08302e-05,1.39918e-05,-8.86448e-06,1.19267e-05,2.68687e-06,0
-2.92933e-05,-1.24323e-05,-4.6345e-06,-1.09992e-05,1.05673e-05,-9.658e-06,1.43444e-05,3.80714e-06,0
-2.93652e-05,-5.21172e-06,-5.09824e-06,-1.08598e-05,5.6536e-06,-9.42076e-06,1.33441e-05,5.6489e-06,0
-3.03321e-05,4.53617e-06,-8.50976e-06,-1.41425e-05,3.33255e-06,-8.40111e-06,1.111e-05,6.61211e-06,0
-3.07701e-05,1.38577e-05,-1.15498e-05,-2.01289e-05,5.32241e-06,-8.66827e-06,1.13898e-05,6.58538e-06,0
-3.06716e-05,2.06233e-05,-1.1833e-05,-2.55399e-05,7.0499e-06,-9.29527e-06,1.3348e-05,6.84452e-06,0
-3.048e-05,2.44997e-05,-1.04572e-05,-2.87563e-05,7.16243e-06,-9.58579e-06,1.42223e-05,6.70385e-06,0
-2.9562e-05,2.51553e-05,-1.14558e-05,-2.82105e-05,8.97538e-06,-9.21269e-06,1.34593e-05,5.3912e-06,0
-2.96136e-05,2.31347e-05,-1.4506e-05,-2.48126e-05,1.38751e-05,-7.66868e-06,1.26765e-05,3.38418e-06,0
-3.03718e-05,1.90003e-05,-1.76116e-05,-1.77413e-05,2.12682e-05,-4.7661e-06,1.24227e-05,4.92045e-07,0
-3.07575e-05,1.36148e-05,-1.77115e-05,-4.18129e-06,2.96875e-05,-1.9397e-06,1.26984e-05,-1.77984e-06,0
-3.10471e-05,7.85378e-06,-1.57124e-05,1.3492e-05,3.74782e-05,-2.9937e-07,1.36847e-05,-7.41062e-07,0
-3.10585e-05,4.61304e-06,-1.31232e-05,2.52113e-05,4.27818e-05,2.72788e-07,1.51701e-05,2.15545e-06,0
-3.12119e-05,6.13659e-06,-1.08433e-05,2.59758e-05,4.27898e-05,1.17455e-07,1.63663e-05,3.01866e-06,0
-3.16396e-05,1.06859e-05,-8.21094e-06,2.14457e-05,3.69804e-05,-1.45456e-07,1.62157e-05,1.63869e-06,0
-3.20199e-05,1.44635e-05,-5.4992e-06,1.58997e-05,2.8259e-05,-7.07559e-07,1.50826e-05,7.12807e-07,0
-3.23655e-05,1.684e-05,-4.97271e-06,1.04735e-05,2.01359e-05,-1.41936e-06,1.36265e-05,1.02221e-06,0
-3.23112e-05,1.94105e-05,-5.23321e-06,5.59372e-06,1.47645e-05,-1.91181e-06,9.85981e-06,4.30079e-07,0
-3.18636e-05,2.21817e-05,-4.05416e-06,7.94857e-07,1.4426e-05,-2.03052e-06,9.25459e-07,-1.25564e-06,0
-3.15144e-05,2.48372e-05,-2.43834e-06,-5.82739e-06,1.87417e-05,-1.33227e-06,-9.94545e-06,-9.19115e-07,0
-3.12144e-05,2.69266e-05,-2.09588e-06,-1.48328e-05,2.21973e-05,2.08026e-07,-1.63924e-05,7.02919e-07,0
-3.09922e-05,2.73508e-05,-4.41124e-06,-2.39078e-05,1.94053e-05,5.70239e-07,-1.47887e-05,4.828e-07,0
-3.16981e-05,2.65803e-05,-8.10675e-06,-2.73285e-05,1.20229e-05,1.10286e-07,-7.63487e-06,4.52257e-07,0
-3.1599e-05,2.63225e-05,-9.21396e-06,-2.5154e-05,6.01316e-06,-2.34808e-07,-6.25137e-07,1.73577e-06,0
-2.98548e-05,2.8836e-05,-8.97329e-06,-1.89833e-05,3.67591e-06,-1.37092e-06,4.73971e-06,1.93698e-06,0
-2.80084e-05,3.1646e-05,-8.83429e-06,-9.37773e-06,3.5407e-06,-3.46822e-06,8.60651e-06,2.29984e-06,0
-2.70152e-05,3.10749e-05,-7.55163e-06,-1.90578e-06,3.42101e-06,-5.35252e-06,1.47314e-05,4.43804e-06,0
-2.71944e-05,2.90844e-05,-5.69308e-06,9.43901e-07,3.90056e-06,-6.17871e-06,2.222e-05,5.89365e-06,0
-2.77602e-05,2.6961e-05,-4.75723e-06,1.72925e-06,4.94264e-06,-7.37272e-06,2.4442e-05,5.68383e-06,0
-2.87854e-05,2.63401e-05,-4.11955e-06,5.00743e-06,4.08339e-06,-8.36618e-06,2.22891e-05,5.83108e-06,0
-2.98092e-05,2.61879e-05,-5.12551e-06,1.33837e-05,2.78399e-06,-8.66532e-06,2.11257e-05,6.11841e-06,0
-3.02704e-05,2.4124e-05,-5.5901e-06,2.41716e-05,2.8964e-06,-8.64408e-06,2.28771e-05,4.97271e-06,0
-2.99841e-05,2.07543e-05,-3.94682e-06,2.90735e-05,4.24019e-06,-8.34089e-06,2.33254e-05,3.91749e-06,0
-2.94241e-05,1.72057e-05,-2.2284e-06,2.42991e-05,3.67554e-06,-7.86732e-06,2.16426e-05,2.61698e-06,0
-2.81537e-05,1.50352e-05,-2.63034e-06,1.51073e-05,4.43392e-06,-6.31582e-06,1.97667e-05,4.69553e-07,0
-2.74076e-05,1.65591e-05,-4.85895e-06,7.16833e-06,8.67766e-06,-4.36216e-06,1.78775e-05,-8.11686e-07,0
-2.83978e-05,2.01972e-05,-7.05193e-06,4.87716e-07,1.25037e-05,-3.52528e-06,1.51997e-05,-5.12369e-07,0
