ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.19846e-05,9.50173e-06,-1.02049e-05,-2.11767e-05,1.12023e-05,-1.39235e-05,6.42805e-06,-5.36571e-06,0
-3.18958e-05,8.33258e-06,-1.23291e-05,-2.59219e-05,1.22444e-05,-1.31083e-05,6.3276e-06,-5.77591e-06,0
-3.04437e-05,7.95879e-06,-1.59371e-05,-2.35785e-05,1.23101e-05,-1.35832e-05,6.76055e-06,-3.91842e-06,0
-2.85326e-05,7.98419e-06,-1.8324e-05,-1.48781e-05,1.21127e-05,-1.4635e-05,7.444e-06,-1.69201e-06,0
-2.73081e-05,7.41781e-06,-1.82168e-05,-5.46667e-06,1.102e-05,-1.50677e-05,8.70983e-06,-1.60689e-06,0
-2.76138e-05,5.14183e-06,-1.71237e-05,3.69302e-08,9.77278e-06,-1.52985e-05,1.10605e-05,-1.68476e-06,0
-2.91723e-05,9.15835e-07,-1.74354e-05,2.43354e-06,9.76316e-06,-1.59458e-05,1.35477e-05,-8.27993e-07,0
-3.13258e-05,-4.18642e-06,-1.85484e-05,4.37566e-06,1.07006e-05,-1.69583e-05,1.52516e-05,-5.12844e-07,0
-3.30468e-05,-7.2672e-06,-1.91682e-05,5.98506e-06,1.08475e-05,-1.69459e-05,1.62502e-05,4.19694e-07,0
-3.40154e-05,-6.25491e-06,-1.97699e-05,4.94278e-06,1.06567e-05,-1.4973e-05,1.55727e-05,2.33272e-06,0
-3.47676e-05,-1.91906e-06,-2.06583e-05,1.45478e-06,1.30775e-05,-1.28741e-05,1.39647e-05,2.74959e-06,0
-3.60941e-05,4.85851e-06,-1.92688e-05,-2.79518e-06,1.61676e-05,-1.19722e-05,1.33553e-05,1.79285e-06,0
-3.60863e-05,1.17374e-05,-1.51595e-05,-5.58915e-06,1.59324e-05,-1.30575e-05,1.4225e-05,8.39944e-07,0
-3.33065e-05,1.69107e-05,-1.22633e-05,-7.4425e-06,1.1685e-05,-1.47964e-05,1.52874e-05,-1.23385e-06,0
-3.12819e-05,1.88121e-05,-1.1552e-05,-1.22872e-05,7.26824e-06,-1.55738e-05,1.5529e-05,-2.26662e-06,0
-2.9053e-05,1.74413e-05,-1.00986e-05,-1.82676e-05,5.2282e-06,-1.57477e-05,1.51541e-05,-1.57991e-06,0
-2.68348e-05,1.56719e-05,-7.71764e-06,-2.1959e-05,4.3424e-06,-1.56616e-05,1.494e-05,-4.84007e-08,0
-2.73098e-05,1.36248e-05,-7.22977e-06,-2.32972e-05,6.42793e-06,-1.64086e-05,1.47496e-05,2.47238e-06,0
-2.97182e-05,1.1885e-05,-8.80189e-06,-2.15969e-05,8.87234e-06,-1.70187e-05,1.39555e-05,3.2072e-06,0
-3.14449e-05,9.31048e-06,-1.18665e-05,-1.87249e-05,9.3262e-06,-1.61351e-05,1.47372e-05,2.29291e-06,0
-3.10775e-05,7.15144e-06,-1.32519e-05,-1.47751e-05,8.88457e-06,-1.39165e-05,1.58647e-05,7.7128e-07,0
-2.9727e-05,7.60518e-06,-1.29796e-05,-8.44984e-06,1.02717e-05,-1.17444e-05,1.64969e-05,1.54453e-08,0
-2.80612e-05,9.65257e-06,-1.25297e-05,-3.9084e-06,1.17256e-05,-1.07276e-05,1.67174e-05,1.40352e-06,0
-2.75231e-05,1.05262e-05,-1.0795e-05,-3.65771e-06,1.23493e-05,-9.50312e-06,1.63433e-05,2.92585e-06,0
-2.89219e-05,1.00348e-05,-8.20931e-06,-4.95052e-06,1.48137e-05,-9.53431e-06,1.52962e-05,2.51088e-06,0
-3.06171e-05,9.85287e-06,-5.42901e-06,-6.44539e-06,1.7932e-05,-1.08822e-05,1.39696e-05,1.16679e-06,0
-2.99707e-05,9.78782e-06,-3.67141e-06,-7.70345e-06,1.92685e-05,-1.1119e-05,1.19423e-05,-3.02737e-07,0
-2.77245e-05,9.84834e-06,-2.83566e-06,-7.87657e-06,1.8e-05,-9.57347e-06,9.02616e-06,-1.55501e-06,0
-2.65501e-05,1.04604e-05,-2.86541e-06,-8.56836e-06,1.80437e-05,-7.78349e-06,8.48145e-06,-2.04493e-06,0
-2.73242e-05,1.25124e-05,-3.18088e-06,-1.01576e-05,2.05457e-05,-7.77961e-06,1.21357e-05,-1.26274e-06,0
-2.87251e-05,1.53661e-05,-4.16671e-06,-1.10342e-05,2.31551e-05,-8.64008e-06,1.72414e-05,1.88482e-07,0
-3.02095e-05,1.81255e-05,-5.37056e-06,-1.00318e-05,2.27781e-05,-9.85963e-06,1.98971e-05,1.99788e-07,0
-3.1978e-05,1.88173e-05,-6.74405e-06,-7.82551e-06,2.0427e-05,-1.03616e-05,2.09798e-05,-1.81747e-06,0
-3.28719e-05,1.81321e-05,-8.20405e-06,-5.33393e-06,1.74384e-05,-1.05067e-05,2.15369e-05,-3.39187e-06,0
-3.1486e-05,1.77129e-05,-7.95983e-06,-3.47931e-06,1.59129e-05,-1.17359e-05,2.13266e-05,-2.81883e-06,0
-2.93047e-05,1.92565e-05,-4.9726e-06,-1.68675e-06,1.67456e-05,-1.39608e-05,2.08099e-05,-1.36959e-06,0
-2.81762e-05,2.0989e-05,-2.47815e-06,-1.17503e-06,1.89212e-05,-1.51684e-05,2.01739e-05,7.17402e-08,0
-2.74184e-05,2.21373e-05,-4.00046e-06,-2.34704e-06,2.05601e-05,-1.48204e-05,2.02993e-05,3.6091e-07,0
-2.59734e-05,2.54603e-05,-5.53251e-06,-2.7605e-06,2.00311e-05,-1.56265e-05,2.04848e-05,-1.08006e-07,0
-2.44073e-05,2.85429e-05,-4.65564e-06,-2.03129e-06,1.90371e-05,-1.75343e-05,1.85427e-05,3.77878e-07,0
-2.4691e-05,3.12916e-05,-3.19731e-06,-2.79505e-06,1.97267e-05,-1.77032e-05,1.61754e-05,1.42572e-06,0
-2.58841e-05,3.48324e-05,-4.85854e-06,-4.68257e-06,2.03066e-05,-1.59758e-05,1.48466e-05,3.94778e-06,0
-2.64607e-05,3.7104e-05,-7.50297e-06,-5.30286e-06,2.05109e-05,-1.52696e-05,1.46173e-05,7.16694e-06,0
-2.6045e-05,3.92301e-05,-6.97568e-06,-6.14042e-06,2.03953e-05,-1.59472e-05,1.43691e-05,6.91916e-06,0
-2.51838e-05,4.20636e-05,-4.76841e-06,-6.20715e-06,1.81065e-05,-1.52031e-05,1.25842e-05,4.25857e-06,0
-2.56587e-05,4.42857e-05,-3.59155e-06,-4.97423e-06,1.5788e-05,-1.33023e-05,1.07322e-05,3.49096e-06,0
-2.71832e-05,4.48773e-05,-5.96675e-06,-4.1204e-06,1.35901e-05,-1.20328e-05,1.08355e-05,3.07445e-06,0
-2.75357e-05,4.47636e-05,-8.1919e-06,-4.07418e-06,1.30837e-05,-1.22609e-05,1.18442e-05,1.52753e-06,0
-2.72089e-05,4.40899e-05,-7.86578e-06,-2.83168e-06,1.3016e-05,-1.19539e-05,1.17901e-05,1.80136e-06,0
-2.78625e-05,4.1093e-05,-4.86314e-06,-3.04498e-06,1.2341e-05,-1.1151e-05,1.11855e-05,2.29487e-06,0
-2.82139e-05,3.68772e-05,-2.14711e-06,-6.04195e-06,1.12323e-05,-1.09492e-05,1.10913e-05,1.55445e-06,0
-2.73585e-05,3.33942e-05,-2.60639e-06,-9.0185e-06,9.8787e-06,-1.10306e-05,1.1402e-05,2.61356e-07,0
-2.75259e-05,3.20668e-05,-4.59323e-06,-1.11972e-05,9.18662e-06,-1.15201e-05,1.21272e-05,-5.04618e-07,0
-2.931e-05,3.30448e-05,-4.94277e-06,-1.3268e-05,8.95845e-06,-1.16344e-05,1.2317e-05,-1.00297e-06,0
-3.04966e-05,3.46483e-05,-3.27434e-06,-1.50522e-05,9.46065e-06,-1.08356e-05,1.21712e-05,-1.00068e-06,0
-3.01119e-05,3.46612e-05,-1.8384e-06,-1.34005e-05,1.0714e-05,-9.09165e-06,1.35576e-05,1.82945e-07,0
-2.90444e-05,3.30515e-05,-1.64181e-06,-8.25142e-06,1.17583e-05,-8.49003e-06,1.6063e-05,1.08714e-06,0
-2.92298e-05,2.99578e-05,-3.81638e-06,-4.02262e-06,1.13837e-05,-9.43406e-06,1.81178e-05,1.6154e-06,0
-3.03961e-05,2.54233e-05,-5.56423e-06,-3.61836e-06,1.01589e-05,-1.09787e-05,1.88513e-05,1.07266e-06,0
-3.08224e-05,2.09932e-05,-4.63312e-06,-3.44758e-06,8.59078e-06,-1.17976e-05,1.92142e-05,-5.47837e-08,0
-3.00965e-05,1.88641e-05,-1.60506e-06,8.20775e-07,8.05169e-06,-1.32015e-05,1.85691e-05,1.98885e-07,0
-2.92573e-05,1.78123e-05,1.31428e-06,9.95225e-06,8.62741e-06,-1.48601e-05,1.78141e-05,2.20826e-06,0
-2.95904e-05,1.39824e-05,3.32252e-06,1.88914e-05,9.55185e-06,-1.46727e-05,1.7414e-05,3.79403e-06,0
-3.10559e-05,7.413e-06,3.99498e-06,2.09526e-05,1.05514e-05,-1.28764e-05,1.3407e-05,4.04112e-06,0
-3.2728e-05,-1.81102e-07,2.19528e-06,1.44743e-05,1.16258e-05,-1.1897e-05,2.5628e-06,3.80342e-06,0
-3.47893e-05,-6.11559e-06,-1.85749e-06,7.18991e-06,1.36441e-05,-1.24392e-05,-7.76049e-06,4.80843e-06,0
-3.57587e-05,-7.63874e-06,-6.46691e-06,3.51e-06,1.52007e-05,-1.30027e-05,-1.08386e-05,6.7049e-06,0
-3.46308e-05,-6.38882e-06,-1.03774e-05,-2.1281e-06,1.21698e-05,-1.45303e-05,-8.77526e-06,7.56973e-06,0
-3.29457e-05,-5.01635e-06,-1.24599e-05,-8.7364e-06,8.46945e-06,-1.64119e-05,-2.13175e-06,6.49016e-06,0
-3.04401e-05,-5.30008e-06,-1.40388e-05,-1.05958e-05,7.64636e-06,-1.68427e-05,5.84292e-06,5.02021e-06,0
-2.84426e-05,-6.77647e-06,-1.4964e-05,-9.00736e-06,8.98266e-06,-1.52682e-05,1.45185e-05,4.35763e-06,0
-2.82806e-05,-8.38417e-06,-1.59283e-05,-5.4014e-06,1.12134e-05,-1.28469e-05,2.39128e-05,2.97573e-06,0
-3.1436e-05,-1.21543e-05,-1.68528e-05,-4.09859e-07,1.20308e-05,-1.16966e-05,3.05062e-05,1.72811e-06,0
-3.3864e-05,-1.75077e-05,-1.64731e-05,2.67917e-06,1.06048e-05,-1.18251e-05,3.45748e-05,2.89964e-06,0
-3.34353e-05,-2.13157e-05,-1.72985e-05,4.70641e-06,9.1279e-06,-1.21197e-05,3.52766e-05,5.26834e-06,0
-3.20409e-05,-2.19762e-05,-2.0357e-05,5.25901e-06,1.10244e-05,-1.18896e-05,3.37167e-05,6.92927e-06,0
-2.96206e-05,-1.94038e-05,-2.43164e-05,2.75362e-06,1.3207e-05,-1.22606e-05,3.20958e-05,7.42873e-06,0
-2.80484e-05,-1.52849e-05,-2.69073e-05,-1.80979e-06,1.45712e-05,-1.43887e-05,2.87053e-05,6.30118e-06,0
-2.77051e-05,-1.17719e-05,-2.75611e-05,-7.05093e-06,1.36434e-05,-1.58545e-05,2.46309e-05,6.186e-06,0
-2.83275e-05,-9.38901e-06,-2.6111e-05,-1.23801e-05,1.05373e-05,-1.55852e-05,2.21683e-05,7.66026e-06,0
-2.79773e-05,-8.18888e-06,-2.34307e-05,-1.71863e-05,8.037e-06,-1.45135e-05,2.16118e-05,9.11208e-06,0
-2.79523e-05,-7.29595e-06,-1.99454e-05,-2.01016e-05,8.50393e-06,-1.39396e-05,2.03433e-05,1.08217e-05,0
-2.90393e-05,-5.32198e-06,-1.59385e-05,-2.19009e-05,1.22239e-05,-1.41708e-05,1.76255e-05,1.24399e-05,0
-3.02382e-05,-1.76857e-06,-1.27597e-05,-2.16815e-05,1.62511e-05,-1.38541e-05,1.45383e-05,1.21676e-05,0
-3.06652e-05,3.77539e-06,-1.17716e-05,-1.92599e-05,1.93422e-05,-1.19959e-05,1.12162e-05,9.86195e-06,0
-3.05517e-05,1.00049e-05,-1.1976e-05,-1.76571e-05,2.06191e-05,-1.07603e-05,7.48425e-06,7.97572e-06,0
-2.9946e-05,1.35473e-05,-1.16173e-05,-1.93101e-05,1.89609e-05,-1.15995e-05,4.90121e-06,8.14119e-06,0
-2.78484e-05,1.48009e-05,-9.88416e-06,-2.37619e-05,1.58078e-05,-1.26065e-05,5.23955e-06,8.96079e-06,0
-2.62674e-05,1.58807e-05,-7.55653e-06,-2.66258e-05,1.51637e-05,-1.15573e-05,5.5865e-06,8.00794e-06,0
-2.67092e-05,1.58987e-05,-6.31185e-06,-2.37178e-05,1.77821e-05,-8.75312e-06,4.02046e-06,6.36638e-06,0
-2.82326e-05,1.53127e-05,-6.03645e-06,-1.68204e-05,2.08043e-05,-6.85255e-06,1.70689e-06,6.37759e-06,0
-2.9707e-05,1.52893e-05,-4.43062e-06,-1.2077e-05,2.08215e-05,-6.82458e-06,-3.2886e-07,6.31366e-06,0
-3.06702e-05,1.56962e-05,-2.78349e-06,-1.31041e-05,2.06858e-05,-7.49574e-06,-8.64623e-07,5.68424e-06,0
-3.10449e-05,1.53977e-05,-3.05787e-06,-1.488e-05,2.13641e-05,-6.85801e-06,5.20045e-07,6.01917e-06,0
-3.16114e-05,1.46284e-05,-5.33926e-06,-8.10586e-06,1.99126e-05,-5.91204e-06,1.34265e-06,6.74894e-06,0
-3.24648e-05,1.53709e-05,-6.92853e-06,7.27232e-06,1.54704e-05,-5.58302e-06,9.46424e-07,6.5892e-06,0
-3.29974e-05,1.76632e-05,-6.04137e-06,2.36704e-05,1.23183e-05,-4.50185e-06,5.20866e-07,5.34824e-06,0
-3.2107e-05,2.01396e-05,-5.3287e-06,3.20141e-05,1.30942e-05,-2.83663e-06,5.1064e-07,5.65048e-06,0
-3.04055e-05,2.12418e-05,-4.2443e-06,3.18656e-05,1.37564e-05,-1.62711e-06,-1.36108e-06,7.15221e-06,0
-3.13296e-05,2.09463e-05,-2.19088e-06,2.73105e-05,1.40774e-05,-1.0668e-06,-3.34092e-06,7.8464e-06,0
-3.39818e-05,1.98404e-05,-3.29908e-07,1.81435e-05,1.48385e-05,-1.86695e-06,-1.83498e-06,6.16797e-06,0
-3.50703e-05,1.90024e-05,-8.13096e-07,6.18408e-06,1.60659e-05,-3.55941e-06,2.75135e-06,2.48241e-06,0
-3.46871e-05,1.8443e-05,-2.98505e-06,-1.26483e-06,1.68507e-05,-5.00208e-06,8.10738e-06,-1.57167e-07,0
