ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.63628e-05,3.05129e-05,2.68684e-06,-7.60727e-05,1.74186e-05,-8.35763e-06,2.23896e-05,-4.81486e-06,0
-2.73453e-05,3.27172e-05,3.47561e-06,-0.000101332,1.98189e-05,-8.57523e-06,1.92793e-05,-4.84112e-06,0
-2.84146e-05,3.6606e-05,6.1039e-06,-0.000128113,2.64967e-05,-8.54927e-06,1.61867e-05,-3.84528e-06,0
-2.80832e-05,4.1051e-05,8.37012e-06,-0.000143524,3.47542e-05,-7.88471e-06,1.60243e-05,-1.38407e-06,0
-2.75578e-05,4.46747e-05,7.93054e-06,-0.000140995,3.76991e-05,-7.59159e-06,1.80641e-05,1.00704e-06,0
-2.84378e-05,4.75606e-05,4.62643e-06,-0.000128735,3.36136e-05,-8.20038e-06,1.80335e-05,2.49887e-06,0
-2.94088e-05,4.96031e-05,5.26728e-07,-0.00010992,2.88316e-05,-8.69886e-06,1.4595e-05,3.74045e-06,0
-2.80668e-05,4.9093e-05,-3.27952e-06,-7.43717e-05,2.68118e-05,-9.09069e-06,7.20345e-06,4.66759e-06,0
-2.59791e-05,4.69188e-05,-5.56468e-06,-2.31511e-05,2.89764e-05,-8.80274e-06,-8.56595e-07,5.4858e-06,0
-2.58653e-05,4.50349e-05,-6.64594e-06,2.86615e-05,3.0936e-05,-8.0839e-06,-9.21883e-07,5.2863e-06,0
-2.58934e-05,4.21235e-05,-6.25852e-06,6.96242e-05,2.90979e-05,-9.27906e-06,8.49871e-06,4.59344e-06,0
-2.72291e-05,3.89746e-05,-5.74676e-06,9.22276e-05,2.6317e-05,-1.26319e-05,2.01963e-05,3.76059e-06,0
-2.78115e-05,3.71845e-05,-4.79669e-06,9.23376e-05,2.39087e-05,-1.36838e-05,2.77959e-05,2.97463e-06,0
-2.66047e-05,3.78014e-05,-2.77389e-06,7.00977e-05,2.24669e-05,-1.20867e-05,3.06027e-05,2.14921e-06,0
-2.63435e-05,3.80466e-05,-3.51231e-07,3.12422e-05,2.22933e-05,-9.44015e-06,3.00715e-05,1.9997e-06,0
-2.76161e-05,3.692e-05,1.00775e-06,-6.2609e-06,2.28365e-05,-6.71015e-06,2.7655e-05,1.7476e-06,0
-2.85408e-05,3.34178e-05,1.44053e-06,-2.70603e-05,2.22668e-05,-5.69383e-06,2.4608e-05,1.07852e-06,0
-2.82601e-05,3.1823e-05,2.64655e-06,-3.36066e-05,2.1156e-05,-7.11176e-06,2.19049e-05,2.15457e-06,0
-2.74701e-05,3.63387e-05,3.31282e-06,-3.1129e-05,2.06736e-05,-9.23843e-06,2.00554e-05,4.00396e-06,0
-2.75331e-05,4.38944e-05,1.06369e-06,-1.83887e-05,1.97251e-05,-1.02133e-05,1.75136e-05,5.04027e-06,0
-2.95351e-05,5.00695e-05,-3.86104e-06,-2.35008e-07,1.72106e-05,-1.10361e-05,1.31485e-05,6.10684e-06,0
-3.04005e-05,5.31568e-05,-9.92458e-06,1.2365e-05,1.48537e-05,-1.0626e-05,8.90161e-06,6.39632e-06,0
-2.89054e-05,5.24806e-05,-1.6982e-05,1.75803e-05,1.53214e-05,-8.54324e-06,5.99465e-06,3.55993e-06,0
-2.68409e-05,4.88108e-05,-2.2649e-05,1.92787e-05,1.88035e-05,-7.70327e-06,3.23657e-06,-2.45691e-07,0
-2.70476e-05,4.4591e-05,-2.07647e-05,1.40094e-05,2.32236e-05,-8.96323e-06,7.23925e-08,-1.5403e-06,0
-2.77478e-05,3.90576e-05,-9.82655e-06,8.53927e-07,2.51257e-05,-1.0357e-05,-1.94376e-06,8.90475e-08,0
-2.80302e-05,3.22277e-05,-1.50914e-06,-1.08329e-05,2.02876e-05,-1.20177e-05,-3.81536e-06,6.81846e-07,0
-2.8459e-05,2.60009e-05,-2.27648e-06,-1.52052e-05,1.17666e-05,-1.35905e-05,-7.42663e-06,-9.3107e-07,0
-2.94294e-05,2.21769e-05,-6.47997e-06,-9.5023e-06,6.643e-06,-1.49212e-05,-8.59199e-06,-2.1659e-06,0
-3.0376e-05,2.39111e-05,-9.58248e-06,3.35057e-06,4.52961e-06,-1.42182e-05,-2.43854e-06,-4.16277e-07,0
-3.01126e-05,3.8128e-05,-1.32797e-05,1.44012e-05,5.46121e-06,-1.21944e-05,6.91729e-06,2.79672e-06,0
-3.07799e-05,5.39032e-05,-1.93184e-05,1.59789e-05,9.3617e-06,-1.12086e-05,1.10073e-05,4.65046e-06,0
-3.27506e-05,5.79104e-05,-2.67869e-05,1.1048e-05,1.37402e-05,-9.36319e-06,8.4819e-06,6.62038e-06,0
-3.49988e-05,5.21595e-05,-3.29124e-05,7.8024e-06,1.71339e-05,-8.19685e-06,2.49715e-06,8.57042e-06,0
-3.63554e-05,4.13985e-05,-3.19646e-05,3.21921e-06,1.59488e-05,-9.94459e-06,-9.68166e-07,9.65621e-06,0
-3.59175e-05,3.22762e-05,-2.75828e-05,-4.96847e-06,1.26778e-05,-1.20783e-05,9.76946e-07,9.50623e-06,0
-3.37135e-05,2.29447e-05,-2.41058e-05,-1.43909e-05,1.30603e-05,-1.23077e-05,6.24949e-06,9.03184e-06,0
-3.05274e-05,1.12802e-05,-2.24274e-05,-1.81792e-05,1.76652e-05,-1.13134e-05,1.17689e-05,9.2218e-06,0
