ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.03824e-05,-3.54607e-07,-1.43049e-05,-3.2869e-05,7.8498e-06,-8.8523e-06,9.80074e-06,-3.62161e-08,0
-2.97811e-05,1.4742e-06,-1.10133e-05,-2.5273e-05,6.2087e-06,-8.80395e-06,1.10024e-05,-9.32193e-07,0
-2.82237e-05,3.82195e-06,-9.26288e-06,-1.30712e-05,5.55496e-06,-7.46526e-06,1.12856e-05,-1.67656e-06,0
-2.82711e-05,6.72472e-06,-8.55217e-06,-1.14185e-06,6.85532e-06,-7.15909e-06,1.20242e-05,-8.86061e-07,0
-2.88797e-05,1.01088e-05,-7.38606e-06,3.65138e-06,8.98492e-06,-9.70532e-06,1.29464e-05,1.11554e-06,0
-2.84007e-05,1.34821e-05,-5.42395e-06,2.5201e-06,8.89435e-06,-1.2881e-05,1.3013e-05,2.52416e-06,0
-2.8335e-05,1.63684e-05,-3.687e-06,5.77456e-07,7.70336e-06,-1.35636e-05,1.22597e-05,3.40805e-06,0
-2.93519e-05,1.846e-05,-3.82843e-06,1.39496e-06,7.0246e-06,-1.23622e-05,1.07407e-05,2.52425e-06,0
-2.98217e-05,2.08731e-05,-4.15507e-06,6.51627e-06,5.61822e-06,-1.13743e-05,9.22169e-06,2.17388e-06,0
-2.91128e-05,2.34753e-05,-3.7054e-06,1.63922e-05,4.5639e-06,-1.19398e-05,8.26224e-06,3.27942e-06,0
-2.8291e-05,2.38179e-05,-2.94941e-06,2.51663e-05,6.0502e-06,-1.33994e-05,7.45409e-06,2.71523e-06,0
-2.73575e-05,2.29838e-05,-3.19174e-06,2.70763e-05,7.98244e-06,-1.40776e-05,8.35543e-06,1.88875e-06,0
-2.66162e-05,2.27099e-05,-3.64555e-06,2.6129e-05,9.69601e-06,-1.49833e-05,1.01499e-05,1.39314e-06,0
-2.60894e-05,2.35038e-05,-3.34451e-06,2.51993e-05,1.11715e-05,-1.5649e-05,1.21396e-05,2.22662e-06,0
-2.61245e-05,2.66341e-05,-2.37058e-06,1.94117e-05,1.32495e-05,-1.57652e-05,1.33056e-05,2.54669e-06,0
-2.6871e-05,2.97305e-05,-9.9525e-07,5.25047e-06,1.3808e-05,-1.61782e-05,1.51611e-05,1.13326e-06,0
-2.7946e-05,3.06083e-05,-5.05203e-07,-9.99355e-06,1.06679e-05,-1.74668e-05,1.63874e-05,-1.72644e-06,0
-2.92416e-05,3.04046e-05,-8.42562e-07,-1.73767e-05,6.9321e-06,-1.853e-05,1.44837e-05,-3.96105e-06,0
-3.07153e-05,2.81396e-05,-7.94194e-07,-1.41275e-05,4.94746e-06,-1.82631e-05,1.05467e-05,-3.67784e-06,0
-3.10163e-05,2.3892e-05,-1.06349e-06,-6.45203e-06,3.46687e-06,-1.76854e-05,8.47671e-06,-2.72707e-06,0
-2.91178e-05,2.03776e-05,-3.03101e-06,-3.04826e-06,2.54213e-06,-1.68376e-05,1.05024e-05,-2.76896e-06,0
-2.65254e-05,2.00395e-05,-5.96375e-06,-4.45926e-06,4.51383e-06,-1.53281e-05,1.33566e-05,-2.88744e-06,0
-2.56398e-05,2.21261e-05,-9.58476e-06,-7.10583e-06,7.9621e-06,-1.27652e-05,1.55227e-05,-2.22001e-06,0
-2.70008e-05,2.37192e-05,-1.10861e-05,-7.59383e-06,9.67847e-06,-1.08751e-05,1.74131e-05,-2.31671e-06,0
-2.91966e-05,2.32134e-05,-9.17856e-06,-6.27899e-06,8.55574e-06,-1.07821e-05,1.89893e-05,-3.19319e-06,0
-3.05054e-05,2.35872e-05,-5.48874e-06,-6.57826e-06,6.40992e-06,-1.16253e-05,1.88293e-05,-3.85013e-06,0
-2.97117e-05,2.66755e-05,-2.67078e-06,-9.77408e-06,4.47939e-06,-1.21248e-05,1.75494e-05,-2.92721e-06,0
-2.84556e-05,2.90656e-05,-2.68049e-06,-1.31627e-05,4.00016e-06,-1.17347e-05,1.56354e-05,-2.27387e-06,0
-2.86572e-05,2.878e-05,-3.75919e-06,-1.42532e-05,6.0282e-06,-1.07174e-05,1.37318e-05,-2.61582e-06,0
-3.06207e-05,2.76712e-05,-3.42421e-06,-1.16249e-05,9.7655e-06,-1.02636e-05,1.21303e-05,-2.56893e-06,0
-3.27864e-05,2.63899e-05,-2.56994e-06,-5.64542e-06,1.27505e-05,-1.03686e-05,1.07605e-05,-2.51741e-06,0
-3.24342e-05,2.53839e-05,-3.59484e-06,1.98152e-07,1.51582e-05,-1.02734e-05,1.01003e-05,-2.83894e-06,0
-3.02353e-05,2.57247e-05,-6.66294e-06,3.26511e-06,1.65313e-05,-1.01734e-05,1.02087e-05,-2.90806e-06,0
-3.04822e-05,2.71361e-05,-1.04863e-05,1.79866e-06,1.54931e-05,-9.6922e-06,1.04157e-05,-3.4028e-06,0
-3.26848e-05,2.7948e-05,-1.30226e-05,-9.35485e-07,1.30506e-05,-9.06111e-06,9.57606e-06,-3.48847e-06,0
-3.35945e-05,2.76667e-05,-1.23674e-05,-9.38802e-07,1.08062e-05,-8.40278e-06,1.01832e-05,-2.32957e-06,0
-3.31505e-05,2.89849e-05,-1.08764e-05,2.52919e-06,9.96297e-06,-7.23222e-06,1.3116e-05,-2.61254e-06,0
-3.13297e-05,3.12675e-05,-1.03722e-05,8.61503e-06,9.41578e-06,-6.61787e-06,1.43774e-05,-2.50984e-06,0
-2.86254e-05,3.27613e-05,-9.36885e-06,1.23432e-05,9.62622e-06,-7.94647e-06,1.35671e-05,-8.33633e-07,0
-2.73809e-05,3.27837e-05,-7.99134e-06,1.1719e-05,1.06904e-05,-9.86492e-06,1.19676e-05,-6.99299e-07,0
-2.66685e-05,3.13069e-05,-7.1562e-06,7.82583e-06,9.84588e-06,-1.04541e-05,1.15126e-05,-1.747e-06,0
-2.61753e-05,2.84213e-05,-7.78414e-06,5.67138e-06,8.29245e-06,-1.05885e-05,1.39956e-05,-3.14142e-06,0
-2.65278e-05,2.45392e-05,-9.04564e-06,8.65412e-06,9.93113e-06,-1.01876e-05,1.62599e-05,-4.62037e-06,0
-2.72123e-05,2.20217e-05,-9.41229e-06,1.18745e-05,1.49382e-05,-9.04295e-06,1.66793e-05,-6.04365e-06,0
-2.85281e-05,2.07875e-05,-8.68153e-06,1.16318e-05,1.91176e-05,-7.25686e-06,1.53264e-05,-7.36246e-06,0
-2.94385e-05,1.83502e-05,-8.30631e-06,9.47012e-06,1.89874e-05,-5.43272e-06,1.3718e-05,-8.0394e-06,0
-2.94222e-05,1.56372e-05,-8.47038e-06,6.81089e-06,1.53369e-05,-5.25611e-06,1.45956e-05,-8.3944e-06,0
-2.86695e-05,1.60954e-05,-8.13305e-06,3.29763e-06,1.11734e-05,-6.84124e-06,1.55052e-05,-8.54241e-06,0
-2.86803e-05,1.87616e-05,-7.50255e-06,-8.80871e-07,9.2042e-06,-8.48541e-06,1.39724e-05,-8.1174e-06,0
-3.05424e-05,2.08496e-05,-7.98235e-06,-6.53227e-06,9.09548e-06,-8.81845e-06,1.26512e-05,-6.85101e-06,0
-3.27547e-05,2.11063e-05,-9.62431e-06,-1.14112e-05,9.13896e-06,-8.24918e-06,1.37527e-05,-5.86598e-06,0
-3.26173e-05,2.05634e-05,-1.06577e-05,-1.14917e-05,8.69467e-06,-6.61487e-06,1.56327e-05,-5.82731e-06,0
-3.12158e-05,1.95442e-05,-9.68562e-06,-7.46829e-06,8.81176e-06,-5.26253e-06,1.58051e-05,-5.84083e-06,0
-3.08499e-05,1.71312e-05,-7.99318e-06,-5.76531e-06,1.02994e-05,-5.5488e-06,1.55757e-05,-4.36455e-06,0
-3.19597e-05,1.5091e-05,-7.8759e-06,-9.51179e-06,1.0774e-05,-5.69904e-06,1.66497e-05,-2.09338e-06,0
-3.33326e-05,1.46721e-05,-8.07506e-06,-1.44463e-05,8.72016e-06,-4.2227e-06,1.79072e-05,-6.39236e-07,0
-3.33565e-05,1.61843e-05,-7.30629e-06,-1.49918e-05,7.74308e-06,-3.7304e-06,1.79269e-05,-9.42404e-07,0
-3.26891e-05,1.82479e-05,-7.02147e-06,-1.02077e-05,9.37437e-06,-4.9136e-06,1.7322e-05,-2.05578e-06,0
-3.20564e-05,1.8625e-05,-6.25752e-06,-4.49669e-06,1.28408e-05,-4.346e-06,1.6259e-05,-1.68805e-06,0
-3.13818e-05,1.97799e-05,-4.60093e-06,9.13739e-08,1.6565e-05,-2.79861e-06,1.58716e-05,9.79208e-07,0
-3.04969e-05,2.2961e-05,-4.17661e-06,4.69707e-06,2.09759e-05,-2.29409e-06,1.64503e-05,3.71724e-06,0
-3.00158e-05,2.44447e-05,-4.48624e-06,7.66368e-06,2.5201e-05,-2.10015e-06,1.68612e-05,5.07098e-06,0
-3.04602e-05,2.34706e-05,-5.62055e-06,4.74197e-06,2.38904e-05,-1.97494e-06,1.66285e-05,5.30872e-06,0
-3.2882e-05,2.27416e-05,-6.4099e-06,-7.53453e-07,1.85218e-05,-2.01939e-06,1.54423e-05,3.85595e-06,0
-3.499e-05,2.13132e-05,-7.16835e-06,-2.34117e-06,1.39958e-05,-3.73332e-06,1.42479e-05,2.65009e-06,0
