ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.87546e-05,1.23493e-05,-6.75463e-06,-9.07444e-06,1.09411e-05,-8.54059e-06,1.48256e-05,1.67112e-06,0
-2.90363e-05,1.06874e-05,-6.93121e-06,-7.2312e-06,1.1256e-05,-9.6452e-06,1.65135e-05,7.7848e-07,0
-3.00503e-05,9.62797e-06,-8.14446e-06,-6.25558e-06,1.02634e-05,-1.10197e-05,1.75116e-05,4.26898e-07,0
-2.97561e-05,1.10676e-05,-9.18298e-06,-6.16889e-06,8.50257e-06,-1.16866e-05,1.88404e-05,-1.31143e-06,0
-2.88886e-05,1.34485e-05,-8.81616e-06,-6.24781e-06,8.64996e-06,-1.23757e-05,1.94438e-05,-2.60027e-06,0
-2.96504e-05,1.47924e-05,-7.00834e-06,-6.67864e-06,1.12021e-05,-1.13913e-05,1.78895e-05,-2.67114e-06,0
-3.09578e-05,1.49964e-05,-4.29906e-06,-8.3931e-06,1.45735e-05,-9.13599e-06,1.45571e-05,-2.14637e-06,0
-3.12028e-05,1.61984e-05,-1.97959e-06,-1.01143e-05,1.69814e-05,-8.90021e-06,1.02406e-05,-1.9137e-06,0
-3.13185e-05,1.78683e-05,-1.67467e-06,-1.10207e-05,1.7294e-05,-1.17604e-05,7.30294e-06,-2.39044e-06,0
-3.15927e-05,1.74578e-05,-1.7405e-06,-1.02303e-05,1.64378e-05,-1.42426e-05,5.81325e-06,-3.43195e-06,0
-3.14807e-05,1.53604e-05,-2.19742e-06,-8.29176e-06,1.5694e-05,-1.41321e-05,4.8098e-06,-3.66295e-06,0
-3.2294e-05,1.49391e-05,-4.02388e-06,-7.40195e-06,1.51829e-05,-1.19156e-05,6.3063e-06,-2.85353e-06,0
-3.25726e-05,1.71223e-05,-6.27516e-06,-6.31231e-06,1.62403e-05,-9.68454e-06,8.72455e-06,-2.3096e-06,0
-3.16604e-05,1.96576e-05,-7.65432e-06,-4.34245e-06,1.60264e-05,-8.72857e-06,8.43912e-06,-3.2745e-06,0
-3.10619e-05,2.11801e-05,-8.57277e-06,-4.34833e-06,1.4209e-05,-6.24317e-06,8.05326e-06,-4.5417e-06,0
-2.99898e-05,1.99477e-05,-1.15148e-05,-3.62801e-06,1.46696e-05,-6.7587e-06,9.14794e-06,-2.95139e-06,0
-2.95358e-05,1.76666e-05,-1.44196e-05,1.49131e-07,1.52478e-05,-1.07415e-05,1.0533e-05,-5.93476e-07,0
-3.15434e-05,1.40031e-05,-1.70683e-05,2.80374e-06,1.47436e-05,-1.30769e-05,1.26636e-05,-7.75118e-07,0
-3.33863e-05,1.04379e-05,-1.94168e-05,3.93844e-06,1.4705e-05,-1.29325e-05,1.4485e-05,-2.98034e-06,0
-3.55515e-05,8.80001e-06,-2.14048e-05,3.81158e-06,1.54452e-05,-1.03001e-05,1.55831e-05,-4.20743e-06,0
-3.70604e-05,7.75404e-06,-2.18853e-05,1.82377e-06,1.64099e-05,-8.42449e-06,1.66385e-05,-4.09734e-06,0
-3.54573e-05,8.50733e-06,-2.28493e-05,8.01727e-07,1.62824e-05,-8.04235e-06,1.8015e-05,-4.27144e-06,0
-3.36483e-05,8.43326e-06,-2.73385e-05,9.10767e-07,1.74636e-05,-8.27074e-06,1.99307e-05,-3.37228e-06,0
-3.2859e-05,5.89893e-06,-3.12794e-05,-1.21993e-06,1.92066e-05,-7.74702e-06,2.29918e-05,-2.82391e-06,0
-3.17043e-05,3.16092e-06,-2.9589e-05,-5.53134e-06,1.90051e-05,-7.44297e-06,2.56889e-05,-2.882e-06,0
-3.0177e-05,3.41745e-06,-2.27879e-05,-7.93877e-06,1.79664e-05,-7.67415e-06,2.50649e-05,-1.85421e-06,0
-3.00384e-05,4.25176e-06,-1.55832e-05,-7.39826e-06,1.68485e-05,-6.99621e-06,2.05674e-05,3.7435e-07,0
-3.07896e-05,2.77399e-06,-6.50035e-06,-7.47154e-06,1.55444e-05,-5.9709e-06,1.53159e-05,1.85394e-06,0
-3.16481e-05,1.33048e-06,5.74354e-06,-7.00926e-06,1.52489e-05,-5.50077e-06,1.15888e-05,1.44296e-06,0
-3.26574e-05,2.04124e-06,2.0421e-05,-6.23658e-07,1.59636e-05,-5.27489e-06,9.18866e-06,-2.20009e-07,0
-3.39012e-05,4.41913e-06,3.61155e-05,1.02142e-05,1.57515e-05,-4.97028e-06,7.0107e-06,-3.15793e-06,0
-3.3923e-05,6.47385e-06,4.96356e-05,1.47845e-05,1.37114e-05,-5.71118e-06,4.35621e-06,-5.78589e-06,0
-3.2541e-05,7.22517e-06,5.34644e-05,7.45408e-06,1.04206e-05,-6.46324e-06,2.42972e-06,-6.79441e-06,0
-3.18956e-05,5.83454e-06,3.97809e-05,-7.25874e-06,8.61757e-06,-7.08151e-06,2.13969e-06,-5.72774e-06,0
-3.25017e-05,4.82091e-06,8.71451e-06,-2.19254e-05,8.15559e-06,-6.81168e-06,3.52489e-06,-3.60692e-06,0
-3.34241e-05,6.58479e-06,-3.00668e-05,-3.20925e-05,6.60554e-06,-6.13005e-06,4.92278e-06,-1.99467e-06,0
-3.43192e-05,1.11277e-05,-6.54358e-05,-3.81741e-05,4.04707e-06,-5.6762e-06,4.10769e-06,-1.35676e-06,0
-3.44691e-05,1.7888e-05,-9.00174e-05,-4.07646e-05,2.29032e-06,-5.39277e-06,1.29393e-06,-3.86676e-07,0
-3.29535e-05,2.835e-05,-9.86133e-05,-4.11001e-05,7.65299e-07,-6.53702e-06,-7.17404e-07,1.39802e-06,0
-3.03377e-05,3.93468e-05,-9.24113e-05,-4.0982e-05,-1.05663e-06,-8.68135e-06,-8.34953e-07,2.24323e-06,0
-2.74308e-05,4.41641e-05,-7.67483e-05,-4.28665e-05,-2.60807e-06,-1.04067e-05,6.43846e-07,2.43178e-06,0
-2.54935e-05,4.1829e-05,-5.73479e-05,-4.73446e-05,-2.88965e-06,-1.04344e-05,3.73341e-06,5.34807e-07,0
-2.52269e-05,3.517e-05,-4.25873e-05,-4.62636e-05,-1.89872e-06,-9.29658e-06,6.53813e-06,-1.87182e-06,0
-2.58168e-05,2.77855e-05,-3.45433e-05,-3.39009e-05,9.81346e-07,-9.20963e-06,9.80895e-06,-1.01077e-06,0
-2.70569e-05,2.00794e-05,-2.76344e-05,-1.59542e-05,8.31473e-06,-9.98495e-06,1.32513e-05,6.94858e-07,0
-2.77147e-05,1.32435e-05,-1.99879e-05,1.10297e-06,1.79915e-05,-1.03249e-05,1.38094e-05,2.25839e-06,0
-2.69412e-05,8.36926e-06,-1.10082e-05,1.40151e-05,2.6748e-05,-1.04014e-05,1.34062e-05,2.54379e-06,0
-2.67919e-05,3.14415e-06,-2.7013e-06,2.05782e-05,3.32156e-05,-1.04291e-05,1.21619e-05,2.05833e-06,0
-2.6654e-05,-5.30421e-06,4.88689e-06,1.95004e-05,3.52147e-05,-9.15933e-06,1.00743e-05,2.14015e-06,0
-2.68946e-05,-1.45477e-05,8.04968e-06,1.28058e-05,3.38539e-05,-7.53562e-06,7.42073e-06,3.24151e-06,0
-2.66776e-05,-1.85636e-05,7.46234e-06,5.07149e-06,3.10809e-05,-6.85918e-06,5.94327e-06,5.20342e-06,0
-2.65589e-05,-1.41478e-05,6.52055e-06,-6.69541e-07,2.85438e-05,-8.00668e-06,6.87359e-06,5.88919e-06,0
-2.77293e-05,-5.46473e-06,4.96085e-06,-3.85793e-06,2.58055e-05,-9.8532e-06,8.53645e-06,5.3551e-06,0
-2.81928e-05,6.69252e-07,3.81534e-06,-3.88401e-06,2.20013e-05,-1.03857e-05,9.57001e-06,5.20306e-06,0
-2.79731e-05,3.10656e-06,3.04648e-06,8.24381e-08,1.83107e-05,-1.07018e-05,1.02862e-05,5.00351e-06,0
-2.86467e-05,4.87136e-06,3.28649e-06,6.40926e-06,1.65352e-05,-1.10641e-05,1.10107e-05,4.75003e-06,0
-3.01341e-05,6.94652e-06,3.45181e-06,1.18181e-05,1.61725e-05,-1.0359e-05,1.09751e-05,4.76412e-06,0
-3.08369e-05,7.63828e-06,4.14485e-06,1.44851e-05,1.5221e-05,-9.07569e-06,1.15157e-05,4.68882e-06,0
-3.03701e-05,7.84043e-06,5.97797e-06,1.44581e-05,1.46511e-05,-9.45593e-06,1.33199e-05,5.27833e-06,0
-2.82494e-05,9.2668e-06,8.42229e-06,1.23677e-05,1.47125e-05,-1.15974e-05,1.57401e-05,5.96255e-06,0
-2.58626e-05,1.25739e-05,8.49189e-06,1.05316e-05,1.42659e-05,-1.38275e-05,1.66157e-05,6.18249e-06,0
-2.50914e-05,1.51167e-05,5.69949e-06,1.04899e-05,1.34087e-05,-1.4534e-05,1.65073e-05,5.31998e-06,0
-2.51852e-05,1.44124e-05,2.54837e-06,1.04611e-05,1.40417e-05,-1.35765e-05,1.7061e-05,4.0971e-06,0
-2.4877e-05,1.27031e-05,1.84221e-06,9.82737e-06,1.48343e-05,-1.10618e-05,1.83793e-05,3.23238e-06,0
-2.53671e-05,1.3711e-05,2.18998e-06,1.08782e-05,1.42823e-05,-8.6968e-06,1.8786e-05,3.49886e-06,0
-2.69245e-05,1.52758e-05,2.23129e-06,1.20387e-05,1.14551e-05,-7.36445e-06,1.70167e-05,5.84825e-06,0
-2.83398e-05,1.55388e-05,2.75804e-06,8.63589e-06,9.29488e-06,-7.84774e-06,1.52496e-05,7.86387e-06,0
-2.83954e-05,1.70041e-05,2.77557e-06,7.54015e-07,1.03709e-05,-9.8609e-06,1.58784e-05,7.31874e-06,0
-2.83362e-05,1.86081e-05,2.75698e-06,-9.11301e-06,1.07389e-05,-9.28167e-06,1.77888e-05,7.13047e-06,0
-2.98452e-05,1.91817e-05,2.26441e-06,-1.91717e-05,8.07607e-06,-6.7493e-06,1.90447e-05,6.76551e-06,0
-3.18249e-05,1.86103e-05,9.68591e-07,-2.57149e-05,7.11461e-06,-5.19415e-06,1.93974e-05,5.12617e-06,0
-3.12722e-05,1.6788e-05,8.08932e-07,-2.62394e-05,8.70567e-06,-4.9803e-06,2.00063e-05,4.29849e-06,0
-2.83654e-05,1.67195e-05,9.916e-07,-2.57297e-05,9.81988e-06,-5.68286e-06,1.87684e-05,4.1849e-06,0
-2.72409e-05,1.81874e-05,6.50056e-07,-2.73271e-05,1.08179e-05,-5.66642e-06,1.65821e-05,3.76255e-06,0
-2.8963e-05,1.86743e-05,4.88572e-07,-2.525e-05,8.95638e-06,-6.46904e-06,1.58831e-05,2.71073e-06,0
-3.05117e-05,1.88066e-05,1.11241e-06,-1.59453e-05,5.86665e-06,-8.1837e-06,1.67859e-05,1.30712e-06,0
-3.08742e-05,1.93865e-05,1.67797e-06,-1.28199e-06,5.41979e-06,-9.03552e-06,1.78476e-05,-2.75795e-07,0
-3.02627e-05,1.91053e-05,7.11476e-07,1.16221e-05,7.03271e-06,-8.41357e-06,1.88194e-05,-1.214e-06,0
-2.9129e-05,1.8404e-05,-1.47443e-06,1.8951e-05,8.09096e-06,-7.32569e-06,1.9135e-05,-1.70017e-06,0
-2.8976e-05,1.84977e-05,-3.81289e-06,2.33269e-05,7.23324e-06,-7.06708e-06,1.7876e-05,-1.35515e-06,0
-2.97141e-05,1.73088e-05,-4.89354e-06,2.54891e-05,5.6735e-06,-8.55886e-06,1.75165e-05,-6.7914e-07,0
-3.04035e-05,1.37515e-05,-5.80065e-06,2.3004e-05,5.10438e-06,-1.15444e-05,1.73445e-05,-2.96154e-07,0
-2.9966e-05,1.01517e-05,-6.89855e-06,1.59395e-05,5.47029e-06,-1.2931e-05,1.61979e-05,7.20793e-07,0
-2.90509e-05,8.55529e-06,-7.68574e-06,8.55616e-06,5.7299e-06,-1.1815e-05,1.37607e-05,1.56148e-06,0
-2.84807e-05,7.12661e-06,-7.97934e-06,4.11095e-06,5.46297e-06,-1.0036e-05,1.1552e-05,1.0118e-06,0
-2.91884e-05,4.32508e-06,-8.07216e-06,4.5504e-06,5.79537e-06,-9.9911e-06,9.85598e-06,4.87886e-07,0
-3.08867e-05,4.50955e-07,-7.89127e-06,9.96628e-06,7.88191e-06,-1.1357e-05,1.03144e-05,2.88032e-07,0
-3.27527e-05,-2.24848e-06,-7.99563e-06,1.64606e-05,1.03517e-05,-1.30184e-05,1.2802e-05,-3.96974e-08,0
-3.35371e-05,-2.58917e-06,-7.27827e-06,1.6751e-05,1.15298e-05,-1.28852e-05,1.46779e-05,8.59261e-07,0
-3.25735e-05,-1.02219e-06,-5.70425e-06,8.12516e-06,1.07537e-05,-9.78248e-06,1.44906e-05,2.07743e-06,0
-3.05043e-05,2.17718e-06,-4.98623e-06,-4.41349e-06,9.50005e-06,-5.86643e-06,1.32656e-05,1.51588e-06,0
-2.91344e-05,6.06334e-06,-3.75327e-06,-1.14474e-05,9.52448e-06,-4.38865e-06,1.12952e-05,-8.10622e-07,0
-2.93242e-05,9.55754e-06,-1.66123e-06,-9.61623e-06,1.01075e-05,-4.56999e-06,1.02615e-05,-2.82719e-06,0
-2.83414e-05,1.10772e-05,-1.17623e-06,-5.1849e-06,1.17829e-05,-5.12786e-06,9.20668e-06,-3.22917e-06,0
-2.61517e-05,1.04879e-05,-2.66545e-06,-4.60782e-06,1.47046e-05,-5.41719e-06,7.60414e-06,-3.74959e-06,0
-2.63112e-05,8.96937e-06,-4.64308e-06,-4.80337e-06,1.67716e-05,-4.78429e-06,1.01331e-05,-4.2258e-06,0
-2.97195e-05,6.17091e-06,-5.84006e-06,-2.37577e-07,1.94639e-05,-5.42478e-06,1.39606e-05,-4.03948e-06,0
-3.15253e-05,3.41369e-06,-3.96757e-06,4.63073e-06,2.15421e-05,-7.78945e-06,1.58126e-05,-3.52046e-06,0
-3.03642e-05,2.17718e-06,-2.44539e-06,4.8492e-06,2.07688e-05,-8.88246e-06,1.59465e-05,-2.90992e-06,0
-2.89268e-05,1.98897e-06,-3.35942e-06,-3.06319e-07,1.88591e-05,-7.89804e-06,1.46601e-05,-2.86258e-06,0
-2.76439e-05,2.37262e-06,-4.18709e-06,-8.49401e-06,1.73828e-05,-6.14019e-06,1.31455e-05,-1.51066e-06,0
-2.67204e-05,4.02648e-06,-4.40274e-06,-1.47681e-05,1.70169e-05,-5.74003e-06,1.17842e-05,8.1902e-07,0
-2.61679e-05,7.45916e-06,-3.81161e-06,-1.72899e-05,1.67374e-05,-6.68141e-06,7.38301e-06,1.35003e-06,0
-2.76876e-05,9.88212e-06,-4.86808e-06,-1.6924e-05,1.5162e-05,-6.15645e-06,-1.97548e-06,3.5055e-07,0
-2.92327e-05,1.07542e-05,-6.2568e-06,-1.82297e-05,1.27108e-05,-4.68584e-06,-1.24666e-05,-3.73036e-07,0
-2.95156e-05,1.0855e-05,-5.03125e-06,-2.24624e-05,1.25209e-05,-2.94773e-06,-1.78899e-05,5.3379e-07,0
-2.92376e-05,9.56678e-06,-2.78038e-06,-2.48314e-05,1.55709e-05,-2.50205e-06,-1.65486e-05,2.93411e-06,0
-2.93765e-05,7.95118e-06,-1.98163e-06,-2.45638e-05,1.90454e-05,-3.55039e-06,-9.5305e-06,5.12383e-06,0
-3.10577e-05,6.01679e-06,-1.70675e-06,-2.35681e-05,1.94489e-05,-4.56449e-06,-1.29733e-06,5.40547e-06,0
-3.35996e-05,3.01046e-06,-1.43604e-07,-2.19618e-05,1.78643e-05,-4.47961e-06,6.46175e-06,3.76206e-06,0
-3.58487e-05,6.00264e-07,1.05005e-06,-1.9753e-05,1.74314e-05,-4.48514e-06,1.41723e-05,2.06241e-06,0
-3.64793e-05,3.09047e-07,2.9076e-07,-1.80374e-05,1.79198e-05,-6.13186e-06,2.08063e-05,1.53522e-06,0
-3.6382e-05,1.43486e-06,-3.05257e-06,-1.61536e-05,1.74896e-05,-7.81804e-06,2.67351e-05,1.85524e-06,0
-3.59188e-05,2.62819e-06,-8.90722e-06,-1.43792e-05,1.56248e-05,-8.62265e-06,3.07759e-05,9.10534e-07,0
-3.53663e-05,3.11759e-06,-1.56884e-05,-1.42278e-05,1.30903e-05,-8.69063e-06,3.17795e-05,-4.54145e-07,0
