ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.07846e-05,5.55685e-05,-2.44416e-05,6.87191e-05,1.55211e-05,1.99808e-05,-2.49329e-05,-9.92792e-06,0
9.41065e-06,6.20526e-05,-2.87904e-05,7.26721e-05,1.1704e-05,1.27341e-05,-1.75141e-05,-1.3513e-05,0
3.39284e-05,6.1828e-05,-2.92449e-05,5.85727e-05,1.13691e-05,-4.68291e-06,-7.68563e-06,-1.28618e-05,0
3.61582e-05,5.68212e-05,-2.61559e-05,4.32921e-05,1.1825e-05,-2.12981e-05,2.61941e-06,-7.95125e-06,0
2.78735e-05,5.18591e-05,-2.09817e-05,3.6422e-05,1.02573e-05,-3.76667e-05,1.30043e-05,-2.42727e-06,0
2.34422e-05,5.42879e-05,-1.44703e-05,3.71992e-05,7.64668e-06,-4.20301e-05,2.07289e-05,6.5956e-07,0
1.88513e-05,6.65573e-05,-6.90456e-06,4.97817e-05,8.28614e-06,-1.65791e-05,2.46427e-05,2.36516e-06,0
6.67355e-06,8.4059e-05,5.50256e-07,7.28748e-05,1.19426e-05,2.02644e-05,2.50715e-05,3.58984e-06,0
-2.07971e-06,0.000100123,6.40868e-06,8.93525e-05,1.56351e-05,2.81385e-05,2.65021e-05,4.34013e-06,0
2.21707e-06,0.000109552,8.58311e-06,7.43305e-05,1.78504e-05,2.01543e-06,3.04196e-05,4.63697e-06,0
1.48858e-05,0.000105419,5.16157e-06,1.89031e-05,1.9942e-05,-2.57609e-05,3.7225e-05,5.40933e-06,0
4.02423e-05,8.18229e-05,-2.78613e-06,-5.08361e-05,2.2188e-05,-3.36185e-05,4.34247e-05,6.2292e-06,0
8.76474e-05,4.74267e-05,-8.84544e-06,-0.000105643,2.37035e-05,-2.35422e-05,3.96729e-05,5.8881e-06,0
0.000135249,1.81857e-05,-9.56592e-06,-0.000142363,2.59529e-05,1.57323e-06,1.74138e-05,4.07138e-06,0
0.00014807,4.51529e-06,-8.20789e-06,-0.000147866,3.07414e-05,3.8921e-05,-1.16854e-05,2.87923e-06,0
0.00010956,3.11076e-06,-7.44547e-06,-0.000111246,3.54932e-05,6.02043e-05,-2.60303e-05,2.48541e-06,0
3.14387e-05,-6.80556e-07,-6.5817e-06,-5.97788e-05,3.48709e-05,3.84392e-05,-1.79632e-05,1.2095e-06,0
-4.77143e-05,-1.42287e-05,-5.60653e-06,-2.15028e-05,2.05886e-05,-5.72281e-06,2.14236e-06,-8.41256e-07,0
-9.78079e-05,-3.55987e-05,-5.78203e-06,1.96196e-06,-9.84995e-06,-3.58706e-05,2.04124e-05,-2.78111e-06,0
-0.000118406,-6.14488e-05,-7.04223e-06,1.68726e-05,-3.42486e-05,-3.7197e-05,3.5292e-05,-4.5745e-06,0
-0.000123646,-8.7622e-05,-7.75378e-06,1.58152e-05,-2.90991e-05,-1.52128e-05,4.37273e-05,-1.51868e-06,0
