ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.92054e-05,2.53605e-05,-1.08396e-05,-1.72688e-05,2.40751e-05,-1.31059e-05,1.69971e-05,-4.36012e-06,0
-3.00629e-05,2.51908e-05,-1.09973e-05,-2.09809e-05,1.87496e-05,-1.54905e-05,2.12311e-05,-3.19179e-06,0
-2.96482e-05,2.23265e-05,-1.10006e-05,-2.11605e-05,1.78487e-05,-1.64177e-05,2.82088e-05,-3.40824e-06,0
-2.79441e-05,2.07462e-05,-9.97931e-06,-2.07614e-05,1.89075e-05,-1.60557e-05,3.25543e-05,-5.11959e-06,0
-2.81356e-05,2.10213e-05,-8.40691e-06,-2.10185e-05,1.91159e-05,-1.50066e-05,3.23419e-05,-6.05972e-06,0
-3.03864e-05,2.14683e-05,-7.80608e-06,-2.43201e-05,1.91332e-05,-1.3493e-05,2.98951e-05,-5.30627e-06,0
-3.23962e-05,2.18196e-05,-8.79604e-06,-2.70345e-05,1.91504e-05,-1.33841e-05,2.93464e-05,-4.7413e-06,0
-3.33893e-05,2.08401e-05,-1.09011e-05,-2.2836e-05,1.84021e-05,-1.48584e-05,3.15415e-05,-6.11576e-06,0
-3.38818e-05,1.77707e-05,-1.35355e-05,-1.19179e-05,1.65843e-05,-1.46286e-05,3.22169e-05,-6.98055e-06,0
-3.45257e-05,1.46016e-05,-1.53738e-05,-1.01489e-06,1.42662e-05,-1.15773e-05,2.7999e-05,-5.06971e-06,0
-3.41788e-05,1.329e-05,-1.36118e-05,3.7659e-06,1.27276e-05,-9.16658e-06,1.84915e-05,-2.13548e-06,0
-3.21455e-05,1.35367e-05,-9.52305e-06,3.02451e-06,1.24685e-05,-7.84823e-06,6.28757e-06,-4.17437e-07,0
-2.95685e-05,1.46846e-05,-6.49758e-06,1.95495e-06,1.31897e-05,-6.94225e-06,-6.25873e-06,4.32793e-07,0
-2.89925e-05,1.66601e-05,-4.86356e-06,3.65225e-06,1.43807e-05,-6.8724e-06,-1.47529e-05,1.46161e-06,0
-3.02742e-05,1.97995e-05,-3.40586e-06,6.92967e-06,1.5466e-05,-6.61485e-06,-1.61253e-05,1.92119e-06,0
-3.15703e-05,2.23455e-05,-2.60097e-06,1.0615e-05,1.56595e-05,-4.79057e-06,-1.22994e-05,2.06247e-06,0
-3.21158e-05,2.1719e-05,-2.79845e-06,1.2458e-05,1.37065e-05,-3.79618e-06,-6.86742e-06,3.50861e-06,0
-3.2369e-05,1.98664e-05,-2.81578e-06,8.68932e-06,9.23494e-06,-6.29408e-06,-1.84338e-06,5.20343e-06,0
-3.26981e-05,2.08701e-05,-2.16446e-06,-1.00849e-06,4.3799e-06,-9.67611e-06,2.00341e-06,6.18205e-06,0
-3.36753e-05,2.38065e-05,-1.56023e-06,-1.28844e-05,2.46302e-06,-9.74192e-06,6.48889e-06,6.28243e-06,0
-3.37912e-05,2.55018e-05,-3.25514e-06,-2.19158e-05,2.11481e-06,-6.89894e-06,1.09217e-05,4.81184e-06,0
-3.18932e-05,2.33377e-05,-9.91706e-06,-2.51451e-05,-3.8945e-07,-6.53569e-06,1.25994e-05,3.08265e-06,0
-3.03967e-05,2.05754e-05,-1.5397e-05,-2.2705e-05,-5.14837e-06,-1.00501e-05,1.23209e-05,4.0166e-06,0
-2.99985e-05,2.08591e-05,-1.47299e-05,-1.69748e-05,-8.55444e-06,-1.12472e-05,1.06883e-05,3.96727e-06,0
-3.04531e-05,2.17763e-05,-1.26995e-05,-1.20336e-05,-9.316e-06,-9.8101e-06,5.1706e-06,1.28645e-06,0
-3.05761e-05,2.2742e-05,-1.10903e-05,-7.00415e-06,-8.24579e-06,-8.37401e-06,-8.23975e-06,-1.43988e-06,0
-2.89619e-05,2.30561e-05,-9.89897e-06,-2.27604e-06,-6.32342e-06,-7.30033e-06,-2.50769e-05,-3.38953e-06,0
