ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.79395e-05,2.91316e-05,-9.94084e-06,-6.81348e-06,1.84208e-05,9.30092e-06,2.26127e-05,-4.1431e-06,0
-3.57183e-05,3.0447e-05,-1.30124e-05,-9.31137e-06,1.6375e-05,-7.22254e-08,2.00952e-05,-7.51164e-07,0
-3.48875e-05,3.20534e-05,-1.32012e-05,-1.40929e-05,1.38569e-05,-2.86961e-06,1.58441e-05,2.76853e-06,0
-3.43992e-05,3.35606e-05,-1.24373e-05,-2.08744e-05,1.28514e-05,-4.06826e-06,1.06969e-05,4.53407e-06,0
-3.3796e-05,3.51853e-05,-1.18413e-05,-2.92786e-05,1.26351e-05,-7.11835e-06,6.91688e-06,4.65123e-06,0
-3.43558e-05,3.61931e-05,-1.16562e-05,-3.47125e-05,1.28761e-05,-9.54098e-06,4.97851e-06,3.61554e-06,0
-3.55301e-05,3.6599e-05,-1.16159e-05,-3.35143e-05,1.51491e-05,-9.78391e-06,3.69008e-06,4.08275e-06,0
-3.6528e-05,3.78057e-05,-1.10202e-05,-2.74245e-05,1.74762e-05,-8.64504e-06,2.69364e-06,7.01022e-06,0
-3.61967e-05,3.98167e-05,-1.00789e-05,-1.85171e-05,1.67037e-05,-8.93296e-06,3.71246e-06,8.57997e-06,0
-3.36754e-05,3.85608e-05,-9.21813e-06,-7.99143e-06,1.52864e-05,-1.20443e-05,4.53564e-06,7.58742e-06,0
-3.15659e-05,3.49622e-05,-1.00277e-05,-2.82777e-06,1.47372e-05,-1.5257e-05,3.46842e-06,5.7762e-06,0
-3.32465e-05,3.25016e-05,-1.08812e-05,-3.13949e-06,1.59127e-05,-1.52451e-05,2.76935e-06,3.64249e-06,0
-3.56798e-05,3.18834e-05,-1.05187e-05,-4.62577e-06,1.73482e-05,-1.41589e-05,2.93438e-06,1.78347e-06,0
-3.47562e-05,3.2318e-05,-1.10714e-05,-8.60801e-06,1.76231e-05,-1.21408e-05,3.38291e-06,1.23949e-06,0
-3.20454e-05,3.0349e-05,-1.20959e-05,-1.0743e-05,1.81203e-05,-1.04107e-05,4.36169e-06,7.29311e-07,0
-3.04906e-05,2.64069e-05,-1.1698e-05,-1.06318e-05,1.69953e-05,-1.18081e-05,5.91193e-06,1.08106e-06,0
-3.01938e-05,2.24918e-05,-1.03543e-05,-9.47614e-06,1.69976e-05,-1.33024e-05,5.34433e-06,2.74759e-06,0
-3.09146e-05,2.12718e-05,-8.90165e-06,-8.03481e-06,1.92873e-05,-1.35799e-05,-3.65756e-06,4.24088e-06,0
-3.09574e-05,2.26306e-05,-7.0063e-06,-7.02391e-06,2.17413e-05,-1.32382e-05,-1.64638e-05,4.2888e-06,0
-3.05927e-05,2.50984e-05,-4.59488e-06,-4.59097e-06,2.34489e-05,-1.25556e-05,-2.23415e-05,2.4013e-06,0
-3.06643e-05,2.70282e-05,-3.60127e-06,-1.28118e-06,2.428e-05,-1.22495e-05,-1.83328e-05,1.1041e-06,0
-3.00753e-05,2.76877e-05,-3.77761e-06,-8.54026e-07,2.34832e-05,-1.27166e-05,-8.27502e-06,1.21347e-06,0
-2.92661e-05,2.69958e-05,-3.70894e-06,-2.87265e-06,2.23631e-05,-1.35323e-05,2.89225e-06,1.67766e-06,0
