ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.99133e-05,2.23109e-05,8.46231e-05,-3.58979e-05,7.84673e-06,-1.42482e-05,-1.10357e-05,-6.76542e-06,0
-3.00039e-05,1.97878e-05,4.22638e-05,-4.44501e-05,7.47031e-06,-1.51835e-05,-8.88442e-06,-7.87076e-06,0
-2.93873e-05,2.10499e-05,-1.78025e-05,-4.2659e-05,9.3956e-06,-1.43616e-05,-8.9048e-07,-8.17713e-06,0
-2.78842e-05,2.3506e-05,-7.66124e-05,-3.00437e-05,1.44829e-05,-1.32692e-05,8.16397e-06,-6.94642e-06,0
-2.78417e-05,2.41338e-05,-0.000114002,-1.58215e-05,1.86612e-05,-1.28671e-05,1.3148e-05,-3.88393e-06,0
-2.86517e-05,2.31583e-05,-0.000126506,-8.86443e-06,1.95695e-05,-1.15226e-05,1.55339e-05,-1.58353e-06,0
-2.93621e-05,2.30873e-05,-0.000117534,-9.85118e-06,2.04786e-05,-9.48024e-06,1.61312e-05,-1.08851e-06,0
-3.00674e-05,2.15327e-05,-9.85703e-05,-1.30893e-05,2.11109e-05,-8.93486e-06,1.56493e-05,-4.60755e-07,0
-2.89013e-05,1.89045e-05,-7.50207e-05,-1.37403e-05,2.00752e-05,-8.2386e-06,1.58075e-05,5.74083e-07,0
-2.75979e-05,1.95348e-05,-5.531e-05,-1.19698e-05,1.68069e-05,-9.16156e-06,1.60207e-05,6.10749e-07,0
-2.72608e-05,2.09935e-05,-4.01466e-05,-7.06435e-06,1.50351e-05,-1.04185e-05,1.48936e-05,1.19166e-06,0
-2.79363e-05,2.0008e-05,-2.70627e-05,-2.38404e-06,1.44692e-05,-1.09537e-05,1.50085e-05,2.07697e-06,0
-2.94129e-05,1.83885e-05,-1.70681e-05,-1.94408e-08,1.31378e-05,-1.28868e-05,1.58883e-05,2.01477e-06,0
-3.14728e-05,1.87925e-05,-9.19254e-06,-8.79863e-07,1.26424e-05,-1.48975e-05,1.62076e-05,8.36724e-07,0
-3.27131e-05,1.99457e-05,-3.0263e-06,-3.44696e-06,1.28466e-05,-1.57359e-05,1.61854e-05,7.68616e-07,0
-3.19782e-05,2.06624e-05,2.2388e-06,-5.37981e-06,1.40778e-05,-1.55113e-05,1.67749e-05,1.66606e-06,0
-2.97567e-05,2.1995e-05,7.28606e-06,-7.30694e-06,1.51192e-05,-1.50711e-05,1.75826e-05,1.69386e-06,0
-2.89034e-05,2.36504e-05,1.33359e-05,-1.09077e-05,1.42204e-05,-1.40776e-05,1.83889e-05,1.41967e-06,0
-3.00588e-05,2.36701e-05,1.70937e-05,-1.49916e-05,1.17218e-05,-1.26217e-05,1.98696e-05,1.71483e-06,0
-2.9937e-05,2.15637e-05,1.687e-05,-1.43971e-05,1.0479e-05,-1.05583e-05,2.1132e-05,3.29342e-06,0
-2.84838e-05,1.93369e-05,1.0985e-05,-9.61472e-06,1.03663e-05,-8.99508e-06,2.14514e-05,5.02657e-06,0
-2.76416e-05,1.82926e-05,2.22133e-06,-4.18086e-06,9.48565e-06,-8.40405e-06,1.96123e-05,7.00795e-06,0
-2.7581e-05,1.67077e-05,-6.25222e-06,-1.94029e-06,7.72762e-06,-9.96774e-06,1.69189e-05,8.91787e-06,0
-2.86214e-05,1.35237e-05,-1.08438e-05,-3.01902e-06,6.63739e-06,-1.26646e-05,1.49687e-05,9.17452e-06,0
-3.05504e-05,1.04856e-05,-1.11258e-05,-3.34617e-06,7.27775e-06,-1.34695e-05,1.45275e-05,7.22562e-06,0
-3.22928e-05,9.48491e-06,-8.05254e-06,-1.21084e-06,9.95869e-06,-1.27238e-05,1.56142e-05,5.80483e-06,0
-3.26196e-05,9.51614e-06,-4.80759e-06,1.02604e-06,1.29407e-05,-1.05611e-05,1.86693e-05,6.52338e-06,0
-3.08265e-05,9.73344e-06,-2.78405e-06,3.25069e-06,1.33496e-05,-9.15486e-06,2.17991e-05,7.5169e-06,0
-2.86915e-05,9.43969e-06,1.11731e-06,4.78916e-06,1.28919e-05,-8.69569e-06,2.34776e-05,7.88025e-06,0
-2.82691e-05,8.93399e-06,4.99459e-06,5.60954e-06,1.32209e-05,-7.63433e-06,2.2293e-05,7.4863e-06,0
-2.92345e-05,1.03439e-05,4.85506e-06,4.86898e-06,1.3163e-05,-6.69455e-06,1.98951e-05,7.17306e-06,0
