ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-1.58838e-05,3.03936e-05,-6.23363e-06,1.77126e-05,-6.3074e-06,-1.59314e-05,-2.88148e-05,-8.04896e-06,0
-1.74596e-05,2.91445e-05,-1.78219e-06,-8.24992e-05,-3.30948e-05,-2.34747e-05,-3.12826e-05,-8.1097e-06,0
-2.36993e-05,2.77755e-05,1.78318e-07,-0.000127773,-5.13875e-05,-2.98745e-05,-3.24649e-05,-1.02041e-05,0
-2.74101e-05,2.43036e-05,-3.23301e-06,-0.000111552,-5.07937e-05,-2.93402e-05,-3.0815e-05,-1.0065e-05,0
-2.43458e-05,2.17902e-05,-1.06715e-05,-2.02871e-05,-3.5481e-05,-2.33696e-05,-2.8911e-05,-7.14211e-06,0
-1.70966e-05,2.3634e-05,-1.59616e-05,0.000153876,-9.28475e-06,-1.57629e-05,-2.84622e-05,-4.14697e-06,0
-1.09404e-05,2.67073e-05,-1.44215e-05,0.000363372,2.65034e-05,-7.09144e-06,-2.94709e-05,4.42548e-07,0
-8.98342e-06,2.5989e-05,-9.05862e-06,0.000489886,6.1041e-05,2.69535e-06,-2.87052e-05,1.44951e-05,0
-1.23028e-05,2.10591e-05,-6.36572e-06,0.000357652,7.44312e-05,1.06318e-05,-2.47108e-05,3.9784e-05,0
-1.76544e-05,1.85366e-05,-6.6499e-06,1.08698e-05,6.08926e-05,1.24379e-05,-1.89331e-05,6.0552e-05,0
-2.01317e-05,2.14422e-05,-6.66467e-06,-0.000251594,3.44934e-05,9.29362e-06,-1.5525e-05,6.35379e-05,0
-2.07855e-05,2.42813e-05,-5.314e-06,-0.000262699,4.90085e-06,5.93494e-06,-1.49575e-05,5.34336e-05,0
-2.30785e-05,2.3445e-05,-6.08973e-06,-0.00013277,-2.38035e-05,4.50982e-06,-1.59114e-05,4.37293e-05,0
-2.75396e-05,2.07221e-05,-1.0527e-05,-3.29971e-06,-4.66829e-05,3.87853e-06,-1.92567e-05,3.56645e-05,0
-3.18401e-05,1.98306e-05,-1.18234e-05,7.0541e-05,-5.83144e-05,-7.55688e-07,-2.4251e-05,1.6477e-05,0
-3.19745e-05,2.5009e-05,-4.39166e-06,1.57532e-05,-6.20543e-05,-2.16939e-05,-2.3661e-05,-1.63372e-05,0
-2.88809e-05,3.43253e-05,2.25449e-06,-0.000120138,-7.00533e-05,-5.52478e-05,-1.56103e-05,-4.98249e-05,0
-2.46672e-05,4.16951e-05,1.77057e-06,-0.000169879,-6.40972e-05,-7.20192e-05,-7.69111e-06,-7.18795e-05,0
-2.04514e-05,4.31603e-05,-2.11589e-07,-0.00012447,-2.35098e-05,-6.23493e-05,-3.14213e-06,-7.6491e-05,0
-1.96844e-05,3.71668e-05,-9.10852e-07,-4.8565e-05,3.81353e-05,-4.75126e-05,-5.52577e-07,-6.57015e-05,0
-2.28206e-05,2.84031e-05,-1.43429e-06,-1.39426e-05,8.5314e-05,-4.18845e-05,4.43906e-07,-5.09903e-05,0
-2.52867e-05,2.09181e-05,-1.9822e-06,-1.67933e-05,0.000100637,-3.69932e-05,-8.2391e-07,-3.83486e-05,0
-2.26883e-05,1.73614e-05,1.08417e-06,-1.76986e-05,0.000106105,-2.3031e-05,-3.02901e-06,-2.79242e-05,0
-1.72925e-05,1.78232e-05,4.81233e-06,-4.91653e-06,0.000117365,-6.51721e-06,-4.12731e-06,-1.59346e-05,0
-1.40096e-05,1.88297e-05,4.0147e-06,1.6662e-05,0.000121138,1.54751e-06,-3.05392e-06,-1.9768e-06,0
-1.4477e-05,1.79721e-05,-1.01133e-06,2.85194e-05,0.000104896,5.51371e-07,6.88024e-07,1.19912e-05,0
-1.82434e-05,1.44926e-05,-6.086e-06,3.75071e-05,7.42191e-05,-3.98789e-06,6.31128e-06,2.22271e-05,0
-2.28456e-05,1.08455e-05,-7.54341e-06,4.45287e-05,4.00798e-05,-8.02652e-06,1.01977e-05,2.36297e-05,0
-2.51164e-05,9.59355e-06,-6.54711e-06,3.99376e-05,1.00566e-05,-9.91199e-06,1.05141e-05,1.85602e-05,0
-2.51773e-05,1.25269e-05,-5.65648e-06,-2.63552e-06,-7.01646e-06,-9.61195e-06,7.85923e-06,1.31569e-05,0
-2.4948e-05,1.60002e-05,-6.72899e-06,-4.72207e-05,-7.42008e-06,-8.69209e-06,5.47994e-06,1.04612e-05,0
-2.51237e-05,1.6529e-05,-8.13424e-06,-5.02121e-05,-2.23939e-06,-1.04929e-05,5.28186e-06,9.64538e-06,0
-2.45089e-05,1.6072e-05,-7.99527e-06,-4.28765e-05,-1.0654e-05,-1.43951e-05,7.02769e-06,1.03303e-05,0
-2.39323e-05,1.69057e-05,-7.81249e-06,-0.000101099,-3.3541e-05,-1.581e-05,9.83656e-06,9.41941e-06,0
-2.62136e-05,1.73025e-05,-1.05286e-05,-0.000219271,-4.86698e-05,-1.30818e-05,1.32935e-05,5.08587e-06,0
-3.13814e-05,1.69702e-05,-1.48678e-05,-0.000306665,-4.13626e-05,-1.14048e-05,2.07645e-05,-1.2952e-06,0
-3.65668e-05,1.73023e-05,-1.62724e-05,-0.000284006,-2.28147e-05,-1.52289e-05,4.83192e-05,-6.98018e-06,0
-3.91822e-05,1.8869e-05,-1.33983e-05,-0.000183072,-1.14337e-05,-2.29277e-05,0.000113422,-1.13754e-05,0
-3.88971e-05,2.94011e-05,-1.03396e-05,-6.58416e-05,-7.1135e-06,-2.81891e-05,0.000184283,-1.15931e-05,0
-3.89599e-05,5.01864e-05,-9.64584e-06,5.00396e-05,-6.26062e-06,-2.74805e-05,0.000202852,-5.59243e-06,0
-3.87307e-05,6.16035e-05,-9.09766e-06,0.000128886,-1.36355e-05,-2.35418e-05,0.000156369,8.70315e-07,0
-3.59743e-05,5.10541e-05,-3.83807e-06,0.000138979,-1.59926e-05,-1.89892e-05,7.28912e-05,3.66121e-06,0
-3.36328e-05,2.75466e-05,1.0651e-05,0.00012517,2.15953e-06,-1.13484e-05,-2.20676e-05,5.24149e-06,0
-3.57503e-05,5.78251e-06,2.11578e-05,0.000100741,1.97275e-05,-3.15706e-06,-9.57019e-05,6.40755e-06,0
-3.66091e-05,-5.63687e-06,1.76136e-05,3.21627e-05,2.49223e-05,5.45359e-07,-0.000129882,7.23714e-06,0
-2.96249e-05,-8.66072e-06,8.11875e-06,-1.2643e-05,3.41057e-05,2.81453e-07,-0.00013618,7.08902e-06,0
-1.79796e-05,-6.72322e-06,-6.48501e-07,1.67289e-06,4.0965e-05,-3.07337e-06,-0.000119961,5.59782e-06,0
-1.58158e-05,-6.23147e-06,-4.21072e-06,2.70285e-05,3.22613e-05,-7.79909e-06,-9.8777e-05,5.80798e-06,0
-3.02986e-05,-8.07982e-06,-6.52617e-06,3.402e-05,1.51885e-05,-1.19295e-05,-7.87877e-05,6.97735e-06,0
-5.06417e-05,-1.13076e-05,-8.54029e-06,1.78543e-05,-2.57007e-06,-1.42747e-05,-5.90983e-05,8.21302e-06,0
-7.10795e-05,-1.47771e-05,-1.32808e-05,-3.62189e-05,-1.80223e-05,-1.63606e-05,-3.71343e-05,1.35225e-05,0
-8.37397e-05,-1.39309e-05,-2.26646e-05,-0.00010738,-2.49171e-05,-1.9247e-05,-1.47492e-05,2.27525e-05,0
-8.73705e-05,-6.80541e-06,-3.14185e-05,-0.000126184,-2.14432e-05,-2.31562e-05,4.10349e-06,2.83556e-05,0
-8.60202e-05,3.52523e-06,-3.54606e-05,-4.98902e-05,-1.11956e-05,-2.68178e-05,1.91185e-05,2.58432e-05,0
-7.85726e-05,1.1607e-05,-3.25061e-05,6.57548e-05,8.6802e-07,-3.04637e-05,2.84175e-05,1.78583e-05,0
