ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.62207e-05,-6.94207e-06,-6.2692e-05,-2.02829e-05,2.09899e-05,-4.36425e-06,2.02972e-05,1.05034e-06,0
-3.45745e-05,-7.29377e-06,-7.45123e-05,-2.28846e-05,2.4152e-05,-5.50941e-06,1.89123e-05,9.86295e-07,0
-3.31798e-05,-6.75154e-06,-7.57021e-05,-1.78464e-05,2.72901e-05,-6.02839e-06,1.69728e-05,1.5866e-06,0
-3.1634e-05,-4.68866e-06,-6.91051e-05,-8.46272e-06,2.70075e-05,-5.51224e-06,1.53147e-05,7.29275e-07,0
-3.13178e-05,-2.41874e-06,-6.25937e-05,-1.42626e-06,2.60793e-05,-4.97703e-06,1.33563e-05,-1.33665e-06,0
-3.20418e-05,-1.04159e-06,-6.02887e-05,-1.26802e-06,2.58676e-05,-6.06249e-06,1.32838e-05,-4.15947e-06,0
-3.21544e-05,-1.08883e-07,-5.96611e-05,-7.08059e-06,2.50523e-05,-8.41298e-06,1.42716e-05,-5.42292e-06,0
-3.14526e-05,-2.13646e-08,-5.80998e-05,-1.28072e-05,2.17331e-05,-9.81817e-06,1.30032e-05,-3.85864e-06,0
-3.08447e-05,-6.02422e-07,-5.47541e-05,-1.4899e-05,1.64742e-05,-1.07541e-05,1.14402e-05,-1.22767e-06,0
-3.05299e-05,-1.61974e-06,-4.78264e-05,-1.28911e-05,1.30785e-05,-1.16532e-05,1.16577e-05,1.25571e-06,0
-3.10237e-05,-1.42941e-06,-3.67682e-05,-7.73228e-06,1.35407e-05,-1.12879e-05,1.21236e-05,3.02366e-06,0
-3.1928e-05,9.91191e-07,-2.46834e-05,1.16462e-06,1.81026e-05,-1.03599e-05,1.19217e-05,3.29456e-06,0
-3.2454e-05,4.10811e-06,-1.48538e-05,1.12309e-05,2.52311e-05,-8.90328e-06,1.25833e-05,1.42351e-06,0
-3.22022e-05,5.66227e-06,-9.49774e-06,1.35782e-05,3.14189e-05,-6.06669e-06,1.41865e-05,-6.88773e-07,0
-3.12323e-05,6.17065e-06,-8.5012e-06,4.14772e-06,3.15465e-05,-3.999e-06,1.3795e-05,-4.9737e-09,0
