ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.97182e-05,9.07285e-06,-1.37649e-05,-1.13778e-05,2.78507e-05,-1.26819e-05,3.35108e-05,-9.6215e-07,0
-3.10117e-05,1.15023e-05,-1.68402e-05,-9.91581e-06,2.40122e-05,-1.11467e-05,3.08042e-05,-2.46105e-06,0
-3.30372e-05,1.19112e-05,-2.19214e-05,-1.12575e-05,1.75509e-05,-1.04714e-05,2.81294e-05,-3.15619e-06,0
-3.45403e-05,8.62207e-06,-2.73791e-05,-1.38628e-05,1.00439e-05,-1.10053e-05,2.58894e-05,-2.75263e-06,0
-3.48173e-05,5.47363e-06,-2.99101e-05,-1.22487e-05,3.59952e-06,-1.30889e-05,2.37653e-05,-2.61914e-06,0
-3.29018e-05,5.06145e-06,-2.81715e-05,-4.17121e-06,1.99929e-06,-1.46372e-05,2.21998e-05,-2.90037e-06,0
-3.0135e-05,6.67181e-06,-2.42894e-05,7.19021e-06,3.95704e-06,-1.46125e-05,2.07428e-05,-2.96401e-06,0
-2.88139e-05,6.88714e-06,-2.05963e-05,1.89967e-05,1.12823e-06,-1.34588e-05,1.84344e-05,-2.63658e-06,0
-2.89693e-05,5.57322e-06,-1.80368e-05,3.04835e-05,-1.3631e-05,-1.26718e-05,1.50123e-05,-1.97974e-06,0
-2.99364e-05,4.32378e-06,-1.58032e-05,3.89462e-05,-2.85816e-05,-1.22835e-05,1.15292e-05,-2.34425e-06,0
-3.08365e-05,6.12577e-06,-1.20866e-05,4.29682e-05,-2.42229e-05,-1.22801e-05,8.37601e-06,-3.46199e-06,0
-3.06448e-05,9.53918e-06,-7.30068e-06,4.21147e-05,-3.83502e-06,-1.2727e-05,6.03439e-06,-3.64581e-06,0
-2.97503e-05,1.11346e-05,-2.29653e-06,3.57953e-05,1.43466e-05,-1.3662e-05,4.65161e-06,-2.89102e-06,0
-2.91805e-05,1.19443e-05,-4.48959e-07,2.53864e-05,2.28162e-05,-1.28596e-05,3.69231e-06,-2.39336e-06,0
-2.86297e-05,1.18987e-05,-1.43892e-06,1.05664e-05,2.67167e-05,-9.69727e-06,3.98692e-06,-8.27783e-07,0
-2.82071e-05,1.06771e-05,-2.93817e-06,-9.70272e-06,2.91852e-05,-6.55874e-06,6.00121e-06,1.80374e-06,0
-2.65816e-05,1.18024e-05,-4.96661e-06,-2.74253e-05,2.95261e-05,-5.93354e-06,7.17278e-06,1.79389e-06,0
-2.57137e-05,1.3822e-05,-5.70457e-06,-3.45827e-05,2.69748e-05,-8.19683e-06,6.96098e-06,7.93786e-07,0
-2.48612e-05,1.47479e-05,-4.33242e-06,-3.24185e-05,2.23063e-05,-1.03903e-05,5.75232e-06,1.16587e-06,0
-2.32955e-05,1.63111e-05,-1.70891e-06,-2.37261e-05,1.93937e-05,-1.16436e-05,4.64643e-06,2.77875e-06,0
-2.29798e-05,1.70909e-05,-7.68057e-08,-1.59745e-05,1.87705e-05,-1.12766e-05,6.23344e-06,4.99895e-06,0
-2.34281e-05,1.87029e-05,2.53567e-07,-1.28843e-05,1.68588e-05,-1.02876e-05,9.26227e-06,5.1296e-06,0
