ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.05911e-05,1.89229e-05,-1.02474e-05,-2.16658e-05,2.26597e-05,-5.88201e-06,-8.11028e-06,-3.53173e-06,0
-3.06594e-05,1.24853e-05,-1.11462e-05,-1.93714e-05,2.25137e-05,-4.62555e-06,-5.61472e-06,-1.38027e-06,0
-3.05793e-05,5.56404e-06,-1.21589e-05,-1.74849e-05,2.10783e-05,-5.11116e-06,-4.21502e-06,2.14874e-06,0
-3.23111e-05,7.36663e-07,-1.30743e-05,-1.46041e-05,1.88239e-05,-7.80709e-06,-3.88292e-06,5.33929e-06,0
-3.35856e-05,-2.69101e-06,-1.21507e-05,-4.95148e-06,1.73749e-05,-1.21113e-05,-4.25251e-06,5.70559e-06,0
-3.32959e-05,-5.16856e-06,-1.09409e-05,1.17454e-05,1.64356e-05,-1.50823e-05,-1.95235e-06,4.48115e-06,0
-3.26891e-05,-4.40358e-06,-1.19315e-05,2.32462e-05,1.63145e-05,-1.55838e-05,3.12399e-06,3.93448e-06,0
-3.20258e-05,-9.3992e-07,-1.24152e-05,2.13315e-05,1.65493e-05,-1.51208e-05,7.00955e-06,4.44405e-06,0
-3.15063e-05,4.76327e-06,-1.0028e-05,1.12089e-05,1.48532e-05,-1.37021e-05,9.8904e-06,5.51148e-06,0
-3.11447e-05,9.39292e-06,-8.36554e-06,-2.28337e-08,1.34499e-05,-1.27049e-05,1.13558e-05,5.71809e-06,0
-3.04003e-05,1.24198e-05,-9.14329e-06,-5.67104e-06,1.48822e-05,-1.30421e-05,1.08518e-05,6.33422e-06,0
-2.91724e-05,1.37577e-05,-9.31206e-06,1.44613e-06,1.74649e-05,-1.38961e-05,7.66254e-06,6.59592e-06,0
-2.81859e-05,1.17782e-05,-8.31957e-06,1.79321e-05,1.8318e-05,-1.31521e-05,3.94656e-06,5.52158e-06,0
-2.78504e-05,8.08649e-06,-6.79373e-06,2.77603e-05,1.65474e-05,-1.11221e-05,-9.08057e-07,3.57832e-06,0
