ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.25114e-05,1.26711e-05,4.76761e-08,-9.06647e-07,8.70328e-06,-9.87285e-06,2.05518e-05,4.91072e-06,0
-3.21085e-05,1.41685e-05,4.44196e-07,-1.47982e-06,7.85912e-06,-1.00167e-05,2.05117e-05,5.45737e-06,0
-3.11597e-05,1.50944e-05,-5.08608e-07,-2.13252e-06,9.36949e-06,-9.58429e-06,2.00746e-05,5.32345e-06,0
-3.00089e-05,1.65598e-05,-6.55269e-07,-2.06603e-06,9.12969e-06,-8.78106e-06,1.94361e-05,4.53188e-06,0
-3.01275e-05,1.83087e-05,1.20625e-06,-1.85514e-06,6.6521e-06,-7.4511e-06,1.91839e-05,4.8926e-06,0
-3.09357e-05,2.01327e-05,4.13151e-06,-2.47356e-06,4.20685e-06,-6.58e-06,1.97231e-05,5.07778e-06,0
-3.16961e-05,2.3173e-05,6.35358e-06,-2.09124e-06,1.83415e-06,-7.53667e-06,1.96998e-05,3.3454e-06,0
-3.18853e-05,2.60719e-05,7.2827e-06,1.0068e-06,-8.24738e-07,-8.42695e-06,1.79588e-05,7.30263e-07,0
-3.2314e-05,2.62123e-05,7.31248e-06,5.97855e-06,-2.09743e-06,-7.82551e-06,1.57141e-05,-1.94937e-06,0
-3.23828e-05,2.50277e-05,5.84798e-06,9.60415e-06,-9.70278e-07,-7.34848e-06,1.40957e-05,-4.68244e-06,0
-3.19649e-05,2.47375e-05,1.67834e-06,1.09725e-05,3.51367e-07,-7.81987e-06,1.33454e-05,-5.0678e-06,0
-3.23291e-05,2.53159e-05,-3.08687e-06,9.07502e-06,7.76212e-07,-8.28408e-06,1.40633e-05,-2.93645e-06,0
-3.26143e-05,2.58112e-05,-5.68104e-06,4.54292e-06,1.89824e-06,-8.40235e-06,1.61935e-05,-1.60211e-06,0
-3.26707e-05,2.55847e-05,-6.92103e-06,1.53213e-06,1.07337e-06,-9.42694e-06,1.72499e-05,-2.33273e-06,0
-3.2504e-05,2.55891e-05,-7.69874e-06,2.03585e-06,9.17003e-07,-9.95412e-06,1.49713e-05,-3.21045e-06,0
-3.17839e-05,2.6283e-05,-7.34646e-06,2.03993e-06,2.96525e-06,-9.46851e-06,1.39078e-05,-1.20234e-06,0
-3.11891e-05,2.49904e-05,-6.62467e-06,9.42327e-07,3.79968e-06,-8.98147e-06,1.5916e-05,1.05726e-06,0
-2.8809e-05,2.09751e-05,-5.31779e-06,-1.964e-06,5.19987e-06,-8.50091e-06,1.73889e-05,1.25847e-06,0
-2.61043e-05,1.68694e-05,-3.99244e-06,-7.63512e-06,6.4888e-06,-7.77724e-06,1.78982e-05,2.66927e-06,0
-2.72434e-05,1.40124e-05,-3.00776e-06,-1.01123e-05,6.47729e-06,-7.49739e-06,1.76272e-05,4.89842e-06,0
-2.90817e-05,1.25072e-05,-2.58745e-06,-9.80634e-06,4.89164e-06,-9.19014e-06,1.62414e-05,5.40907e-06,0
-2.88125e-05,1.36872e-05,-3.49123e-06,-9.78744e-06,2.52043e-06,-1.17451e-05,1.49019e-05,5.42006e-06,0
-2.89055e-05,1.81968e-05,-3.16874e-06,-1.01765e-05,2.73841e-06,-1.27182e-05,1.56759e-05,7.05174e-06,0
-2.86165e-05,2.33943e-05,-2.28946e-06,-1.19202e-05,4.86146e-06,-1.18277e-05,1.69864e-05,8.38499e-06,0
-2.74294e-05,2.79486e-05,-2.43423e-06,-1.72633e-05,7.83246e-06,-1.00828e-05,1.63949e-05,7.94711e-06,0
-2.72286e-05,3.11351e-05,-3.86136e-06,-2.55419e-05,1.0561e-05,-8.08904e-06,1.42984e-05,5.73389e-06,0
-2.75569e-05,2.931e-05,-4.93625e-06,-2.93847e-05,1.28222e-05,-6.10057e-06,1.2219e-05,3.18428e-06,0
-2.85247e-05,2.20958e-05,-5.39956e-06,-2.59318e-05,1.40227e-05,-5.5009e-06,1.12872e-05,2.10874e-06,0
-3.01926e-05,1.07824e-05,-6.31539e-06,-1.9831e-05,1.26219e-05,-5.85639e-06,1.08733e-05,2.74692e-06,0
-3.16522e-05,3.24427e-07,-7.52344e-06,-1.78546e-05,8.95348e-06,-6.67847e-06,1.03486e-05,3.5006e-06,0
-3.11784e-05,-3.74841e-06,-8.24302e-06,-2.11236e-05,5.86759e-06,-9.13433e-06,9.85951e-06,2.15482e-06,0
-2.94012e-05,-1.56561e-06,-8.10232e-06,-2.29982e-05,6.43494e-06,-1.23928e-05,9.63087e-06,-3.13932e-07,0
-2.84636e-05,3.78133e-06,-8.25089e-06,-1.54123e-05,1.00829e-05,-1.41348e-05,9.28761e-06,-1.39937e-06,0
-2.85884e-05,9.90961e-06,-9.01819e-06,2.19544e-06,1.48326e-05,-1.29983e-05,8.95255e-06,-1.30599e-06,0
-2.81417e-05,1.48965e-05,-9.29911e-06,2.02163e-05,1.81734e-05,-1.16038e-05,9.42698e-06,-2.24546e-06,0
-2.69855e-05,1.7294e-05,-8.64117e-06,3.01314e-05,2.0012e-05,-1.23987e-05,1.1021e-05,-2.81689e-06,0
-2.63618e-05,1.64234e-05,-8.63948e-06,2.96699e-05,2.12313e-05,-1.34013e-05,1.24606e-05,-1.74456e-06,0
-2.65242e-05,1.3924e-05,-7.48022e-06,2.25967e-05,2.2321e-05,-1.27714e-05,1.28717e-05,-2.17618e-07,0
-2.78046e-05,1.38316e-05,-5.26306e-06,1.72789e-05,2.18249e-05,-1.15278e-05,1.28354e-05,1.22799e-06,0
-2.9293e-05,1.57443e-05,-4.30382e-06,1.61246e-05,2.16948e-05,-1.06793e-05,1.29234e-05,1.82954e-06,0
-2.92942e-05,1.64075e-05,-5.30115e-06,1.68456e-05,2.42993e-05,-1.03459e-05,1.20343e-05,8.19449e-07,0
-2.80379e-05,1.24913e-05,-5.72963e-06,2.00713e-05,2.74353e-05,-1.09962e-05,9.74786e-06,1.2332e-06,0
-2.64095e-05,7.73229e-06,-5.3896e-06,2.26515e-05,2.88279e-05,-1.16762e-05,7.31052e-06,2.25976e-06,0
-2.66938e-05,8.5245e-06,-6.15909e-06,2.14895e-05,2.75951e-05,-1.21583e-05,3.35127e-06,1.71894e-06,0
-2.89289e-05,1.10782e-05,-6.45289e-06,1.47595e-05,2.41981e-05,-1.18112e-05,9.46305e-07,1.31392e-06,0
-3.06382e-05,1.24742e-05,-5.99467e-06,3.54918e-06,1.92137e-05,-1.11183e-05,3.96533e-06,1.12335e-06,0
-3.15838e-05,1.2172e-05,-5.05018e-06,-7.50014e-06,1.52357e-05,-1.21229e-05,9.11952e-06,1.21073e-06,0
-3.0652e-05,9.87122e-06,-3.58952e-06,-1.45291e-05,1.39743e-05,-1.26848e-05,1.17227e-05,1.15237e-06,0
-2.86093e-05,9.32629e-06,-1.6014e-06,-1.1414e-05,1.33425e-05,-1.15028e-05,8.702e-06,1.18667e-06,0
-2.8111e-05,1.12507e-05,-1.56792e-06,-9.35427e-08,1.31537e-05,-1.04763e-05,1.23837e-06,1.55666e-06,0
-2.91511e-05,1.41772e-05,-2.36062e-06,8.01595e-06,1.32099e-05,-1.04288e-05,-5.02271e-06,2.05784e-06,0
-3.00619e-05,1.61434e-05,-1.78205e-06,8.94161e-06,1.2189e-05,-1.10951e-05,-6.29762e-06,3.03893e-06,0
-3.07129e-05,1.69769e-05,-1.18642e-06,8.17307e-06,1.18953e-05,-1.2253e-05,-2.57349e-06,3.97895e-06,0
-3.08286e-05,1.70223e-05,-1.30978e-06,1.1097e-05,1.31151e-05,-1.36053e-05,4.79757e-06,3.55445e-06,0
-3.01893e-05,1.68294e-05,-2.16904e-06,1.60685e-05,1.41416e-05,-1.46512e-05,1.41221e-05,3.16853e-06,0
