ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.55497e-05,-3.66761e-07,-2.38053e-05,-2.76962e-06,6.9983e-06,-8.1319e-06,-4.09481e-07,-3.66112e-06,0
-2.52668e-05,6.50335e-06,-2.21355e-05,-2.16182e-06,5.24206e-06,-9.25429e-06,9.49084e-06,-2.00177e-06,0
-2.62605e-05,1.20953e-05,-1.99095e-05,1.02266e-07,5.49001e-06,-1.01389e-05,1.94121e-05,-1.30936e-06,0
-2.77245e-05,1.49557e-05,-2.07624e-05,4.45522e-06,6.2508e-06,-1.09923e-05,2.69098e-05,-7.10531e-07,0
-2.92333e-05,1.81792e-05,-2.46689e-05,9.24846e-06,7.42524e-06,-1.0887e-05,2.37323e-05,2.0564e-07,0
-3.00936e-05,2.20393e-05,-2.83683e-05,1.08457e-05,9.86913e-06,-1.0081e-05,1.20285e-05,5.1471e-07,0
-2.90864e-05,2.41826e-05,-2.87957e-05,9.10685e-06,1.31258e-05,-9.63887e-06,4.43379e-06,-5.13954e-08,0
-2.82887e-05,2.37464e-05,-2.56426e-05,6.13739e-06,1.52733e-05,-1.02314e-05,9.33433e-06,-7.3736e-08,0
-2.99965e-05,2.25072e-05,-2.13693e-05,1.47452e-06,1.57207e-05,-1.19522e-05,2.3641e-05,8.8223e-07,0
-3.35628e-05,2.14703e-05,-1.8347e-05,-5.81538e-06,1.51195e-05,-1.4143e-05,3.70941e-05,1.19611e-06,0
-3.55517e-05,2.0945e-05,-1.73155e-05,-1.37139e-05,1.39879e-05,-1.49873e-05,4.35186e-05,7.67262e-07,0
-3.50031e-05,1.99391e-05,-1.78801e-05,-1.9827e-05,1.37193e-05,-1.46327e-05,4.2428e-05,1.10141e-06,0
-3.35814e-05,1.83654e-05,-1.83799e-05,-2.24399e-05,1.47657e-05,-1.5237e-05,3.7382e-05,1.40768e-06,0
-3.30953e-05,1.74306e-05,-1.68216e-05,-2.18064e-05,1.47142e-05,-1.64349e-05,3.2717e-05,1.88626e-07,0
-3.28657e-05,1.80128e-05,-1.28179e-05,-1.94489e-05,1.33781e-05,-1.7268e-05,3.03669e-05,-7.42101e-07,0
-3.21764e-05,1.85991e-05,-8.75857e-06,-1.8411e-05,1.38922e-05,-1.80804e-05,2.78417e-05,-2.88153e-07,0
-3.1275e-05,1.66823e-05,-5.66823e-06,-1.90396e-05,1.79295e-05,-1.89071e-05,2.48642e-05,2.49184e-07,0
-3.0719e-05,1.48273e-05,1.79253e-07,-1.77728e-05,2.38354e-05,-1.88716e-05,2.278e-05,7.71551e-07,0
-3.11818e-05,1.54783e-05,1.15541e-05,-1.45647e-05,2.68903e-05,-1.77957e-05,2.14445e-05,9.85474e-07,0
-3.23949e-05,1.50662e-05,2.68228e-05,-1.12236e-05,2.53816e-05,-1.64647e-05,2.0145e-05,1.77418e-06,0
-3.13644e-05,1.23021e-05,4.1502e-05,-8.72518e-06,2.2333e-05,-1.52461e-05,2.02788e-05,3.69028e-06,0
-2.9839e-05,1.01107e-05,5.20517e-05,-6.10288e-06,1.87068e-05,-1.30793e-05,1.99345e-05,5.09394e-06,0
-2.9515e-05,1.06873e-05,5.24833e-05,-2.62674e-06,1.55923e-05,-1.09192e-05,1.61405e-05,4.76286e-06,0
-2.86448e-05,1.10666e-05,3.71548e-05,-1.7756e-07,1.27256e-05,-1.04168e-05,9.69371e-06,3.10958e-06,0
-2.83856e-05,9.56476e-06,9.1118e-06,8.78466e-07,9.85983e-06,-1.00613e-05,5.08889e-06,1.30724e-06,0
-2.79036e-05,8.22084e-06,-2.32411e-05,2.53555e-06,7.92491e-06,-9.13099e-06,2.73925e-06,1.85409e-06,0
-2.71815e-05,8.03753e-06,-5.06285e-05,3.5008e-06,6.69262e-06,-8.63299e-06,1.15206e-06,5.02247e-06,0
-2.70181e-05,8.74042e-06,-6.65554e-05,2.26337e-06,7.00233e-06,-8.66814e-06,1.37399e-06,6.27623e-06,0
-2.70296e-05,9.48074e-06,-6.72824e-05,1.32647e-06,7.85499e-06,-7.52577e-06,1.42551e-06,6.03591e-06,0
-2.7114e-05,1.07526e-05,-5.65271e-05,9.75776e-07,9.02823e-06,-5.4249e-06,1.51789e-07,6.17247e-06,0
-2.72056e-05,1.26179e-05,-4.0719e-05,-3.4543e-07,9.79411e-06,-4.24858e-06,-9.13293e-07,5.93071e-06,0
-2.718e-05,1.49695e-05,-2.53164e-05,-3.3252e-06,9.87682e-06,-4.17233e-06,-9.83123e-07,5.16725e-06,0
-2.7282e-05,1.58555e-05,-1.33644e-05,-6.51086e-06,1.0251e-05,-5.38033e-06,-1.66494e-06,5.34802e-06,0
-2.69745e-05,1.57788e-05,-2.57214e-06,-8.92006e-06,1.08649e-05,-6.66143e-06,-4.71969e-06,5.44552e-06,0
-2.63827e-05,1.62773e-05,7.31854e-06,-9.7404e-06,1.04091e-05,-6.65073e-06,-7.74874e-06,4.06002e-06,0
-2.71714e-05,1.70627e-05,1.40164e-05,-8.86364e-06,8.25749e-06,-4.71194e-06,-5.11287e-06,3.13712e-06,0
-2.98549e-05,1.75464e-05,1.71009e-05,-7.14568e-06,6.94674e-06,-2.90442e-06,3.70317e-06,3.56401e-06,0
-3.26552e-05,1.90314e-05,1.76247e-05,-5.79492e-06,7.76919e-06,-3.70581e-06,1.39418e-05,4.42116e-06,0
-3.4033e-05,2.23536e-05,1.60853e-05,-4.9212e-06,9.07278e-06,-5.73734e-06,2.06646e-05,4.72289e-06,0
-3.41528e-05,2.52667e-05,1.53494e-05,-3.91583e-06,9.07427e-06,-6.39203e-06,2.39195e-05,5.537e-06,0
-3.45651e-05,2.55857e-05,1.87035e-05,1.04676e-06,8.42731e-06,-5.97973e-06,2.52234e-05,6.83506e-06,0
-3.57956e-05,2.35627e-05,2.57007e-05,1.866e-05,8.42033e-06,-6.16424e-06,2.38888e-05,8.16465e-06,0
-3.61932e-05,2.13913e-05,3.07933e-05,4.34739e-05,1.07659e-05,-6.12384e-06,2.08315e-05,8.657e-06,0
-3.48159e-05,2.09857e-05,2.6295e-05,5.51581e-05,1.47335e-05,-5.48723e-06,1.84911e-05,7.87301e-06,0
-3.23301e-05,2.23295e-05,9.14536e-06,4.43271e-05,1.73816e-05,-5.23211e-06,1.65775e-05,7.8024e-06,0
-3.03105e-05,2.2203e-05,-1.4571e-05,2.33409e-05,1.86145e-05,-7.24783e-06,1.51091e-05,9.37099e-06,0
-3.12426e-05,1.97962e-05,-3.82292e-05,8.69862e-06,1.68763e-05,-8.49339e-06,1.24245e-05,1.0564e-05,0
-3.40362e-05,1.93555e-05,-5.41349e-05,2.77538e-06,1.34325e-05,-5.19611e-06,5.26712e-06,1.1324e-05,0
-3.46829e-05,2.20497e-05,-5.57772e-05,-2.77284e-06,1.1337e-05,-2.78968e-06,-1.85238e-06,1.026e-05,0
-3.38329e-05,2.26805e-05,-4.84573e-05,-1.12399e-05,1.11403e-05,-3.30139e-06,-2.46205e-06,7.24577e-06,0
-3.34389e-05,2.14475e-05,-4.03496e-05,-2.01726e-05,1.42676e-05,-4.01488e-06,5.83893e-07,6.31948e-06,0
