ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.65146e-05,1.91461e-05,-4.99864e-06,-1.00798e-05,9.43107e-06,-5.98768e-06,1.57985e-05,-4.99039e-06,0
-2.79348e-05,2.24731e-05,-4.14352e-06,-1.11882e-05,8.36649e-06,-8.50872e-06,1.63248e-05,-4.51621e-06,0
-2.84767e-05,2.66735e-05,-1.95388e-06,-1.19414e-05,7.48899e-06,-1.28116e-05,1.698e-05,-4.58075e-06,0
-2.94855e-05,2.74071e-05,-1.3805e-06,-9.31563e-06,7.40957e-06,-1.53176e-05,1.66377e-05,-6.23276e-06,0
-3.18079e-05,2.43423e-05,-2.16739e-06,-3.97402e-06,6.9998e-06,-1.48898e-05,1.57849e-05,-7.89343e-06,0
-3.30592e-05,2.09521e-05,-2.75632e-06,1.77485e-06,6.18503e-06,-1.4059e-05,1.54681e-05,-8.65211e-06,0
-3.33232e-05,1.88846e-05,-3.00549e-06,8.10565e-06,6.06017e-06,-1.39069e-05,1.44956e-05,-7.72408e-06,0
-3.39197e-05,1.77489e-05,-4.22757e-06,1.20401e-05,5.82995e-06,-1.33449e-05,1.26265e-05,-6.16168e-06,0
-3.38232e-05,1.7899e-05,-5.32742e-06,1.1549e-05,4.257e-06,-1.19645e-05,1.14028e-05,-5.99786e-06,0
-3.29543e-05,1.97026e-05,-6.18659e-06,8.37797e-06,2.90528e-06,-1.1257e-05,1.1263e-05,-6.33329e-06,0
-3.2719e-05,2.18027e-05,-5.93881e-06,5.73804e-06,2.8568e-06,-1.11468e-05,1.1526e-05,-6.17744e-06,0
-3.40008e-05,2.37979e-05,-6.46979e-06,4.96634e-06,2.55625e-06,-1.06973e-05,1.13394e-05,-6.11836e-06,0
-3.51148e-05,2.61966e-05,-8.79602e-06,6.70973e-06,1.09566e-06,-1.01096e-05,9.41753e-06,-5.97134e-06,0
-3.55363e-05,2.88663e-05,-1.07096e-05,1.01698e-05,9.68571e-07,-1.08178e-05,4.71083e-06,-4.56905e-06,0
