ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.88058e-05,1.32494e-05,-7.27029e-06,-4.4318e-06,-1.00849e-05,-2.87965e-05,-2.82998e-05,-6.76707e-06,0
-3.95192e-05,2.40223e-05,-8.87677e-06,2.47996e-05,-8.02404e-06,-2.14428e-05,-5.24246e-05,-6.34391e-06,0
-3.7736e-05,2.96043e-05,-9.01498e-06,5.74806e-05,-3.92029e-06,-9.63258e-06,-5.25331e-05,-5.04368e-06,0
-3.05984e-05,3.25042e-05,-8.57523e-06,7.49839e-05,-4.90981e-07,-2.13279e-06,-2.31682e-05,-4.25859e-06,0
-2.33748e-05,2.29097e-05,-8.5443e-06,6.80648e-05,1.48509e-06,-8.07598e-06,1.54038e-05,-3.36734e-06,0
-2.59661e-05,5.75658e-06,-9.82563e-06,4.44599e-05,1.9182e-06,-2.82247e-05,4.61489e-05,-6.28697e-07,0
-3.76794e-05,-1.96628e-05,-1.04224e-05,2.181e-05,-1.03013e-06,-4.62534e-05,6.5573e-05,3.02539e-06,0
-4.90057e-05,-4.16099e-05,-7.62951e-06,8.14952e-06,-8.2125e-06,-5.08026e-05,7.52106e-05,4.71765e-06,0
-5.30411e-05,-1.75409e-05,-3.99286e-06,-7.41779e-06,-8.30314e-06,-4.71478e-05,7.53084e-05,4.55646e-06,0
-5.35554e-05,3.10042e-05,-1.38134e-06,-2.80481e-05,1.34436e-05,-4.56012e-05,6.89235e-05,3.62992e-06,0
-5.15251e-05,5.19174e-05,7.92076e-08,-4.4674e-05,4.18256e-05,-4.07071e-05,6.3238e-05,2.13359e-06,0
-4.39896e-05,4.30096e-05,2.8093e-07,-5.46002e-05,4.59705e-05,-2.47432e-05,5.82435e-05,6.12934e-07,0
-3.69842e-05,3.01486e-05,-1.4589e-06,-6.38154e-05,2.90405e-05,-8.6442e-06,4.82021e-05,4.73736e-06,0
-3.58824e-05,3.80785e-05,-2.96864e-06,-6.79894e-05,1.26516e-05,1.37239e-05,3.50168e-05,1.78994e-05,0
-4.29492e-05,7.87188e-05,-4.26321e-06,-6.04807e-05,8.71397e-06,3.26538e-05,2.70385e-05,3.11291e-05,0
-4.93632e-05,0.000131239,-8.54268e-06,-4.25931e-05,1.20202e-05,2.06102e-05,2.56475e-05,3.45173e-05,0
-4.69473e-05,0.000151525,-1.44675e-05,-2.03475e-05,1.00853e-05,-9.27029e-06,2.3585e-05,2.60979e-05,0
-3.82021e-05,0.000117169,-2.00427e-05,-3.77824e-06,5.11868e-07,-3.11288e-05,1.71841e-05,1.40978e-05,0
-2.75137e-05,3.51787e-05,-2.59773e-05,5.64439e-06,-1.11032e-05,-3.22227e-05,8.72277e-06,5.08256e-06,0
-1.43302e-05,-5.10204e-05,-3.11414e-05,9.025e-06,-1.7326e-05,-1.35859e-05,7.12657e-07,-2.48128e-06,0
-2.99669e-06,-0.000110274,-3.19493e-05,5.993e-06,-1.80738e-05,9.01207e-06,-1.15202e-05,-5.11962e-06,0
-3.90203e-06,-0.000129972,-2.90057e-05,-2.75413e-06,-1.69115e-05,1.37604e-05,-3.9619e-05,5.23489e-06,0
-1.41338e-05,-0.000106549,-2.65194e-05,-9.85113e-06,-1.52491e-05,-1.90769e-06,-7.83439e-05,2.09857e-05,0
-2.17519e-05,-5.17893e-05,-2.50878e-05,-6.34972e-06,-9.70042e-06,-2.0735e-05,-9.89089e-05,2.43533e-05,0
-2.39237e-05,1.99849e-06,-2.38659e-05,9.46653e-06,1.02258e-06,-2.8141e-05,-7.95468e-05,1.00115e-05,0
-2.7319e-05,2.67183e-05,-2.32095e-05,2.92957e-05,1.00193e-05,-2.36728e-05,-3.19274e-05,-1.1874e-05,0
-3.24009e-05,1.35064e-05,-2.3509e-05,4.34831e-05,1.3624e-05,-1.58115e-05,1.56416e-05,-3.10131e-05,0
