ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.63605e-05,3.46208e-05,-1.44062e-05,-4.93239e-06,2.44109e-05,-1.88515e-05,8.05239e-06,2.50583e-06,0
-2.5099e-05,3.84071e-05,-1.21763e-05,1.60995e-06,2.2174e-05,-1.84138e-05,8.69678e-06,1.79659e-06,0
-2.51796e-05,4.8026e-05,-8.58114e-06,4.10484e-06,2.12212e-05,-1.60128e-05,9.39608e-06,1.89512e-06,0
-2.6964e-05,4.71821e-05,-4.95827e-06,3.78964e-06,2.04605e-05,-1.39133e-05,7.85136e-06,1.00036e-06,0
-2.79625e-05,4.15079e-05,-2.51642e-06,3.42471e-06,1.86876e-05,-1.18686e-05,6.4873e-06,4.77348e-07,0
-2.70028e-05,4.32207e-05,-1.48682e-06,4.50176e-06,1.72991e-05,-1.01195e-05,8.31678e-06,2.49403e-06,0
-2.65892e-05,5.02114e-05,1.01354e-06,5.7836e-06,1.54869e-05,-8.90623e-06,1.08559e-05,5.43524e-06,0
-2.83435e-05,4.71197e-05,3.76222e-06,5.16007e-06,1.37233e-05,-7.60466e-06,1.21936e-05,5.61118e-06,0
-3.10664e-05,2.44348e-05,3.65005e-06,2.70158e-06,1.39347e-05,-8.84483e-06,1.23036e-05,5.17571e-06,0
-3.23084e-05,-1.31006e-05,1.50404e-06,1.58049e-07,1.22998e-05,-1.39162e-05,1.13905e-05,5.64166e-06,0
-3.28522e-05,-5.03112e-05,3.90847e-07,-2.63486e-06,8.31071e-06,-1.72611e-05,1.08684e-05,7.20096e-06,0
-3.43169e-05,-8.3412e-05,6.04964e-06,-6.42045e-06,6.14247e-06,-1.62067e-05,1.12057e-05,9.54541e-06,0
-3.54306e-05,-0.000116493,1.77741e-05,-9.10538e-06,6.92422e-06,-1.42482e-05,1.10145e-05,9.77256e-06,0
-3.69728e-05,-0.000137908,3.1144e-05,-9.18839e-06,8.03319e-06,-1.28053e-05,1.03945e-05,8.2806e-06,0
-4.0717e-05,-0.000135317,4.57982e-05,-8.32456e-06,7.44261e-06,-1.16876e-05,1.04373e-05,8.14809e-06,0
-4.19397e-05,-0.000110911,5.47141e-05,-9.53049e-06,5.15163e-06,-1.00825e-05,1.10451e-05,8.28756e-06,0
-4.00453e-05,-8.09516e-05,4.99554e-05,-1.04773e-05,3.23662e-06,-9.4117e-06,1.16681e-05,6.62814e-06,0
