ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-7.08929e-05,1.32422e-05,-2.85306e-05,7.21792e-06,6.77298e-06,-4.97814e-06,5.28284e-06,8.1792e-06,0
-4.29812e-05,0.000113348,-3.51915e-05,-1.46799e-05,5.87237e-06,-6.8756e-06,1.04054e-05,2.54788e-05,0
-2.30841e-05,0.000152297,-3.28111e-05,-3.07583e-05,8.44208e-06,-8.06071e-06,1.3297e-05,4.10235e-05,0
-9.05188e-06,0.000142571,-2.23615e-05,-4.06007e-05,1.25155e-05,-8.32423e-06,1.33369e-05,3.84304e-05,0
2.95405e-06,0.000139005,-1.13582e-05,-6.48872e-05,1.23681e-05,-7.25235e-06,1.14535e-05,1.9483e-05,0
1.03041e-05,0.000124087,-6.21771e-06,-0.000116833,9.70639e-06,-4.97685e-06,1.03605e-05,-1.94608e-06,0
1.03112e-05,6.6314e-05,-7.03214e-06,-0.000162357,8.8167e-06,-1.76014e-06,1.08784e-05,-1.82075e-05,0
5.1558e-06,-1.9274e-05,-1.0281e-05,-0.000140588,1.20842e-05,1.17253e-06,1.29282e-05,-2.85032e-05,0
-3.17681e-06,-0.000103391,-1.27268e-05,-3.61485e-05,2.06913e-05,1.68057e-07,1.44268e-05,-3.52384e-05,0
-2.111e-05,-0.000162767,-1.48161e-05,8.46345e-05,2.95356e-05,-7.05271e-06,1.50886e-05,-3.8772e-05,0
-5.02791e-05,-0.000175875,-1.5489e-05,0.000148276,3.31552e-05,-1.64275e-05,1.61291e-05,-3.85234e-05,0
-7.98143e-05,-0.000153827,-1.0478e-05,0.000150188,3.29877e-05,-2.16278e-05,1.67756e-05,-3.31711e-05,0
-9.68063e-05,-0.000139349,3.86019e-06,0.000131455,3.33139e-05,-2.06143e-05,1.49671e-05,-2.25339e-05,0
-9.79461e-05,-0.00014478,2.19606e-05,9.17645e-05,3.13289e-05,-1.62189e-05,1.12575e-05,-1.03744e-05,0
-8.91083e-05,-0.000150238,3.56777e-05,9.68709e-06,2.3517e-05,-1.42271e-05,6.93065e-06,-3.31075e-07,0
