ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
2.47699e-06,4.52267e-06,-9.28549e-06,-2.03948e-05,-4.89742e-05,-3.47336e-06,6.9258e-05,-4.78312e-06,2
2.81261e-06,2.00051e-06,-7.31066e-06,-2.06596e-05,-1.94116e-05,-8.02916e-06,5.9771e-05,-5.24328e-06,2
-4.8818e-06,3.97091e-06,-8.93708e-06,-2.38138e-05,-4.61256e-06,-6.60363e-06,3.34788e-05,-5.27917e-06,2
-1.83201e-05,8.68323e-06,-1.2415e-05,-2.20451e-05,-1.1686e-05,-3.89647e-06,3.28421e-06,-6.79993e-06,2
-3.67423e-05,1.19741e-05,-1.60782e-05,-1.07274e-05,-1.87811e-05,3.43747e-06,-1.9266e-05,-8.52405e-06,2
-5.4043e-05,1.39643e-05,-1.78963e-05,9.93323e-06,-6.13225e-06,1.09129e-05,-2.71105e-05,-9.08512e-06,2
-6.36448e-05,1.62652e-05,-1.51519e-05,3.05706e-05,2.70607e-05,4.13731e-06,-2.42422e-05,-8.63238e-06,2
-6.23751e-05,1.71294e-05,-1.02679e-05,3.72597e-05,6.96735e-05,-5.96327e-06,-1.9114e-05,-7.81845e-06,2
-5.53158e-05,1.40178e-05,-6.75345e-06,2.99635e-05,9.89798e-05,2.61036e-06,-1.54826e-05,-6.11348e-06,2
-5.2595e-05,8.1234e-06,-6.0007e-06,1.84022e-05,9.89784e-05,2.17037e-05,-1.34347e-05,-5.10211e-06,2
-5.61629e-05,3.87941e-06,-7.30043e-06,9.31277e-06,7.58612e-05,2.38448e-05,-1.15546e-05,-4.61979e-06,2
-5.95974e-05,3.27216e-06,-8.13841e-06,9.18441e-06,5.25147e-05,-7.55167e-07,-7.23359e-06,-2.95351e-06,2
-5.82269e-05,4.24672e-06,-6.34265e-06,1.93505e-05,4.63692e-05,-3.59202e-05,1.61054e-06,-9.05742e-07,2
-4.96352e-05,6.9117e-06,-7.85553e-07,3.05196e-05,5.48281e-05,-5.87782e-05,1.1965e-05,-9.27141e-07,2
-3.65405e-05,1.45286e-05,5.13884e-06,3.34602e-05,4.65222e-05,-6.05924e-05,2.34889e-05,-2.25886e-06,2
-2.85643e-05,2.10932e-05,5.57024e-06,2.65183e-05,2.25188e-06,-4.98775e-05,3.32091e-05,-1.683e-06,2
-2.90136e-05,2.20428e-05,-2.86827e-07,1.6745e-05,-4.37521e-05,-3.87864e-05,3.54045e-05,-1.77884e-06,2
-3.09887e-05,2.01049e-05,-6.36092e-06,1.09558e-05,-4.4236e-05,-3.0143e-05,3.05114e-05,-4.04583e-06,2
-2.81253e-05,1.98542e-05,-4.82373e-06,8.26773e-06,-1.56988e-05,-1.8936e-05,2.45064e-05,-7.19283e-06,2
-1.81072e-05,2.31731e-05,1.79761e-06,1.57868e-05,-1.48404e-06,-8.85062e-06,2.18625e-05,-9.28175e-06,2
-4.52085e-06,2.24729e-05,4.2327e-06,2.83263e-05,-1.16573e-06,-6.80799e-06,2.30319e-05,-7.23917e-06,2
7.86391e-07,1.7079e-05,1.24083e-06,2.72142e-05,-5.33793e-06,-1.30653e-05,2.4815e-05,-2.89463e-06,2
-2.87709e-06,1.69063e-05,-1.72153e-06,1.77616e-05,-1.58355e-06,-2.13462e-05,2.45695e-05,8.3247e-07,2
-8.54028e-06,2.46089e-05,-2.54026e-06,8.44214e-06,7.25655e-06,-2.14853e-05,2.62094e-05,2.94244e-06,2
