ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.38009e-05,1.02521e-05,-2.35303e-05,0.00012209,2.19841e-05,-1.02962e-05,-6.68508e-05,2.11765e-05,4
-2.48697e-05,1.06489e-05,-2.1965e-05,0.00019784,1.95851e-05,-8.83009e-06,-5.50162e-05,2.02078e-05,4
-2.5293e-05,1.09996e-05,-1.80142e-05,7.83101e-05,1.69231e-05,-6.41177e-06,-7.49247e-06,1.92225e-05,4
-2.41932e-05,1.10375e-05,-1.09616e-05,-2.17564e-05,1.36641e-05,-5.24174e-06,0.000102971,1.96835e-05,4
-2.49557e-05,1.15031e-05,-1.64852e-06,-7.20519e-06,8.22126e-06,-6.97254e-06,0.00018717,2.58853e-05,4
-2.77387e-05,1.26823e-05,2.63963e-06,-6.8526e-06,2.55275e-06,-1.06875e-05,0.000154031,3.83333e-05,4
-2.94926e-05,1.48728e-05,-3.06264e-07,-3.58708e-05,1.05268e-07,-1.24861e-05,4.14257e-05,4.95626e-05,4
-3.06396e-05,1.50629e-05,-1.93148e-06,0.000183614,-8.5842e-08,-1.23725e-05,-3.88469e-05,5.84955e-05,4
-3.31765e-05,1.00956e-05,2.22411e-06,0.000632195,-2.33579e-06,-1.72631e-05,-5.41792e-05,7.08423e-05,4
-3.593e-05,5.10262e-06,4.45966e-06,0.000833159,-6.43087e-06,-2.58842e-05,-4.0974e-05,8.17955e-05,4
-3.58221e-05,4.47841e-06,-2.70479e-06,0.000341382,-2.94134e-06,-2.6265e-05,-2.2895e-05,8.53108e-05,4
-3.14583e-05,8.85368e-06,-1.76141e-05,-0.000524089,1.14687e-05,-1.38502e-05,-2.0474e-05,8.00843e-05,4
-2.57291e-05,1.34767e-05,-3.31959e-05,-0.0010291,2.54491e-05,2.7349e-06,-1.25793e-05,6.16239e-05,4
-2.3769e-05,1.42101e-05,-4.32758e-05,-0.000983066,2.71595e-05,1.13881e-05,1.08171e-05,3.14303e-05,4
-2.66173e-05,1.24467e-05,-4.55105e-05,-0.00063189,1.91179e-05,1.07552e-05,3.72832e-05,-4.21051e-06,4
-3.10703e-05,1.08578e-05,-4.20534e-05,-0.000297011,1.04534e-05,6.53957e-06,5.88618e-05,-4.11597e-05,4
-3.31865e-05,1.14888e-05,-3.66387e-05,-9.74615e-05,7.87337e-06,2.14205e-06,7.53151e-05,-7.8086e-05,4
