ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.25598e-05,5.11085e-06,-1.22104e-05,7.29818e-05,9.51064e-06,-2.20874e-05,-9.03928e-05,4.01125e-06,4
-3.68538e-05,-2.37628e-07,-2.04934e-05,0.000153867,-9.42645e-07,-2.61096e-05,-6.77824e-05,5.75514e-06,4
-3.86542e-05,-2.70546e-06,-2.80897e-05,0.000213587,-6.2707e-06,-2.83773e-05,-4.68367e-05,6.88877e-06,4
-3.7761e-05,-2.55632e-06,-3.03085e-05,0.000228077,-3.93951e-06,-2.61549e-05,-3.12506e-05,7.21445e-06,4
-3.36018e-05,-1.74281e-07,-2.87269e-05,0.000195049,6.98709e-06,-1.47107e-05,-1.54949e-05,7.42986e-06,4
-2.67893e-05,5.19092e-06,-2.8343e-05,0.000143103,2.1024e-05,3.92234e-06,6.74344e-06,8.5731e-06,4
-1.85154e-05,1.26389e-05,-2.66897e-05,8.33712e-05,3.18611e-05,1.96113e-05,2.72063e-05,1.04571e-05,4
-1.17937e-05,1.95976e-05,-1.84713e-05,1.78784e-05,3.58691e-05,2.49639e-05,4.05988e-05,1.20119e-05,4
-9.18361e-06,2.34845e-05,-7.10032e-06,5.14079e-05,3.46939e-05,2.12364e-05,4.67308e-05,1.29694e-05,4
-1.09234e-05,2.36733e-05,-1.32765e-06,0.000211282,3.04494e-05,1.17363e-05,4.47868e-05,1.32419e-05,4
-1.5541e-05,2.11912e-05,-3.06637e-06,0.000348161,2.54363e-05,9.77996e-07,3.35966e-05,1.32025e-05,4
-2.08162e-05,1.9164e-05,-5.15371e-06,0.000256151,2.18975e-05,-6.45143e-06,2.03974e-05,1.39166e-05,4
-2.48885e-05,1.87199e-05,-1.7691e-06,-5.2701e-05,1.94774e-05,-8.652e-06,1.64829e-05,1.53773e-05,4
-2.72534e-05,1.82586e-05,5.77576e-06,-0.00025132,1.5851e-05,-8.54712e-06,3.05784e-05,1.65052e-05,4
-2.9005e-05,1.56613e-05,1.20384e-05,-1.91588e-05,1.18111e-05,-8.93494e-06,6.36624e-05,1.61451e-05,4
-2.91063e-05,1.23309e-05,9.37152e-06,0.00044628,1.06464e-05,-9.06258e-06,9.70366e-05,1.58468e-05,4
-2.79721e-05,1.06892e-05,-1.56434e-06,0.00074022,1.27093e-05,-7.8789e-06,0.000102612,1.81641e-05,4
-2.67351e-05,1.1225e-05,-1.10234e-05,0.000513454,1.35544e-05,-6.4049e-06,8.69985e-05,2.22735e-05,4
-2.69187e-05,1.22497e-05,-1.64343e-05,-0.000265001,1.09959e-05,-4.00656e-06,6.69586e-05,2.61173e-05,4
-2.96128e-05,1.22565e-05,-1.5887e-05,-0.000762183,8.40092e-06,-3.04234e-06,3.17338e-05,2.85529e-05,4
-3.23442e-05,1.19965e-05,-6.86644e-06,-0.000517252,7.01865e-06,-4.33731e-06,-2.38766e-05,3.01401e-05,4
-3.31843e-05,1.05426e-05,7.32206e-06,1.95346e-05,4.52577e-06,-6.65684e-06,-8.19823e-05,3.13424e-05,4
-3.37067e-05,8.8473e-06,1.6871e-05,0.000377536,3.3957e-06,-1.14966e-05,-0.000119606,3.01773e-05,4
-3.3837e-05,8.54824e-06,1.09673e-05,0.000372863,6.46786e-06,-1.87202e-05,-0.000130284,3.07955e-05,4
-3.46617e-05,8.4659e-06,-8.21988e-06,0.000271226,1.07171e-05,-2.6376e-05,-9.67916e-05,4.22497e-05,4
-3.67902e-05,8.06473e-06,-2.70682e-05,0.000161066,1.2841e-05,-2.9121e-05,-7.29531e-06,6.13544e-05,4
-3.82352e-05,9.89825e-06,-3.38013e-05,-7.01016e-05,1.34168e-05,-2.38842e-05,8.32569e-05,7.48477e-05,4
-3.63211e-05,1.44183e-05,-2.52077e-05,-0.000352877,1.57612e-05,-1.46227e-05,0.000102397,7.50899e-05,4
-3.21146e-05,1.83963e-05,-8.35329e-06,-0.000397073,1.97609e-05,-8.29705e-06,5.35637e-05,6.04165e-05,4
-2.87537e-05,2.0494e-05,9.42255e-06,-0.000113382,2.28686e-05,-8.01138e-06,-1.50708e-05,3.53035e-05,4
-2.65531e-05,2.09735e-05,2.52601e-05,0.000272329,2.3634e-05,-1.14176e-05,-5.74027e-05,7.23866e-06,4
-2.60782e-05,2.04854e-05,3.56919e-05,0.000677175,2.31243e-05,-1.66989e-05,-6.12179e-05,-1.61122e-05,4
-2.82457e-05,1.8576e-05,3.91632e-05,0.00104104,2.06128e-05,-2.40577e-05,-4.6826e-05,-3.31955e-05,4
-3.28088e-05,1.5337e-05,3.52841e-05,0.000993002,1.58159e-05,-2.99482e-05,-2.98621e-05,-4.68875e-05,4
-3.6956e-05,1.19611e-05,2.22429e-05,0.00026759,9.16933e-06,-2.99342e-05,-5.48711e-06,-5.83531e-05,4
-3.86662e-05,9.20328e-06,-7.15878e-07,-0.000734455,1.52754e-06,-2.23717e-05,2.47343e-05,-6.69079e-05,4
-3.66959e-05,8.10629e-06,-2.69765e-05,-0.00177306,-3.55879e-06,-9.01801e-06,3.32185e-05,-7.22276e-05,4
-3.25397e-05,9.56089e-06,-4.24162e-05,-0.00281993,-3.771e-07,5.30588e-06,1.40807e-05,-7.83834e-05,4
-2.8792e-05,1.28969e-05,-3.80656e-05,-0.00304332,1.14791e-05,1.36009e-05,7.80129e-06,-8.42436e-05,4
-2.78257e-05,1.61419e-05,-2.06593e-05,-0.00159318,2.26853e-05,1.21497e-05,4.35646e-05,-8.34898e-05,4
-2.94502e-05,1.74782e-05,-5.28606e-06,0.000630683,2.47984e-05,5.29572e-06,8.61803e-05,-7.5343e-05,4
-3.09856e-05,1.61052e-05,1.28974e-06,0.00183587,2.02733e-05,-3.16988e-06,9.40237e-05,-6.66081e-05,4
-3.12909e-05,1.24228e-05,3.26631e-06,0.00164849,1.59839e-05,-1.43109e-05,8.88862e-05,-6.1496e-05,4
-3.30532e-05,6.12759e-06,-1.18922e-06,0.00115006,1.08017e-05,-2.66548e-05,9.8093e-05,-5.79702e-05,4
-3.79934e-05,-2.07463e-06,-2.19976e-05,0.000903782,-2.01664e-08,-3.46315e-05,8.74933e-05,-5.14583e-05,4
-4.25146e-05,-1.02043e-05,-5.75547e-05,0.000666035,-1.33759e-05,-3.46238e-05,4.33008e-05,-4.17051e-05,4
-4.34314e-05,-1.33279e-05,-8.27675e-05,0.000205882,-1.92767e-05,-2.71874e-05,6.20099e-06,-3.3428e-05,4
-4.06535e-05,-9.07031e-06,-7.77354e-05,-0.000246334,-1.48595e-05,-1.98801e-05,-8.76549e-06,-2.79794e-05,4
-3.45265e-05,-8.96458e-07,-4.56718e-05,-0.000257164,-6.67353e-06,-1.65478e-05,-2.38854e-05,-2.38719e-05,4
-2.71239e-05,7.73506e-06,-5.61408e-06,0.000161044,2.78447e-07,-1.42804e-05,-4.37514e-05,-1.87014e-05,4
-2.27922e-05,1.34593e-05,1.75835e-05,0.00045262,5.2486e-06,-1.08823e-05,-5.44333e-05,-9.56372e-06,4
-2.11042e-05,1.48813e-05,2.26281e-05,0.000248772,1.01255e-05,-7.04963e-06,-4.53171e-05,4.82844e-06,4
-1.99661e-05,1.36913e-05,2.05279e-05,-0.000119779,1.50159e-05,-5.69765e-06,-2.15533e-05,2.03251e-05,4
-2.08808e-05,1.14839e-05,1.58949e-05,-0.000266716,1.4967e-05,-8.43053e-06,8.34861e-06,3.23492e-05,4
-2.43053e-05,9.34112e-06,7.9672e-06,-0.000199688,9.10334e-06,-1.24533e-05,3.754e-05,4.34581e-05,4
-2.70304e-05,7.32262e-06,-3.2771e-06,-9.99423e-05,4.10931e-06,-1.02615e-05,5.75684e-05,5.28098e-05,4
-2.68693e-05,7.24177e-06,-1.29798e-05,1.21335e-05,5.64278e-06,-1.59237e-06,6.54368e-05,6.07772e-05,4
-2.52474e-05,1.02473e-05,-1.7042e-05,4.14812e-05,1.40674e-05,7.50537e-06,5.86941e-05,6.77437e-05,4
-2.40623e-05,1.38955e-05,-1.65489e-05,-0.000156744,2.57238e-05,1.1963e-05,3.86877e-05,7.20194e-05,4
-2.31408e-05,1.71576e-05,-1.49388e-05,-0.000419257,3.53717e-05,1.18912e-05,1.3395e-05,7.35325e-05,4
-2.08998e-05,2.20711e-05,-1.12688e-05,-0.00035737,4.00761e-05,8.82345e-06,-6.25095e-06,7.11906e-05,4
-1.71914e-05,2.92545e-05,-2.74699e-06,1.03863e-05,4.04182e-05,3.821e-06,-1.72234e-05,6.09416e-05,4
-1.4585e-05,3.40155e-05,9.38492e-06,0.000284099,3.89951e-05,-6.77803e-07,-1.98324e-05,4.08182e-05,4
-1.48565e-05,3.37909e-05,1.83061e-05,0.000254443,3.62118e-05,-2.33223e-06,-1.41557e-05,1.47944e-05,4
-1.71703e-05,3.09427e-05,1.96171e-05,7.44631e-05,3.06938e-05,-7.51121e-07,4.0986e-06,-1.59199e-05,4
-2.02189e-05,2.69845e-05,1.36242e-05,-9.50007e-05,2.15919e-05,-9.52107e-07,3.13344e-05,-4.73943e-05,4
-2.46384e-05,2.11272e-05,4.89274e-06,-0.000167904,9.54082e-06,-8.8074e-06,5.09307e-05,-7.25055e-05,4
-3.11126e-05,1.42225e-05,-3.48609e-06,-3.70152e-05,-3.5172e-06,-2.22283e-05,5.151e-05,-8.25966e-05,4
-3.68583e-05,7.48814e-06,-1.23637e-05,0.000239008,-1.51072e-05,-3.06362e-05,5.27781e-05,-7.13247e-05,4
-3.90215e-05,4.55245e-06,-1.97715e-05,0.00041164,-2.11593e-05,-2.78018e-05,6.83903e-05,-4.72062e-05,4
-3.83361e-05,6.10002e-06,-2.35009e-05,0.000158521,-1.57778e-05,-1.75082e-05,7.41492e-05,-3.01503e-05,4
-3.52423e-05,8.83131e-06,-2.51361e-05,-0.000426978,1.05436e-06,-5.6356e-06,5.75615e-05,-2.75526e-05,4
-3.18848e-05,1.33759e-05,-2.56282e-05,-0.000727223,1.96709e-05,4.17491e-06,2.8129e-05,-3.42847e-05,4
-3.27741e-05,1.56998e-05,-2.70319e-05,-0.000540997,2.77809e-05,4.90788e-06,-1.40072e-06,-3.95842e-05,4
-3.64596e-05,1.44651e-05,-2.70617e-05,-0.000237964,2.55475e-05,-4.19637e-06,-3.08065e-05,-3.42053e-05,4
-4.01184e-05,1.21388e-05,-2.32761e-05,-8.34853e-05,2.10106e-05,-1.45998e-05,-5.56054e-05,-1.47218e-05,4
-4.3182e-05,8.23769e-06,-2.08754e-05,-6.05275e-05,1.53448e-05,-2.09437e-05,-6.01528e-05,1.10332e-05,4
-4.42319e-05,4.33414e-06,-2.27051e-05,2.93235e-05,1.0637e-05,-2.28749e-05,-4.41572e-05,2.79085e-05,4
-4.29011e-05,2.90447e-06,-2.44215e-05,0.000228763,7.6499e-06,-2.03921e-05,-1.187e-05,3.69803e-05,4
-4.03734e-05,5.26937e-06,-2.39853e-05,0.000412308,7.41377e-06,-1.30355e-05,1.88666e-05,5.0486e-05,4
-3.89015e-05,8.59989e-06,-2.4749e-05,0.000510479,8.59754e-06,-4.19231e-06,3.2548e-05,7.20168e-05,4
-3.84334e-05,1.1236e-05,-2.54746e-05,0.000426318,9.38198e-06,7.63605e-07,3.21944e-05,9.37263e-05,4
-3.70415e-05,1.40241e-05,-2.35951e-05,0.00016341,1.12845e-05,-2.36213e-07,3.17164e-05,0.000108632,4
-3.48295e-05,1.61335e-05,-2.03729e-05,-0.000113429,1.24899e-05,-5.82734e-06,3.97895e-05,0.000110914,4
-3.26723e-05,1.61538e-05,-1.77668e-05,-0.000342301,1.18453e-05,-1.24122e-05,4.10611e-05,9.36299e-05,4
-3.06128e-05,1.53243e-05,-1.40054e-05,-0.00050304,1.1603e-05,-1.73798e-05,2.17725e-05,5.27318e-05,4
-2.85681e-05,1.50869e-05,-7.81777e-06,-0.000491538,1.36332e-05,-2.06074e-05,-1.13213e-05,-6.79217e-06,4
-2.67745e-05,1.57314e-05,-8.51372e-08,-0.0002297,1.54603e-05,-2.31999e-05,-3.99975e-05,-6.86905e-05,4
-2.66115e-05,1.68196e-05,7.70531e-06,0.000128822,1.59666e-05,-2.55547e-05,-5.01597e-05,-0.000109546,4
-2.77831e-05,1.72166e-05,1.54271e-05,0.000327812,1.6285e-05,-2.53438e-05,-3.00903e-05,-0.000116,4
-2.80983e-05,1.70616e-05,2.3316e-05,0.000352802,1.73309e-05,-2.0542e-05,1.94679e-05,-9.67655e-05,4
-2.72413e-05,1.65777e-05,3.09293e-05,0.000432604,1.70948e-05,-1.34023e-05,8.12394e-05,-7.09954e-05,4
