ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.09987e-05,2.35797e-05,7.61504e-06,0.000633948,2.3929e-05,-6.90197e-06,0.000115684,-5.37581e-05,4
-2.98775e-05,2.57844e-05,1.04751e-05,0.000772961,1.95046e-05,-1.15496e-05,5.29084e-05,-9.07324e-05,4
-2.97368e-05,2.41974e-05,1.09003e-05,0.000720012,1.20435e-05,-1.92591e-05,2.17442e-05,-0.00011456,4
-3.10761e-05,1.92623e-05,8.15137e-06,0.000313309,6.45471e-06,-2.32704e-05,-5.84929e-06,-0.00010987,4
-3.11187e-05,1.42872e-05,3.32714e-06,-0.000160788,7.15285e-06,-1.93877e-05,-3.46456e-05,-7.95719e-05,4
-2.98852e-05,1.18871e-05,-5.24046e-06,-0.00027831,1.25011e-05,-1.28018e-05,-6.22178e-05,-4.81578e-05,4
-2.98226e-05,1.12734e-05,-1.20512e-05,-5.1207e-05,1.91513e-05,-9.67187e-06,-8.46136e-05,-2.81811e-05,4
-2.99162e-05,1.16567e-05,-1.08882e-05,0.000174338,2.40764e-05,-1.05371e-05,-9.31801e-05,-1.8614e-05,4
-2.80867e-05,1.32129e-05,-4.629e-06,0.000210312,2.60758e-05,-1.09776e-05,-5.44269e-05,-1.17555e-05,4
-2.55934e-05,1.4802e-05,-7.80433e-08,0.000133518,2.46886e-05,-1.04563e-05,4.25094e-05,-2.781e-06,4
-2.46298e-05,1.56199e-05,2.36784e-07,7.3596e-05,2.21197e-05,-8.91574e-06,0.000140411,6.79863e-06,4
-2.48092e-05,1.62772e-05,-1.52883e-06,-2.16589e-05,2.25407e-05,-7.13564e-06,0.000169637,1.7897e-05,4
-2.38737e-05,1.71591e-05,-1.2774e-06,-0.000237393,2.5395e-05,-6.37779e-06,0.000133661,2.86991e-05,4
-2.33813e-05,1.82728e-05,2.90317e-06,-0.000430606,2.7359e-05,-6.44697e-06,7.64538e-05,3.45295e-05,4
-2.5246e-05,1.83141e-05,8.76997e-06,-0.000381657,2.8199e-05,-6.35243e-06,3.13424e-05,3.36331e-05,4
-2.86195e-05,1.59847e-05,1.02324e-05,-0.000101032,2.83107e-05,-7.68713e-06,3.99652e-06,2.85122e-05,4
-3.13757e-05,1.24844e-05,3.24386e-06,0.000186169,2.55286e-05,-1.19107e-05,-1.46151e-05,2.20979e-05,4
-3.30442e-05,9.73601e-06,-9.06731e-06,0.000331466,1.97451e-05,-1.54196e-05,-3.21065e-05,1.66044e-05,4
-3.34406e-05,8.63706e-06,-2.0537e-05,0.000371959,1.67545e-05,-1.55371e-05,-4.80739e-05,1.26647e-05,4
-3.28122e-05,7.63694e-06,-2.75723e-05,0.000344634,1.87291e-05,-1.24858e-05,-5.07067e-05,1.05831e-05,4
-3.19361e-05,7.90295e-06,-2.80099e-05,0.000211995,1.86336e-05,-9.39844e-06,-2.52413e-05,1.00538e-05,4
-3.16122e-05,1.03866e-05,-2.14552e-05,8.88267e-06,1.10225e-05,-8.62026e-06,3.47465e-05,9.33326e-06,4
-3.12649e-05,1.2054e-05,-1.17246e-05,-0.000159904,7.47333e-07,-1.02753e-05,9.27785e-05,7.67151e-06,4
